sample_barcode	sample_id
GTEX-14DAR-1926-SM-5S2NQ	SRR1415398
GTEX-13O61-1826-SM-5KM4I	SRR1415420
GTEX-ZDTT-0226-SM-4WKHM	SRR1415439
GTEX-WVJS-0826-SM-4MVNR	SRR1415463
GTEX-ZF3C-1326-SM-5A5MF	SRR1415487
GTEX-13N11-0126-SM-5KM2Z	SRR1415510
GTEX-13U4I-2026-SM-5LU3L	SRR1415529
GTEX-Z93T-0426-SM-5HL6G	SRR1415547
GTEX-14A5I-2126-SM-5NQA8	SRR1415567
GTEX-12C56-1226-SM-5FQSU	SRR1415615
GTEX-ZV7C-0826-SM-59HK8	SRR1415637
GTEX-145LU-0426-SM-5O9AH	SRR1415660
GTEX-14E6C-0005-SM-5O98N	SRR1415684
GTEX-12696-1426-SM-5EGJ6	SRR1415708
GTEX-13OW8-0011-R6b-SM-5L3I3	SRR1415732
GTEX-11EQ9-1326-SM-5985X	SRR1415751
GTEX-13N11-2726-SM-5L3ER	SRR1415773
GTEX-11NSD-0926-SM-5N9DR	SRR1415792
GTEX-145LS-0126-SM-5QGP1	SRR1415811
GTEX-12WSF-0011-R4b-SM-5HL88	SRR1415832
GTEX-144GM-1226-SM-5LU52	SRR1415854
GTEX-ZZPU-0526-SM-5E44U	SRR1415872
GTEX-ZAB4-0011-R7a-SM-4SOKE	SRR1415895
GTEX-13NZA-1726-SM-5J1NA	SRR1415919
GTEX-144GN-0826-SM-5LU5G	SRR1415938
GTEX-Y114-0726-SM-4TT6U	SRR1415956
GTEX-11LCK-0526-SM-5A5M9	SRR1415980
GTEX-11ZVC-2526-SM-5FQTE	SRR1416003
GTEX-Y114-1126-SM-4TT7V	SRR1416025
GTEX-ZDXO-0008-SM-4E3HR	SRR1416049
GTEX-11DXX-0926-SM-5H112	SRR1416074
GTEX-ZXG5-0011-R7b-SM-57WCC	SRR1416096
GTEX-YJ8O-1826-SM-5HL82	SRR1416119
GTEX-Y3I4-1926-SM-4TT8L	SRR1416141
GTEX-131XE-0626-SM-5HL98	SRR1416166
GTEX-11NV4-1926-SM-5N9D4	SRR1416188
GTEX-131XE-0726-SM-5HL9K	SRR1416226
GTEX-1399T-2726-SM-5K7XK	SRR1416248
GTEX-WHWD-0926-SM-4OORY	SRR1416266
GTEX-13SLX-0526-SM-5S2ON	SRR1416291
GTEX-P4PP-0226-SM-5S2VR	SRR1416313
GTEX-PWCY-1826-SM-5SI7U	SRR1416337
GTEX-146FR-0126-SM-5Q5F3	SRR1416362
GTEX-12WSH-0008-SM-5S2V1	SRR1416386
GTEX-13QJC-0011-R8b-SM-5S2U6	SRR1416410
GTEX-14ASI-3026-SM-5S2PN	SRR1416434
GTEX-11TUW-2326-SM-5EQMO	SRR1416455
GTEX-12WSF-0011-R10a-SM-5LZVH	SRR1416477
GTEX-12KS4-0326-SM-5EQ41	SRR1416495
GTEX-11PRG-2226-SM-5GU5R	SRR1416516
GTEX-11DXX-1626-SM-5H11H	SRR1416538
GTEX-13FTW-0005-SM-5LZVZ	SRR1416560
GTEX-13VXU-1026-SM-5KLZE	SRR1416578
GTEX-14A6H-2726-SM-5QGPL	SRR1416596
GTEX-13O61-0626-SM-5L3D1	SRR1416617
GTEX-13FHO-2826-SM-5K7ZA	SRR1416636
GTEX-13113-1826-SM-5LZW4	SRR1416654
GTEX-13CF2-2726-SM-5LZWW	SRR1416672
GTEX-145MH-2826-SM-5RQJF	SRR1416693
GTEX-ZYFG-0926-SM-5BC5U	SRR1416713
GTEX-13O1R-1526-SM-5J1O7	SRR1416735
GTEX-13NZA-0011-R10b-SM-5KM54	SRR1416754
GTEX-1128S-0826-SM-5GZZI	SRR1416773
GTEX-11XUK-0008-SM-5S2WD	SRR1416795
GTEX-ZVT2-2126-SM-5NQ93	SRR1416819
GTEX-ZQUD-2126-SM-51MSY	SRR1416841
GTEX-X15G-1926-SM-4PQZQ	SRR1416865
GTEX-13X6I-0011-R2b-SM-5PNWQ	SRR1416889
GTEX-11DYG-0426-SM-5987J	SRR1416911
K-562-SM-5NQ6M	SRR1416933
GTEX-YF7O-0004-SM-4W1ZT	SRR1416955
GTEX-14BMU-0126-SM-5S2Q9	SRR1416979
GTEX-ZDXO-0011-R3a-SM-4WKFS	SRR1416999
GTEX-XMD2-1326-SM-4YCET	SRR1417023
GTEX-Z93S-2926-SM-57WB9	SRR1417047
GTEX-139TS-0011-R5b-SM-5J2MZ	SRR1417070
GTEX-12WSJ-0226-SM-5GCP7	SRR1417088
GTEX-13OVL-0011-R8a-SM-5L3HH	SRR1417111
GTEX-147F3-1526-SM-5SIAK	SRR1417130
GTEX-ZV7C-0426-SM-51MQY	SRR1417154
GTEX-146FQ-0426-SM-5NQBA	SRR1417178
GTEX-11ZVC-0011-R4a-SM-5BC6Z	SRR1417202
GTEX-Y114-2626-SM-4TT8Y	SRR1417224
GTEX-WOFM-1126-SM-4OOSB	SRR1417248
GTEX-ZAJG-2926-SM-5HL8P	SRR1417296
GTEX-YEC4-1826-SM-4W1YP	SRR1417318
GTEX-ZE9C-2826-SM-5S2MO	SRR1417342
GTEX-11I78-1826-SM-5A5M4	SRR1417364
GTEX-131YS-1426-SM-5IJF7	SRR1417387
GTEX-13OVJ-0726-SM-5KM1W	SRR1417404
GTEX-11WQC-1726-SM-5GU4W	SRR1417422
GTEX-12126-0526-SM-5PNW4	SRR1417483
GTEX-13FLW-0011-R7b-SM-5L3EZ	SRR1417505
GTEX-Y3IK-0426-SM-4WWE2	SRR1417524
GTEX-ZAK1-0426-SM-5J1MS	SRR1417547
GTEX-ZLFU-0526-SM-4WWBN	SRR1417566
GTEX-ZQG8-0626-SM-57WF3	SRR1417588
GTEX-13FTY-0426-SM-5IJC2	SRR1417611
GTEX-X8HC-2326-SM-4QAS4	SRR1417632
GTEX-YEC4-1726-SM-4W21E	SRR1417656
GTEX-11LCK-0426-SM-5A5M8	SRR1417680
GTEX-11P81-2726-SM-59876	SRR1417703
GTEX-ZVZQ-0826-SM-51MRF	SRR1417725
GTEX-13FH7-1026-SM-5IJGF	SRR1417749
GTEX-1313W-1126-SM-5EQ5U	SRR1417766
GTEX-11EMC-0926-SM-59863	SRR1417787
GTEX-13X6K-0726-SM-5LU2Z	SRR1417809
GTEX-ZF28-3026-SM-4WKHP	SRR1417827
GTEX-12KS4-0926-SM-5BC5S	SRR1417851
GTEX-1269C-2826-SM-5EQ5O	SRR1417873
GTEX-144GL-2026-SM-5LU3O	SRR1417894
GTEX-R55F-1326-SM-5S2V4	SRR1417912
GTEX-XBEW-0526-SM-4QASO	SRR1417936
GTEX-132QS-0526-SM-5IJC7	SRR1417960
GTEX-11O72-2826-SM-5HL6W	SRR1417981
GTEX-14753-0226-SM-5Q5CH	SRR1418001
GTEX-13OW6-0626-SM-5L3IB	SRR1418022
GTEX-ZZ64-0226-SM-5E44X	SRR1418041
GTEX-13X6H-2526-SM-5QGOT	SRR1418064
GTEX-14DAQ-2526-SM-5RQIO	SRR1418085
GTEX-11XUK-1426-SM-5EQMG	SRR1418105
GTEX-13FTZ-0011-R10b-SM-5KLZS	SRR1418127
GTEX-QMRM-0226-SM-4R1K7	SRR1418145
GTEX-11ZTS-0126-SM-5EQ6M	SRR1418162
GTEX-131XE-1526-SM-5KM1A	SRR1418183
GTEX-WZTO-1726-SM-4PQYV	SRR1418201
GTEX-13NYC-2626-SM-5K7VN	SRR1418225
GTEX-13O3Q-2626-SM-5KM3S	SRR1418243
GTEX-11P81-1426-SM-5P9JN	SRR1418262
GTEX-13OW5-0011-R5b-SM-5L3FR	SRR1418283
GTEX-13FTX-1226-SM-5IFGN	SRR1418302
GTEX-131XH-2526-SM-5GCND	SRR1418323
GTEX-12BJ1-1426-SM-5BC5Q	SRR1418346
GTEX-ZY6K-0626-SM-59HJL	SRR1418368
GTEX-11ONC-1026-SM-5GU64	SRR1418390
GTEX-13PVR-1826-SM-5Q5CC	SRR1418412
GTEX-1399R-0426-SM-5IJE3	SRR1418433
GTEX-ZPCL-2426-SM-57WFP	SRR1418450
GTEX-1192X-2926-SM-5N9BA	SRR1418473
GTEX-ZF29-1726-SM-4WKFV	SRR1418492
GTEX-145MG-1526-SM-5Q5EM	SRR1418516
GTEX-12ZZX-1326-SM-5DUWI	SRR1418540
GTEX-13S7M-0326-SM-5S2PH	SRR1418561
GTEX-11ZVC-0326-SM-5CVLC	SRR1418581
GTEX-14753-0011-R5a-SM-5S2VW	SRR1418604
GTEX-ZZ64-0626-SM-5GZWR	SRR1418628
GTEX-13O3Q-0626-SM-5IJG1	SRR1418650
GTEX-ZAK1-1226-SM-5Q5AA	SRR1418667
GTEX-13PVQ-0726-SM-5L3GI	SRR1418688
GTEX-11OF3-0006-SM-5O9CM	SRR1418707
GTEX-13O3O-0826-SM-5K7WE	SRR1418729
GTEX-Y5V6-1126-SM-4VDTD	SRR1418771
GTEX-Y5V6-2126-SM-4WWFX	SRR1418795
GTEX-13O3O-0011-R4b-SM-5KM3F	SRR1418818
GTEX-13OW8-0011-R10a-SM-5L3H6	SRR1418837
GTEX-WYJK-1226-SM-4ONCP	SRR1418856
GTEX-11PRG-0326-SM-5GU53	SRR1418880
GTEX-1211K-2026-SM-5EQ4Z	SRR1418902
GTEX-12WSC-0011-R5b-SM-5CVNS	SRR1418923
GTEX-ZAB4-1026-SM-5HL7T	SRR1418946
GTEX-Y9LG-0001-SM-4VBRQ	SRR1418968
GTEX-ZYFD-3026-SM-5E44C	SRR1418992
GTEX-Y3IK-0226-SM-51MRJ	SRR1419015
GTEX-ZYVF-0526-SM-5E43E	SRR1419039
GTEX-Y5V6-0326-SM-4VBRW	SRR1419062
GTEX-ZQG8-0001-SM-4YCDH	SRR1419086
GTEX-ZXG5-0326-SM-5GICH	SRR1419110
GTEX-13CF3-0426-SM-5IJEU	SRR1419131
GTEX-13N2G-0011-R2a-SM-5MR4Q	SRR1419148
GTEX-ZT9X-1426-SM-5DUX1	SRR1419166
GTEX-ZE9C-3026-SM-4WKHB	SRR1419187
GTEX-12WSJ-0326-SM-5GCMT	SRR1419211
GTEX-ZF29-0002-SM-4WKF2	SRR1419234
GTEX-13X6I-0526-SM-5QGP8	SRR1419258
GTEX-YEC3-0526-SM-5IFHN	SRR1419279
GTEX-12ZZZ-0626-SM-5DUXI	SRR1419297
GTEX-11P7K-2326-SM-5EGKZ	SRR1419318
GTEX-13OVG-1626-SM-5J1NF	SRR1419342
GTEX-13111-1526-SM-5EGJX	SRR1419361
GTEX-ZQUD-0526-SM-57WG4	SRR1419385
GTEX-132NY-0526-SM-5EQ4V	SRR1419408
GTEX-YEC3-0002-SM-4W1YI	SRR1419429
GTEX-11GS4-0526-SM-5A5KQ	SRR1419453
GTEX-13FH7-0426-SM-5KM4M	SRR1419476
GTEX-ZLFU-1426-SM-4WWEU	SRR1419495
GTEX-13FTW-1326-SM-5LZZD	SRR1419518
GTEX-ZF2S-1526-SM-5S2OO	SRR1419539
GTEX-WOFM-2126-SM-4OOSR	SRR1419561
GTEX-12BJ1-0426-SM-5FQSO	SRR1419593
GTEX-ZT9W-0526-SM-57WFG	SRR1419615
GTEX-1314G-0126-SM-5LZUL	SRR1419638
GTEX-13PVQ-1026-SM-5KM3M	SRR1419656
GTEX-13O3Q-3026-SM-5IJGD	SRR1419675
GTEX-1212Z-0526-SM-5FQSQ	SRR1419692
GTEX-13S7M-0011-R7a-SM-5O9DK	SRR1419714
GTEX-Y8LW-0626-SM-4VDS8	SRR1419736
GTEX-ZYVF-1726-SM-5E443	SRR1419784
GTEX-11ZTT-0926-SM-5EQMS	SRR1419807
GTEX-13OW5-0926-SM-5L3GZ	SRR1419829
GTEX-14AS3-0226-SM-5Q5B6	SRR1419848
GTEX-XBEC-1026-SM-4QASM	SRR1419869
GTEX-ZE9C-0011-R2a-SM-4WKGH	SRR1419893
GTEX-14C5O-0226-SM-5SI6O	SRR1419917
GTEX-YJ8A-1726-SM-5P9IQ	SRR1419941
GTEX-11GSP-1726-SM-5A5LI	SRR1419962
GTEX-11LCK-1326-SM-5Q5AN	SRR1419985
GTEX-ZDYS-0126-SM-5HL6X	SRR1420006
GTEX-12BJ1-1526-SM-5LUAQ	SRR1420026
GTEX-YEC4-0126-SM-4W21T	SRR1420043
GTEX-1399R-2626-SM-5KLZ7	SRR1420067
GTEX-Y3I4-0926-SM-4TT2B	SRR1420085
GTEX-13RTJ-2526-SM-5S2Q3	SRR1420109
GTEX-13VXT-2026-SM-5L3EW	SRR1420129
GTEX-13D11-2126-SM-5IFH2	SRR1420148
GTEX-11DXY-1126-SM-5987W	SRR1420169
GTEX-X3Y1-1226-SM-4PQZ8	SRR1420191
GTEX-13O3O-0011-R7b-SM-5P9GZ	SRR1420215
GTEX-13FTX-1126-SM-5N9EN	SRR1420238
GTEX-13QBU-1726-SM-5IJFQ	SRR1420259
GTEX-ZQG8-1526-SM-5HL65	SRR1420276
GTEX-ZU9S-1926-SM-5NQBP	SRR1420296
GTEX-ZDXO-0006-SM-4WKGF	SRR1420320
GTEX-ZVT3-0006-SM-51MT9	SRR1420344
GTEX-11NUK-2626-SM-5A5MB	SRR1420368
GTEX-ZXES-1626-SM-5NQ7L	SRR1420391
GTEX-11ILO-2026-SM-5N9CQ	SRR1420413
GTEX-13YAN-1526-SM-5LU3E	SRR1420432
GTEX-139UW-0326-SM-5J1ML	SRR1420450
GTEX-14A5H-0226-SM-5S2VK	SRR1420469
GTEX-1313W-0011-R2a-SM-5EGLF	SRR1420493
GTEX-ZYW4-0826-SM-5GIDG	SRR1420517
GTEX-14ICL-0006-SM-5SIAB	SRR1420558
GTEX-147F3-0426-SM-5SI8V	SRR1420582
GTEX-1212Z-0726-SM-5EGI5	SRR1420606
GTEX-ZDXO-0011-R2b-SM-4WKFG	SRR1420625
GTEX-13RTJ-2226-SM-5S2Q1	SRR1420649
GTEX-11TUW-0006-SM-5LZW2	SRR1420669
GTEX-11ZTT-1826-SM-5CVLN	SRR1420687
GTEX-139TT-0126-SM-5K7Y5	SRR1420710
GTEX-ZA64-0126-SM-5HL8Z	SRR1420728
GTEX-11LCK-2226-SM-5HL4Q	SRR1420750
GTEX-ZYFG-1226-SM-5GIC7	SRR1420770
GTEX-11ONC-2226-SM-5HL6D	SRR1420791
GTEX-ZYT6-0926-SM-5GIEM	SRR1420811
GTEX-13OW7-0626-SM-5K7UD	SRR1420832
GTEX-ZT9W-1226-SM-57WE4	SRR1420850
GTEX-13FHP-0226-SM-5K7WD	SRR1420873
GTEX-132Q8-2926-SM-5IFFP	SRR1420891
GTEX-ZE7O-2426-SM-57WD7	SRR1420912
GTEX-ZT9W-2026-SM-51MRA	SRR1420936
GTEX-12BJ1-0006-SM-5SIB5	SRR1420960
GTEX-ZAB4-0011-R3a-SM-4RGNQ	SRR1420984
GTEX-ZDTS-1026-SM-4WAXS	SRR1421010
GTEX-139UW-1126-SM-5IJEJ	SRR1421031
GTEX-11XUK-0626-SM-5N9ES	SRR1421048
GTEX-Y8LW-0008-SM-4V6G5	SRR1421069
GTEX-12WSA-0011-R4a-SM-57WB7	SRR1421093
GTEX-11EQ9-0008-SM-5Q5DK	SRR1421116
GTEX-13OVL-0011-R11b-SM-5L3G7	SRR1421140
GTEX-QLQ7-1326-SM-4R1JY	SRR1421159
GTEX-132Q8-0011-R10b-SM-5DUWZ	SRR1421177
GTEX-YJ89-0011-R8b-SM-4SOK8	SRR1421198
GTEX-13W46-0926-SM-5LU3T	SRR1421223
GTEX-ZYW4-1626-SM-5GIE6	SRR1421241
GTEX-11ZTT-0426-SM-5EQLK	SRR1421262
GTEX-131YS-0426-SM-5EQ4J	SRR1421284
GTEX-12WSB-0011-R7b-SM-5GU6V	SRR1421305
GTEX-13X6I-1526-SM-5SIAC	SRR1421327
GTEX-145LS-0011-R3a-SM-5S2VJ	SRR1421351
GTEX-148VJ-0011-R9b-SM-5SI77	SRR1421375
GTEX-13O21-1026-SM-5IJDU	SRR1421399
GTEX-Y8E4-0226-SM-4VBQ3	SRR1421420
GTEX-13VXT-1026-SM-5LU37	SRR1421444
GTEX-Y8LW-0326-SM-4VBQ9	SRR1421462
GTEX-Y9LG-1626-SM-5IFHM	SRR1429144
GTEX-13IVO-0011-R8a-SM-5L3DY	SRR1429162
GTEX-1192X-2326-SM-5987X	SRR1429181
GTEX-14E7W-1326-SM-5RQIV	SRR1429203
GTEX-ZYFC-0426-SM-5GICQ	SRR1429223
GTEX-131XW-0011-R9a-SM-5N9EO	SRR1429244
GTEX-11UD1-0326-SM-5EQKX	SRR1429265
GTEX-13S86-0126-SM-5S2PI	SRR1429287
GTEX-ZDXO-0011-R11a-SM-4WWD9	SRR1429307
GTEX-13FTY-0011-R9b-SM-5KM2U	SRR1429329
GTEX-YJ8O-0326-SM-5RQJW	SRR1429348
GTEX-13OW6-1426-SM-5L3EU	SRR1429368
GTEX-11P81-0726-SM-5PNYH	SRR1429408
GTEX-13VXT-1726-SM-5IFF5	SRR1429429
GTEX-13IVO-3026-SM-5J2M2	SRR1429450
GTEX-Y8DK-0005-SM-4RGNR	SRR1429468
GTEX-117YW-2626-SM-5GZZH	SRR1429494
GTEX-117YX-0626-SM-5EGJI	SRR1429516
GTEX-11P81-2026-SM-5P9GT	SRR1429540
GTEX-Y111-2426-SM-4TT23	SRR1429579
GTEX-13PDP-1226-SM-5K7TW	SRR1429603
GTEX-14E7W-1926-SM-5S2R9	SRR1429621
GTEX-13OW8-0011-R7a-SM-5L3FP	SRR1429641
GTEX-1399U-0826-SM-5KM1P	SRR1429660
GTEX-Y8E4-0726-SM-4WWFN	SRR1429678
GTEX-13W46-0226-SM-5SIAG	SRR1429701
GTEX-ZVT3-0011-R8b-SM-57WDJ	SRR1429725
GTEX-ZDYS-0826-SM-4WWCR	SRR1429748
GTEX-WOFM-0426-SM-4OOSG	SRR1429770
GTEX-12WSK-0526-SM-5CVNA	SRR1429802
GTEX-131XE-2626-SM-5PNYY	SRR1429825
GTEX-YEC4-2426-SM-57WFO	SRR1429846
GTEX-11ZVC-2926-SM-5986H	SRR1429869
GTEX-145MH-0011-R11a-SM-5P9HQ	SRR1429891
GTEX-ZPIC-0926-SM-4WWFK	SRR1429912
GTEX-13QIC-0011-R11b-SM-5O9BU	SRR1429935
GTEX-13PLJ-0011-R5a-SM-5O9BG	SRR1429957
GTEX-11I78-1926-SM-59878	SRR1429979
GTEX-12WSG-1426-SM-5FQUK	SRR1430023
GTEX-145LV-1426-SM-5Q5BV	SRR1430045
GTEX-ZVT2-2226-SM-5NQ6P	SRR1430066
GTEX-11XUK-2426-SM-5GU72	SRR1430111
GTEX-ZUA1-0726-SM-4YCD9	SRR1430133
GTEX-13FXS-0006-SM-5O99X	SRR1430157
GTEX-ZWKS-0626-SM-5GIDV	SRR1430181
GTEX-145MN-1426-SM-5SI9H	SRR1430202
GTEX-131XF-1126-SM-5HL8J	SRR1430226
GTEX-12WSD-0011-R9a-SM-5GU6W	SRR1430248
GTEX-YECK-1426-SM-5IFHE	SRR1430270
GTEX-131XH-0011-R4b-SM-5DUWB	SRR1430288
GTEX-144FL-0226-SM-5Q5D4	SRR1430333
GTEX-13FH7-0826-SM-5J2NW	SRR1430357
GTEX-ZT9X-1826-SM-57WDU	SRR1430375
GTEX-ZVE2-0226-SM-59HJB	SRR1430398
GTEX-14A5I-1226-SM-5NQBW	SRR1430420
GTEX-11I78-0008-SM-5Q5DI	SRR1430444
GTEX-13PVQ-0326-SM-5K7YF	SRR1430489
GTEX-13VXT-1526-SM-5LU3J	SRR1430507
GTEX-WWTW-0626-SM-4MVNS	SRR1430525
GTEX-131XW-0526-SM-5PNXZ	SRR1430549
GTEX-13G51-0011-R2b-SM-5LZXS	SRR1430570
GTEX-XBEC-1826-SM-4QASN	SRR1430591
GTEX-147F4-2826-SM-5NQBN	SRR1430615
GTEX-13FTW-1026-SM-5L3E3	SRR1430639
GTEX-11VI4-0526-SM-5EQ48	SRR1430658
GTEX-12WSE-0926-SM-5S2VX	SRR1430679
GTEX-XGQ4-1726-SM-4RH4G	SRR1430703
GTEX-XBEW-1026-SM-4QARV	SRR1430729
GTEX-ZC5H-1526-SM-5HL9Y	SRR1430753
GTEX-13OVJ-2426-SM-5KM3I	SRR1430775
GTEX-11WQK-0011-R11a-SM-5BC6W	SRR1430817
GTEX-ZYFG-1926-SM-5GID5	SRR1430839
GTEX-ZF29-1526-SM-4WKF7	SRR1430860
GTEX-ZAB4-0011-R2a-SM-4RGNP	SRR1430884
GTEX-13OVJ-0926-SM-5K7U1	SRR1430910
GTEX-13JVG-1326-SM-5N9F8	SRR1430951
GTEX-13OW7-0011-R1b-SM-5L3HF	SRR1430972
GTEX-ZYY3-3226-SM-5SI9X	SRR1430991
GTEX-11XUK-0926-SM-5EQL3	SRR1431015
GTEX-13111-1626-SM-5EGJY	SRR1431059
GTEX-ZYFC-0526-SM-5GIDF	SRR1431083
GTEX-1399U-1326-SM-5IJET	SRR1431104
GTEX-13X6H-0626-SM-5LU53	SRR1431121
GTEX-QMRM-1426-SM-4R1K8	SRR1431139
GTEX-YJ89-0008-SM-4RGM4	SRR1431157
GTEX-11ZUS-0011-R8a-SM-5BC73	SRR1431183
GTEX-X261-0005-SM-4PQYX	SRR1431205
GTEX-13CF2-0011-R2a-SM-5L3DC	SRR1431229
GTEX-1269C-0626-SM-5FQSS	SRR1431248
GTEX-13JUV-2026-SM-5K7UA	SRR1431270
GTEX-13O3Q-2726-SM-5KM51	SRR1431288
GTEX-13OVL-0011-R3b-SM-5L3I8	SRR1431307
GTEX-13FLV-1426-SM-5J1N4	SRR1431326
GTEX-13X6I-0011-R8a-SM-5PNZF	SRR1431345
GTEX-13OW8-0011-R11a-SM-5L3GT	SRR1431366
GTEX-ZVT3-0926-SM-5GICK	SRR1431385
GTEX-11VI4-1726-SM-5CVLH	SRR1431406
GTEX-ZV7C-0008-SM-57WCL	SRR1431429
GTEX-11GSO-2426-SM-5A5LY	SRR1431452
GTEX-13X6K-0626-SM-5LU5D	SRR1431475
GTEX-13YAN-2126-SM-5Q5C4	SRR1431493
GTEX-146FH-2526-SM-5Q5BP	SRR1431514
GTEX-QV31-1126-SM-4R1K4	SRR1431535
GTEX-144FL-2326-SM-5LUAC	SRR1431552
GTEX-1269C-2626-SM-5EQ5C	SRR1431569
GTEX-ZAB4-0926-SM-5CVN4	SRR1431602
GTEX-ZDYS-0926-SM-4WWCS	SRR1431625
GTEX-ZG7Y-0003-SM-4WWEJ	SRR1431647
GTEX-11ZU8-0008-SM-5S2VO	SRR1431670
GTEX-ZYFD-0426-SM-5E45X	SRR1431694
GTEX-13NYB-0011-R7a-SM-5MR5D	SRR1431717
GTEX-ZYVF-2226-SM-5GIDD	SRR1431735
GTEX-Y3I4-2226-SM-4TT7O	SRR1431757
GTEX-12WSM-0626-SM-5GCOK	SRR1431781
GTEX-139T4-0426-SM-5J1OQ	SRR1431804
GTEX-WYVS-2026-SM-4PQZ4	SRR1431823
GTEX-13NYC-0326-SM-5K7WP	SRR1431847
GTEX-YEC3-1326-SM-5PNXV	SRR1431906
GTEX-13FTZ-2226-SM-5LZXI	SRR1431927
GTEX-146FH-1826-SM-5QGQ7	SRR1431948
GTEX-11ZTT-2426-SM-5EQLS	SRR1431969
GTEX-12ZZZ-2026-SM-5LZWJ	SRR1432014
GTEX-YFC4-1226-SM-5LU9R	SRR1432032
GTEX-Y5V5-2626-SM-5IFJM	SRR1432049
GTEX-13N2G-0011-R1b-SM-5MR3G	SRR1432067
GTEX-ZVT2-0226-SM-5GIE3	SRR1432085
GTEX-145MF-0426-SM-5LU9T	SRR1432106
GTEX-13QIC-0011-R10a-SM-5O9C7	SRR1432123
GTEX-11LCK-2326-SM-5HL53	SRR1432145
GTEX-12ZZX-2726-SM-5N9FT	SRR1432165
GTEX-131XF-0726-SM-5GIE5	SRR1432186
GTEX-144GN-0626-SM-5O9B2	SRR1432207
GTEX-ZY6K-1326-SM-5GZWP	SRR1432231
GTEX-12KS4-0426-SM-5EQMC	SRR1432253
GTEX-ZZPT-3026-SM-5GZXH	SRR1432275
GTEX-11ZUS-0011-R11b-SM-5BC7B	SRR1432321
GTEX-ZXG5-0011-R6a-SM-57WBZ	SRR1432343
GTEX-V955-0826-SM-5SI82	SRR1432366
GTEX-1339X-2426-SM-5KLYU	SRR1432390
GTEX-ZVT3-1426-SM-59HLP	SRR1432408
GTEX-ZZPT-1326-SM-5E43H	SRR1432430
GTEX-ZYY3-0526-SM-5E45G	SRR1432453
GTEX-11EQ8-1426-SM-5EGJR	SRR1432476
GTEX-ZDTT-1026-SM-5KM19	SRR1432500
GTEX-14C39-2526-SM-5S2UH	SRR1432518
GTEX-YJ89-1526-SM-5P9IR	SRR1432542
GTEX-11WQK-0008-SM-5SI6T	SRR1432563
GTEX-WHWD-1426-SM-4OORU	SRR1432587
GTEX-13FTW-0426-SM-5K7X2	SRR1432611
GTEX-117YX-0726-SM-5GIET	SRR1432629
GTEX-ZLFU-0926-SM-5P9F8	SRR1432650
GTEX-ZYWO-2226-SM-5GZXR	SRR1432673
GTEX-146FR-1526-SM-5SIB8	SRR1432719
GTEX-ZVE1-0526-SM-5NQ71	SRR1432743
GTEX-131XW-0011-R6b-SM-5K7XY	SRR1432765
GTEX-13O61-1526-SM-5KM3P	SRR1432783
GTEX-13RTJ-2826-SM-5QGQH	SRR1432802
GTEX-13X6K-0011-R8b-SM-5PNZ4	SRR1432823
GTEX-12BJ1-2226-SM-5BC6G	SRR1432868
GTEX-11EM3-1026-SM-5A5KL	SRR1432890
GTEX-11P82-1926-SM-5Q5AU	SRR1432913
GTEX-WWYW-2726-SM-4MVOP	SRR1432934
GTEX-ZXG5-2826-SM-5NQ8T	SRR1432958
GTEX-X261-2326-SM-4PQYU	SRR1432980
GTEX-ZYW4-0226-SM-5E44M	SRR1433004
GTEX-145LT-0326-SM-5LUAD	SRR1433027
GTEX-12ZZW-0005-SM-5O9BY	SRR1433044
GTEX-12696-0926-SM-5FQTV	SRR1433066
GTEX-11NV4-2126-SM-5N9DS	SRR1433088
GTEX-ZDYS-1526-SM-4WKFY	SRR1433107
GTEX-146FH-0426-SM-5QGPS	SRR1433131
GTEX-13O61-1126-SM-5L3FI	SRR1433152
GTEX-11EMC-1726-SM-5H11P	SRR1433171
GTEX-11DXZ-1426-SM-5H12A	SRR1433193
GTEX-139T6-1026-SM-5IJGC	SRR1433215
GTEX-Y114-1326-SM-4TT9A	SRR1433232
GTEX-1399R-0326-SM-5KM1X	SRR1433272
GTEX-13IVO-0626-SM-5LZYJ	SRR1433290
GTEX-13O1R-0826-SM-5J2MB	SRR1433311
GTEX-132NY-2826-SM-5P9G2	SRR1433329
GTEX-12WSB-3226-SM-59HJP	SRR1433352
GTEX-YJ8O-2226-SM-5IFHW	SRR1433374
GTEX-YEC3-1226-SM-5IFI8	SRR1433392
GTEX-13FHO-0326-SM-5IJBH	SRR1433410
GTEX-13QIC-0011-R3a-SM-5P9HT	SRR1433431
GTEX-Y5V6-2826-SM-4VDSF	SRR1433452
GTEX-13N11-0926-SM-5IJG2	SRR1433476
GTEX-14B4R-1426-SM-5Q5CG	SRR1433493
GTEX-WY7C-0008-SM-4ONDW	SRR1433514
GTEX-Y8E4-1726-SM-5LU9G	SRR1433538
GTEX-13CF3-2326-SM-5IFGL	SRR1433555
GTEX-1497J-0005-SM-5NQBD	SRR1433576
GTEX-12WSA-0011-R8a-SM-5P9EX	SRR1433600
GTEX-ZYFC-0626-SM-5GIDR	SRR1433623
GTEX-13FHP-2926-SM-5IJG9	SRR1433644
GTEX-13113-0626-SM-5GCP2	SRR1433661
GTEX-QEG4-0426-SM-5S2VQ	SRR1433684
GTEX-11TTK-2426-SM-5PNYO	SRR1433708
GTEX-139YR-0226-SM-5IFEM	SRR1433729
