Kids_First_Biospecimen_ID,gene,mutations
BS_8H2XX24V,NXF1,1
BS_8H2XX24V,OR2G6,1
BS_8H2XX24V,PRKACG,1
BS_8H2XX24V,SLC35E4,1
BS_8H2XX24V,SRCAP,1
BS_8H2XX24V,TRPC5,1
BS_8Q8CAY84,HPDL,1
BS_8SETK1J4,CXCL13,1
BS_8SETK1J4,KXD1,1
BS_8SETK1J4,PHKA2,1
BS_8SETK1J4,TAS2R41,1
BS_8SETK1J4,WIPF2,1
BS_8SYN7GXG,AADACL3,1
BS_8SYN7GXG,ATRX,1
BS_8SYN7GXG,BIN1,1
BS_8SYN7GXG,IDH1,1
BS_8SYN7GXG,IMPG1,1
BS_8SYN7GXG,MEF2C,1
BS_8SYN7GXG,NKAPL,1
BS_8SYN7GXG,PLPP3,1
BS_8SYN7GXG,PRR22,1
BS_8SYN7GXG,RHOB,1
BS_8SYN7GXG,RIPOR2,1
BS_8SYN7GXG,SCN9A,1
BS_8SYN7GXG,TAS1R3,1
BS_8SYN7GXG,TCF12,1
BS_8SYN7GXG,TNFRSF1A,1
BS_8SYN7GXG,TP53,2
BS_8SYN7GXG,TRIML1,1
BS_8SYN7GXG,ZNF35,1
BS_8SYN7GXG,ZNF526,1
BS_8SYN7GXG,ZNF765,1
BS_8SYN7GXG,ZNF786,1
BS_8W0FNBWF,NOL8,1
BS_8WJR4AA3,IGF2BP3,1
BS_8WJR4AA3,RP1,1
BS_8WJR4AA3,SLC4A2,1
BS_8WJR4AA3,ZNF853,1
BS_8YQGSMDK,HNRNPF,1
BS_8YQGSMDK,RREB1,1
BS_8YQGSMDK,SLC22A12,1
BS_922YMFYK,COL4A3,1
BS_928HWFFM,AC092143.1,1
BS_928HWFFM,AREG,1
BS_928HWFFM,ARMCX5,1
BS_928HWFFM,ART1,1
BS_928HWFFM,ASCC3,1
BS_928HWFFM,ASMT,1
BS_928HWFFM,ATRNL1,1
BS_928HWFFM,ATRX,1
BS_928HWFFM,BCOR,1
BS_928HWFFM,BRD2,1
BS_928HWFFM,C8A,1
BS_928HWFFM,CAMKMT,1
BS_928HWFFM,CDC42EP4,1
BS_928HWFFM,CFTR,1
BS_928HWFFM,CHRNA6,1
BS_928HWFFM,CHST13,1
BS_928HWFFM,CLDN19,1
BS_928HWFFM,COG4,1
BS_928HWFFM,DNHD1,1
BS_928HWFFM,DPF1,1
BS_928HWFFM,EEF1AKMT3,1
BS_928HWFFM,EML5,1
BS_928HWFFM,FGFBP1,1
BS_928HWFFM,GCNT1,1
BS_928HWFFM,GLMN,1
BS_928HWFFM,GREM2,1
BS_928HWFFM,GRM3,1
BS_928HWFFM,GSTP1,1
BS_928HWFFM,GYG2,1
BS_928HWFFM,H3F3A,1
BS_928HWFFM,HDAC6,1
BS_928HWFFM,HIVEP1,1
BS_928HWFFM,HS3ST1,1
BS_928HWFFM,MAD1L1,1
BS_928HWFFM,MYBPC3,1
BS_928HWFFM,NFKBIE,1
BS_928HWFFM,NWD1,1
BS_928HWFFM,OR52N1,1
BS_928HWFFM,PLEKHG4,1
BS_928HWFFM,PPM1D,1
BS_928HWFFM,PPP4R2,1
BS_928HWFFM,PPP6R3,1
BS_928HWFFM,REL,1
BS_928HWFFM,RHOBTB2,1
BS_928HWFFM,SCARA5,1
BS_928HWFFM,SCN7A,1
BS_928HWFFM,SERPINE3,1
BS_928HWFFM,SIGLEC12,1
BS_928HWFFM,SLC27A5,1
BS_928HWFFM,SMTNL1,1
BS_928HWFFM,SNAPC1,1
BS_928HWFFM,SPEF2,1
BS_928HWFFM,TIMP1,1
BS_928HWFFM,TMEM123,1
BS_928HWFFM,TNNT3,1
BS_928HWFFM,TRIM2,1
BS_928HWFFM,UBR1,1
BS_928HWFFM,UTS2R,1
BS_928HWFFM,WDR37,1
BS_93B38HPS,BRAF,1
BS_947CK40E,PHLPP1,1
BS_94AP61Q5,CRY1,1
BS_94AP61Q5,KIR3DL3,1
BS_94AP61Q5,KRAS,1
BS_95RRF4NE,BRAF,1
BS_95RRF4NE,HEPHL1,1
BS_95RRF4NE,MECOM,1
BS_95RRF4NE,NEFH,1
BS_95RRF4NE,SCAF4,1
BS_95RRF4NE,ZNF783,1
BS_969K7ZM1,CTNNB1,1
BS_96S0VQBN,ACACB,1
BS_96S0VQBN,ACAD10,1
BS_96S0VQBN,ADARB2,1
BS_96S0VQBN,AKNAD1,1
BS_96S0VQBN,ARHGEF28,2
BS_96S0VQBN,C11orf88,1
BS_96S0VQBN,CARD14,1
BS_96S0VQBN,CCDC80,1
BS_96S0VQBN,CEACAM5,1
BS_96S0VQBN,CNNM4,1
BS_96S0VQBN,CNTN6,1
BS_96S0VQBN,COL19A1,1
BS_96S0VQBN,CYP4A11,1
BS_96S0VQBN,CYP4V2,1
BS_96S0VQBN,DLGAP3,1
BS_96S0VQBN,ELL2,1
BS_96S0VQBN,EML5,1
BS_96S0VQBN,FAM193A,1
BS_96S0VQBN,GORASP1,1
BS_96S0VQBN,HCN1,1
BS_96S0VQBN,HK3,1
BS_96S0VQBN,IGSF1,1
BS_96S0VQBN,IRX3,2
BS_96S0VQBN,KLRF2,1
BS_96S0VQBN,KRTAP4-7,1
BS_96S0VQBN,KYAT1,1
BS_96S0VQBN,LMTK3,1
BS_96S0VQBN,LRRC30,1
BS_96S0VQBN,MAP4K1,1
BS_96S0VQBN,MED15,1
BS_96S0VQBN,MEGF8,1
BS_96S0VQBN,METTL3,1
BS_96S0VQBN,MFHAS1,1
BS_96S0VQBN,MLPH,1
BS_96S0VQBN,MRGPRF,1
BS_96S0VQBN,MS4A5,1
BS_96S0VQBN,NF1,1
BS_96S0VQBN,NKX6-1,1
BS_96S0VQBN,OR8K5,1
BS_96S0VQBN,PCOLCE2,1
BS_96S0VQBN,PSMA8,1
BS_96S0VQBN,PTGIS,1
BS_96S0VQBN,RARS2,1
BS_96S0VQBN,RYR2,1
BS_96S0VQBN,SPAM1,1
BS_96S0VQBN,SRP9,1
BS_96S0VQBN,TDRD5,1
BS_96S0VQBN,TG,1
BS_96S0VQBN,TMPRSS2,1
BS_96S0VQBN,TP53,1
BS_96S0VQBN,UBR5,1
BS_96S0VQBN,VPS53,1
BS_96S0VQBN,ZNF423,1
BS_99PPRCW4,EIF3A,1
BS_99PPRCW4,NEUROG1,1
BS_99PPRCW4,TMEM131,1
BS_9BF58P80,CEP350,1
BS_9BF58P80,DDX23,1
BS_9BF58P80,KCNG3,1
BS_9BF58P80,MOV10L1,1
BS_9BF58P80,SNX22,1
BS_9BGCH82S,C7orf50,1
BS_9CMJ3QF6,ADAM17,1
BS_9CMJ3QF6,ARID1A,1
BS_9CMJ3QF6,BEND3,1
BS_9CMJ3QF6,C2CD2,1
BS_9CMJ3QF6,CD6,1
BS_9CMJ3QF6,CELA1,1
BS_9CMJ3QF6,CHRNA10,1
BS_9CMJ3QF6,CREBBP,1
BS_9CMJ3QF6,CTNNB1,1
BS_9CMJ3QF6,DDB2,1
BS_9CMJ3QF6,DDX3X,2
BS_9CMJ3QF6,DENND3,1
BS_9CMJ3QF6,DGCR8,1
BS_9CMJ3QF6,DQX1,1
BS_9CMJ3QF6,EIF2B3,1
BS_9CMJ3QF6,GRAMD2A,1
BS_9CMJ3QF6,HERC6,1
BS_9CMJ3QF6,ITGA1,1
BS_9CMJ3QF6,KMT2D,1
BS_9CMJ3QF6,LGR6,1
BS_9CMJ3QF6,LRP8,1
BS_9CMJ3QF6,SMARCA4,1
BS_9CMJ3QF6,TTC22,1
BS_9D39MFHT,CTNNB1,1
BS_9D39MFHT,IL11,1
BS_9D39MFHT,IL1RAP,1
BS_9D39MFHT,RPL5,1
BS_9D39MFHT,SPINK4,1
BS_9D39MFHT,TMEM50A,1
BS_9D39MFHT,ZC3H13,1
BS_9DM8H1RX,FGFR1,2
BS_9DM8H1RX,NLRP12,1
BS_9DM8H1RX,PIK3CA,1
BS_9DM8H1RX,XPO6,1
BS_9E632VPJ,CASR,1
BS_9E632VPJ,COL22A1,1
BS_9E632VPJ,CYP2A13,1
BS_9E632VPJ,ITGB4,1
BS_9E632VPJ,MOGAT1,1
BS_9E632VPJ,PAX4,1
BS_9E632VPJ,SETD2,1
BS_9F2J6VS1,CTNNB1,1
BS_9F2J6VS1,SPTBN2,1
BS_9G7ETYHR,CHD7,1
BS_9G7ETYHR,KMT2C,1
BS_9G7ETYHR,KMT2D,2
BS_9G7ETYHR,LPGAT1,1
BS_9G7ETYHR,NEDD4,1
BS_9GJHMA3J,ABCA6,1
BS_9GJHMA3J,ADAMTS8,1
BS_9GJHMA3J,ADAMTSL4,1
BS_9GJHMA3J,AFTPH,1
BS_9GJHMA3J,ALYREF,1
BS_9GJHMA3J,APH1A,1
BS_9GJHMA3J,BMPER,1
BS_9GJHMA3J,CACNA1C,1
BS_9GJHMA3J,CATIP,1
BS_9GJHMA3J,CDC42EP1,1
BS_9GJHMA3J,D2HGDH,1
BS_9GJHMA3J,EFS,1
BS_9GJHMA3J,EPHB2,1
BS_9GJHMA3J,ERP27,1
BS_9GJHMA3J,FNDC1,1
BS_9GJHMA3J,GLRA1,1
BS_9GJHMA3J,HADHB,1
BS_9GJHMA3J,HMCN2,1
BS_9GJHMA3J,HS6ST3,1
BS_9GJHMA3J,IFNAR1,1
BS_9GJHMA3J,IQCF3,1
BS_9GJHMA3J,KLHL2,1
BS_9GJHMA3J,KLK15,1
BS_9GJHMA3J,LCT,1
BS_9GJHMA3J,LLGL2,1
BS_9GJHMA3J,LNP1,1
BS_9GJHMA3J,MASP1,1
BS_9GJHMA3J,MCF2,1
BS_9GJHMA3J,MYOCD,1
BS_9GJHMA3J,NDUFV1,1
BS_9GJHMA3J,OASL,1
BS_9GJHMA3J,PCDHB12,1
BS_9GJHMA3J,PCDHB5,1
BS_9GJHMA3J,PRKDC,1
BS_9GJHMA3J,RTN4RL2,1
BS_9GJHMA3J,SCFD2,1
BS_9GJHMA3J,SEL1L2,1
BS_9GJHMA3J,SENP7,1
BS_9GJHMA3J,SH3PXD2B,1
BS_9GJHMA3J,SIPA1L2,1
BS_9GJHMA3J,SLC18A2,1
BS_9GJHMA3J,SLC9B1,1
BS_9GJHMA3J,SORCS2,1
BS_9GJHMA3J,SPATA48,1
BS_9GJHMA3J,STK11IP,1
BS_9GJHMA3J,SVOPL,1
BS_9GJHMA3J,TENM1,1
BS_9GJHMA3J,TNXB,1
BS_9GJHMA3J,USP48,1
BS_9GJHMA3J,ZNF668,1
BS_9GJHMA3J,ZNF697,1
BS_9GJHMA3J,ZNF841,1
BS_9GSWPZ44,ANKRD34C,1
BS_9GSWPZ44,CDCA3,1
BS_9GSWPZ44,FBXO10,2
BS_9GSWPZ44,INSRR,1
BS_9GSWPZ44,PELI3,1
BS_9GSWPZ44,PES1,1
BS_9GSWPZ44,SRF,1
BS_9GSWPZ44,TAS2R5,1
BS_9GSWPZ44,VILL,1
BS_9HEMB7RK,GPR158,1
BS_9HEMB7RK,IDH1,1
BS_9HEMB7RK,KRAS,1
BS_9HEMB7RK,MYO7B,1
BS_9HEMB7RK,NOX1,1
BS_9HEMB7RK,NPHS2,1
BS_9HEMB7RK,SCG2,1
BS_9HEMB7RK,TEAD2,1
BS_9HEMB7RK,VWC2,1
BS_9JVGXA2W,LRWD1,1
BS_9JVGXA2W,UBE3A,1
BS_9KDA3HG6,BCORL1,1
BS_9KDA3HG6,IL11RA,1
BS_9M49SGAQ,COL7A1,1
BS_9M49SGAQ,DCST2,1
BS_9M49SGAQ,MYH2,1
BS_9NF39QAW,BRAF,1
BS_9NF39QAW,EFNA5,1
BS_9NF39QAW,SPEN,1
BS_9PQPZPGM,VPS13C,1
BS_9QMVZ4C0,PM20D2,1
BS_9YPJANGX,ACVRL1,1
BS_9YPJANGX,AKAP17A,1
BS_9YPJANGX,CTCF,1
BS_9YPJANGX,CTNNB1,1
BS_9YPJANGX,DDX3X,1
BS_9YPJANGX,GATA1,1
BS_9YPJANGX,ITPR1,1
BS_9YPJANGX,MAGEC1,1
BS_9YPJANGX,RAPGEF6,1
BS_9YPJANGX,VCAN,1
BS_9YPJANGX,WTAP,1
BS_9ZFXXJPK,ANK1,1
BS_9ZFXXJPK,COL6A1,1
BS_9ZFXXJPK,GJD3,1
BS_9ZFXXJPK,ILDR2,1
BS_9ZFXXJPK,INO80B,1
BS_9ZFXXJPK,OLFML2B,1
BS_9ZFXXJPK,RAB40B,1
BS_9ZFXXJPK,SEC24B,1
BS_9ZFXXJPK,STK32C,1
BS_9ZFXXJPK,STRN3,1
BS_A3EV6FXK,CEP135,1
BS_A4KYP5H0,CAPRIN1,1
BS_A4KYP5H0,CDH20,1
BS_A4KYP5H0,CROCC,1
BS_A4KYP5H0,DTNA,1
BS_A4KYP5H0,EEF1AKMT2,1
BS_A4KYP5H0,ITGA11,1
BS_A4KYP5H0,JMJD6,1
BS_A4KYP5H0,KCNH2,1
BS_A4KYP5H0,KIAA1549,1
BS_A4KYP5H0,MYO15A,1
BS_A4KYP5H0,NME4,1
BS_A4KYP5H0,RNASEL,1
BS_A4KYP5H0,URB2,1
BS_A4KYP5H0,ZNFX1,1
BS_A70G7S2W,ABCE1,1
BS_A70G7S2W,ABCF2,1
BS_A70G7S2W,ACADL,1
BS_A70G7S2W,ANK1,1
BS_A70G7S2W,ATP8B4,1
BS_A70G7S2W,CASQ1,1
BS_A70G7S2W,CLASRP,1
BS_A70G7S2W,CNNM4,1
BS_A70G7S2W,DNAJC10,1
BS_A70G7S2W,DPY19L4,1
BS_A70G7S2W,ENAM,1
BS_A70G7S2W,GOT1L1,1
BS_A70G7S2W,GRM5,1
BS_A70G7S2W,HAUS6,1
BS_A70G7S2W,HEATR5B,1
BS_A70G7S2W,HFE,1
BS_A70G7S2W,IGFN1,1
BS_A70G7S2W,IL9R,1
BS_A70G7S2W,INSC,1
BS_A70G7S2W,KLHL32,1
BS_A70G7S2W,KLRB1,1
BS_A70G7S2W,KRT1,1
BS_A70G7S2W,LRRK2,1
BS_A70G7S2W,MRC2,1
BS_A70G7S2W,PIK3R5,1
BS_A70G7S2W,PNLIP,1
BS_A70G7S2W,PPP1R16B,1
BS_A70G7S2W,PTPN11,1
BS_A70G7S2W,SAC3D1,1
BS_A70G7S2W,SCAI,1
BS_A70G7S2W,TMPRSS2,1
BS_A70G7S2W,TOP2A,1
BS_A70G7S2W,TRIM36,1
BS_A70G7S2W,ZFHX3,1
BS_A9S5HT6P,INPP5B,1
BS_A9S5HT6P,VSTM4,1
BS_ABENB1H2,FMNL3,1
BS_ABZ3BK38,ABCG1,1
BS_ABZ3BK38,AGO4,1
BS_ABZ3BK38,ATP11B,1
BS_ABZ3BK38,BRS3,1
BS_ABZ3BK38,CD163L1,1
BS_ABZ3BK38,CHMP2B,1
BS_ABZ3BK38,FAAH2,1
BS_ABZ3BK38,FGF23,1
BS_ABZ3BK38,FOXA2,1
BS_ABZ3BK38,FOXI2,1
BS_ABZ3BK38,GPC3,1
BS_ABZ3BK38,GPR108,1
BS_ABZ3BK38,IGF2BP1,1
BS_ABZ3BK38,KDM1A,1
BS_ABZ3BK38,PLXNA3,1
BS_ABZ3BK38,SCN4A,1
BS_ABZ3BK38,TDP1,1
BS_ABZ3BK38,ZNF99,1
BS_ACE6QKVF,CTNNB1,1
BS_ACE6QKVF,PAPOLA,1
BS_ACTR13BQ,CAMSAP3,1
BS_ACTR13BQ,CTNNB1,1
BS_AEMRNSQX,ADPRHL1,1
BS_AEMRNSQX,CENPF,1
BS_AEMRNSQX,CLSTN2,1
BS_AEMRNSQX,FOSB,1
BS_AEMRNSQX,MARCH6,1
BS_AEMRNSQX,TRIM56,1
BS_AFAHY6HP,ACVR1,1
BS_AFAHY6HP,CFAP47,1
BS_AFAHY6HP,DIAPH2,1
BS_AFAHY6HP,DNAH14,1
BS_AFAHY6HP,ITGAL,1
BS_AFAHY6HP,L1CAM,1
BS_AFAHY6HP,PIK3CA,1
BS_AFAHY6HP,TP53,1
BS_AFAHY6HP,TRIM17,1
BS_AG0BZN6F,AC118549.1,1
BS_AG0BZN6F,BSPRY,1
BS_AG0BZN6F,CTNNB1,1
BS_AG0BZN6F,DDX3X,1
BS_AG0BZN6F,NAP1L3,1
BS_AG0BZN6F,NLRP3,1
BS_AG0BZN6F,RYR2,1
BS_AG0BZN6F,SMARCA4,1
BS_AG0BZN6F,SP5,1
BS_AG0BZN6F,TBC1D2B,1
BS_AGAW7M7W,NF2,1
BS_AGD2ATY1,ARSB,1
BS_AGD2ATY1,FAM3D,1
BS_AGGH3QGS,OR1N1,1
BS_AGGH3QGS,PIK3R1,1
BS_AGGH3QGS,PKD1L2,1
BS_AGGH3QGS,RARS,1
BS_AGGH3QGS,SPEG,1
BS_AGGH3QGS,UTS2R,1
BS_AJ0T7DJ7,FGFR1,2
BS_AJFG2QDD,CTNNB1,1
BS_AM2TZPNS,MAGEB2,1
BS_AM2TZPNS,TTLL4,1
BS_APAQ2X2S,PARP2,1
BS_APAQ2X2S,PCDHB8,1
BS_APAQ2X2S,SETD2,1
BS_AQECMDPP,PDGFRA,2
BS_AQECMDPP,PJA2,1
BS_AQECMDPP,PTPN11,1
BS_AQQY8HMR,CTNNB1,1
BS_AQQY8HMR,EFCAB8,1
BS_AQQY8HMR,FAM173A,1
BS_AQQY8HMR,MSN,1
BS_AQQY8HMR,PIK3CA,1
BS_AQQY8HMR,REST,1
BS_AR2BH0Z4,BRAF,1
BS_ARE4EM81,NLRC5,1
BS_ARE4EM81,PRMT2,1
BS_ARE4EM81,XRCC6,1
BS_ASXY97FK,CCDC187,1
BS_ASXY97FK,CCDC27,1
BS_ASXY97FK,HMGN5,1
BS_ASXY97FK,TSPAN10,1
BS_AVS4DSZW,PCM1,1
BS_AWDQEKK1,TP53,1
BS_AXW0XBH8,IRX1,1
BS_AXW0XBH8,MYCN,1
BS_AYPBAHJ6,CCDC168,1
BS_AYPBAHJ6,CREBBP,1
BS_AYPBAHJ6,DCDC1,1
BS_AYPBAHJ6,DNAH12,1
BS_AYPBAHJ6,H3F3A,1
BS_AYPBAHJ6,NEDD9,1
BS_AYPBAHJ6,OR2A2,1
BS_AYPBAHJ6,OR6K6,1
BS_AYPBAHJ6,RPTN,1
BS_AYPBAHJ6,SLFN11,1
BS_AYPBAHJ6,TMEM207,1
BS_AYPBAHJ6,TP53,1
BS_AYPBAHJ6,TSHZ2,1
BS_AYPBAHJ6,ZEB2,1
BS_B3RH9V17,ADGRF5,1
BS_B3RH9V17,MS4A14,1
BS_B3RH9V17,TMCC2,1
BS_B3RH9V17,ZNF786,1
BS_B4P1NP87,AHDC1,1
BS_B4P1NP87,BRD1,1
BS_B4P1NP87,HR,1
BS_B4P1NP87,IFFO2,1
BS_B4P1NP87,MKL1,1
BS_B4P1NP87,PABPC1,1
BS_B558FJXC,BRAF,1
BS_B558FJXC,FAM178B,1
BS_B6K0N6HS,BGN,1
BS_B6K0N6HS,GRIN3A,1
BS_B6K0N6HS,MYO1A,1
BS_B6K0N6HS,NEXMIF,1
BS_B73JK7T1,SERINC2,1
BS_B91XGSA5,ADAM9,1
BS_B91XGSA5,CEP131,1
BS_B91XGSA5,CPAMD8,1
BS_B91XGSA5,KIF13B,1
BS_B91XGSA5,LRRC24,1
BS_B91XGSA5,MDGA2,1
BS_B91XGSA5,METTL7B,1
BS_B91XGSA5,PER2,1
BS_B91XGSA5,PTH2R,1
BS_B91XGSA5,RNGTT,1
BS_B91XGSA5,SOWAHC,1
BS_B91XGSA5,TIGD7,1
BS_B94G701Q,BRAF,1
BS_B94G701Q,C1QL3,1
BS_B9QP40ER,ATRX,1
BS_B9QP40ER,DMC1,1
BS_B9QP40ER,H3F3A,1
BS_B9QP40ER,NF1,1
BS_B9QP40ER,P3H2,1
BS_B9QP40ER,PDCD4,1
BS_B9QP40ER,TES,1
BS_B9QP40ER,TP53,1
BS_BAVWP5JG,ATG7,1
BS_BAVWP5JG,C1S,1
BS_BAVWP5JG,DSCAM,1
BS_BAVWP5JG,NF2,1
BS_BAVWP5JG,OBSL1,1
BS_BAVWP5JG,ODF2,1
BS_BAVWP5JG,SLC25A13,1
BS_BAVWP5JG,ZFHX3,1
BS_BBCM52QE,ADCY1,1
BS_BBCM52QE,CLCN5,1
BS_BBCM52QE,XG,1
BS_BBHFKBE7,ACVR1,1
BS_BBHFKBE7,CACNA1B,1
BS_BBHFKBE7,USP34,1
BS_BD4RQ1G0,KIF1B,1
BS_BD4RQ1G0,PRR18,1
BS_BFDEZK1C,BAX,1
BS_BFDEZK1C,CDH11,1
BS_BFDEZK1C,GLRX3,1
BS_BFDEZK1C,H3F3A,1
BS_BFDEZK1C,HS3ST4,1
BS_BFDEZK1C,HTR3A,1
BS_BFDEZK1C,KNL1,1
BS_BFDEZK1C,P4HA3,1
BS_BFDEZK1C,PDGFRA,1
BS_BFDEZK1C,PRRG3,1
BS_BFDEZK1C,PTPN11,1
BS_BFDEZK1C,PUM1,1
BS_BFDEZK1C,RERE,1
BS_BFDEZK1C,SLU7,1
BS_BFDEZK1C,SUPT3H,1
BS_BFDEZK1C,SYNE3,1
BS_BFDEZK1C,UGGT2,1
BS_BFDEZK1C,USF2,1
BS_BFDEZK1C,ZNF804B,1
BS_BM95DGCQ,FN1,1
BS_BM95DGCQ,IRF6,1
BS_BM95DGCQ,NCOA6,1
BS_BM95DGCQ,NEDD4L,1
BS_BMHYK93N,TULP4,1
BS_BR1X3R68,EP300,1
BS_BR1X3R68,HTR2C,1
BS_BR1X3R68,LCORL,1
BS_BR1X3R68,MYLK3,1
BS_BR1X3R68,POLR2M,1
BS_BR1X3R68,ZKSCAN8,1
BS_BR1X3R68,ZSCAN18,1
BS_BS5X4H0Y,ZBTB24,1
BS_BSM3ZHW4,RAD21L1,1
BS_BWZTMWTM,CDC42BPB,1
BS_BWZTMWTM,CHID1,1
BS_BWZTMWTM,GABRA1,1
BS_BWZTMWTM,MYL6B,1
BS_BWZTMWTM,MYOM3,1
BS_BWZTMWTM,NCAM2,1
BS_BWZTMWTM,RPRD2,1
BS_BWZTMWTM,TAS2R43,1
BS_BX8AR74E,AGRN,1
BS_BX8AR74E,CACNA2D1,1
BS_BX8AR74E,CUX1,1
BS_BX8AR74E,DDX3X,1
BS_BX8AR74E,GNB1,1
BS_BX8AR74E,GPR18,1
BS_BX8AR74E,IL1RL1,1
BS_BX8AR74E,LAMC2,1
BS_BX8AR74E,NKX2-6,1
BS_BX8AR74E,OR1A1,1
BS_BX8AR74E,PTCH1,2
BS_BX8AR74E,SCNN1D,1
BS_BX8AR74E,SLC4A1,1
BS_BYJDRXMK,PHLPP1,1
BS_BZWM455T,BRAF,1
BS_C19DFVR5,ATRX,1
BS_C19DFVR5,C3orf56,1
BS_C19DFVR5,CCR8,1
BS_C19DFVR5,FBXO10,1
BS_C19DFVR5,H3F3A,1
BS_C19DFVR5,NF1,1
BS_C19DFVR5,PARP4,1
BS_C19DFVR5,PTCD2,1
BS_C19DFVR5,TP53,1
BS_C19DFVR5,TTC6,1
BS_C19DFVR5,ZNF536,1
BS_C19DFVR5,ZNF619,1
BS_C1RRDNF5,ARID1A,1
BS_C1RRDNF5,CACNA2D2,1
BS_C1RRDNF5,LINC01448,1
BS_C1RRDNF5,RIMS2,1
BS_C3X4AEK5,COL4A2,1
BS_C3X4AEK5,FUBP1,1
BS_C3X4AEK5,RNF128,1
BS_C3X4AEK5,SOCS2,1
BS_C3X4AEK5,SUSD3,1
BS_C3X4AEK5,UBE2QL1,1
BS_C6GBYR17,STAU2,1
BS_C6GBYR17,STK17A,2
BS_CFPWSZB5,WDR78,1
BS_CGCNC41M,ANGPT1,1
BS_CGCNC41M,BRAF,1
BS_CGCNC41M,CCDC105,1
BS_CGCNC41M,CNTNAP4,1
BS_CGCNC41M,KDM5A,1
BS_CGCNC41M,LAMB1,1
BS_CGCNC41M,PRDM11,1
BS_CGCNC41M,RBMXL3,1
BS_CGCNC41M,SGPP2,1
BS_CGCNC41M,SLC16A3,1
BS_CGCNC41M,TBC1D8B,1
BS_CGXTFM67,BCL6,1
BS_CGXTFM67,EIF1AX,1
BS_CGXTFM67,GTF3C2,1
BS_CGXTFM67,H3F3A,1
BS_CGXTFM67,KPRP,1
BS_CHAFNK64,OTOGL,1
BS_CK7CPM73,DUSP9,1
BS_CK7CPM73,FARP2,1
BS_CK7CPM73,FRY,1
BS_CK7CPM73,MLIP,1
BS_CK7CPM73,MYH15,1
BS_CK7CPM73,PGR,1
BS_CKY2TTXG,AGXT,1
BS_CKY2TTXG,ANO6,1
BS_CKY2TTXG,BMP4,1
BS_CKY2TTXG,C4orf50,1
BS_CKY2TTXG,CALY,1
BS_CKY2TTXG,CATSPERZ,1
BS_CKY2TTXG,CDADC1,1
BS_CKY2TTXG,CNTN5,1
BS_CKY2TTXG,FAM9C,1
BS_CKY2TTXG,FMR1,1
BS_CKY2TTXG,HIST1H1E,1
BS_CKY2TTXG,HOOK2,1
BS_CKY2TTXG,KMT2B,1
BS_CKY2TTXG,KMT2C,1
BS_CKY2TTXG,MAP1B,1
BS_CKY2TTXG,MAP3K6,1
BS_CKY2TTXG,MYPN,1
BS_CKY2TTXG,PHLDA1,1
BS_CKY2TTXG,PTPRD,1
BS_CKY2TTXG,SETD2,1
BS_CKY2TTXG,SLC25A21,1
BS_CKY2TTXG,SPAG17,1
BS_CKY2TTXG,SPATA31A6,1
BS_CKY2TTXG,UNC13C,1
BS_CP435MAC,ANKRD31,1
BS_CPYV7AHD,BRAF,1
BS_CPYV7AHD,KEAP1,1
BS_CPYV7AHD,MAP1LC3A,1
BS_CPYV7AHD,NPHP3,1
BS_CPYV7AHD,NRXN1,1
BS_CPYV7AHD,PLEKHO1,1
BS_CPYV7AHD,TACC1,1
BS_CPYV7AHD,TM2D3,1
BS_CPYV7AHD,TRIM23,1
BS_CSY11X7E,DOCK3,1
BS_CSY11X7E,H6PD,1
BS_CSY11X7E,HAND1,1
BS_CSY11X7E,PTCH1,1
BS_CXCKHP3Z,CS,1
BS_CXCKHP3Z,KCNN4,1
BS_CXCKHP3Z,NOS2,1
BS_CXCKHP3Z,ZNF469,1
BS_CXDKK6KS,CTNNB1,1
BS_D09VWF8H,SAMD9L,1
BS_D3ZV6MMY,FGFR1,2
BS_D3ZV6MMY,FRMPD1,1
BS_D3ZV6MMY,NF1,1
BS_D59VEERR,BCOR,1
BS_D59VEERR,DBF4,1
BS_D59VEERR,FOCAD,1
BS_D59VEERR,HNF1A,1
BS_D59VEERR,LRP1B,1
BS_D59VEERR,STAMBPL1,1
BS_D6XHKZDZ,ABCF3,1
BS_D6XHKZDZ,KIF26A,1
BS_DAEM3WRX,NF2,1
BS_DC7XYYG8,KIF1B,1
BS_DGG7YE8R,ACHE,1
BS_DGG7YE8R,ATM,1
BS_DGG7YE8R,BDNF,1
BS_DGG7YE8R,DTX3,1
BS_DGG7YE8R,ESR2,1
BS_DGG7YE8R,GEMIN6,1
BS_DGG7YE8R,GRIN3B,1
BS_DGG7YE8R,MT-ND4L,1
BS_DGG7YE8R,PDZD2,1
BS_DGG7YE8R,TSPYL6,1
BS_DGG7YE8R,ZNF462,1
BS_DH86PF5A,ATP2A3,1
BS_DH86PF5A,BPTF,1
BS_DH86PF5A,COL27A1,1
BS_DH86PF5A,FPGT,1
BS_DH86PF5A,H3F3A,1
BS_DH86PF5A,ITPR3,1
BS_DH86PF5A,KIF24,1
BS_DH86PF5A,NPY1R,1
BS_DH86PF5A,NXPE4,1
BS_DH86PF5A,OR1C1,1
BS_DH86PF5A,OSBPL1A,1
BS_DH86PF5A,PLXNA1,1
BS_DH86PF5A,PORCN,1
BS_DH86PF5A,PPM1D,1
BS_DH86PF5A,PTEN,2
BS_DH86PF5A,SLX4,1
BS_DH86PF5A,UBASH3A,1
