Sample	C11orf95--RELA	EWSR1--FLI1	KIAA1549--BRAF	No_rec_fusion	REV3L--FYN
BS_X1DSETVE	0	0	0	1	0
BS_X1R0N8QS	0	0	0	1	0
BS_X23724NJ	0	0	0	1	0
BS_X2QTK3QD	0	0	0	1	0
BS_X4DD4KSZ	0	0	0	1	0
BS_X4VBHJSZ	0	0	0	1	0
BS_X4X1SFSE	0	0	0	1	0
BS_X4ZVTJEK	0	0	0	1	0
BS_X59HSFGG	0	0	0	1	0
BS_X5H2K1XG	0	0	0	1	0
BS_X5VN0FW0	0	0	0	1	0
BS_X6361T19	0	0	0	1	0
BS_X67GTEM6	0	0	0	1	0
BS_X75SX2EH	0	0	0	1	0
BS_X7EQKJZH	0	0	0	1	0
BS_X7QJCVJB	0	0	0	1	0
BS_X91K8KMG	0	0	0	1	0
BS_X9DDS508	0	0	0	1	0
BS_X9EGD530	0	0	1	0	0
BS_X9PJ715R	0	0	0	1	0
BS_XAKR8MYK	0	0	0	1	0
BS_XBBBE8V2	0	0	0	1	0
BS_XBE002WV	0	0	0	1	0
BS_XBQZYS8G	0	0	0	1	0
BS_XCA92FF3	0	0	0	1	0
BS_XCFNEZ8E	0	0	0	1	0
BS_XCKDRRYT	0	0	0	1	0
BS_XCNGQ25H	0	0	0	1	0
BS_XCW7C66J	0	0	0	1	0
BS_XDE7MG7P	0	0	0	1	0
BS_XDY9BYRK	0	0	0	1	0
BS_XEVMEYFS	0	0	0	1	0
BS_XEY2VWR9	0	0	0	1	0
BS_XF0ZX2B3	1	0	0	0	0
BS_XFT4ENH2	0	0	0	1	0
BS_XG0DBWVT	0	0	0	1	0
BS_XGDPK33A	0	0	0	1	0
BS_XGMXJKFX	0	0	0	1	0
BS_XGSA3GQE	0	0	1	0	0
BS_XGVSX8BX	0	0	0	1	0
BS_XH5JP8DB	0	0	0	1	0
BS_XHAQXDR0	0	0	0	1	0
BS_XHCYEE2S	0	0	0	1	0
BS_XHT3F34T	0	0	0	1	0
BS_XJTW0P8P	0	0	0	1	0
BS_XJWNW9E8	0	0	0	1	0
BS_XJZQA3AP	0	0	0	1	0
BS_XKE77TR4	0	0	0	1	0
BS_XKHY9A6D	0	0	0	1	0
BS_XKKB4MZV	0	0	0	1	0
BS_XKM2EAT4	0	0	0	1	0
BS_XKP747AS	0	0	0	1	0
BS_XKXDH0YJ	0	0	0	1	0
BS_XM1AHBDJ	0	0	0	1	0
BS_XM302FF4	0	0	0	1	0
BS_XMNBSBGN	0	0	0	1	0
BS_XMP45ADN	0	0	0	1	0
BS_XMP9XNR9	0	0	0	1	0
BS_XN449RAJ	0	0	0	1	0
BS_XNTQBZAJ	0	0	0	1	0
BS_XPSD2NRJ	0	0	0	1	0
BS_XPZAD9PP	0	0	0	1	0
BS_XQ0Y2PMV	0	0	0	1	0
BS_XQ5SFW35	0	0	0	1	0
BS_XQFPDAB6	0	0	0	1	0
BS_XQYHPBFS	0	0	0	1	0
BS_XR81Q21W	0	0	0	1	0
BS_XRF8D151	0	0	0	1	0
BS_XSWF2MR1	0	0	0	1	0
BS_XVBX7ZK1	0	0	0	1	0
BS_XVNNWN2Z	0	0	0	1	0
BS_XVYRXN8J	0	0	0	1	0
BS_XW26N96W	0	0	0	1	0
BS_XWBMBWC6	0	0	0	1	0
BS_XWQTX5HH	0	0	0	1	0
BS_XXMXCGJ7	0	0	0	1	0
BS_XZM79E42	0	0	0	1	0
BS_XZTV0J8W	0	0	0	1	0
BS_Y08D5P8N	0	0	0	1	0
BS_Y0DGBKTY	0	0	0	1	0
BS_Y0PCBNJV	0	0	1	0	0
BS_Y2C78JC4	0	0	0	1	0
BS_Y2Z06EDG	0	0	0	1	0
BS_Y3472DYJ	0	0	0	1	0
BS_Y3ETG5AE	0	0	0	1	0
BS_Y3G1X98S	0	0	0	1	0
BS_Y43VC4VG	0	0	0	1	0
BS_Y4ZX0YX7	0	0	0	1	0
BS_Y5DA59M3	0	0	0	1	0
BS_Y63AQ2ZX	0	0	0	1	0
BS_Y6D4JQS8	0	0	0	1	0
BS_Y6FTH24P	0	0	0	1	0
BS_Y6ZSGEPG	0	0	0	1	0
BS_Y74XAFJX	0	0	0	1	0
BS_Y7A7J675	0	0	0	1	0
BS_Y7CA8B5R	0	0	0	1	0
BS_Y7F9E2E9	0	0	0	1	0
BS_Y8D1F5WW	0	0	0	1	0
BS_Y8FH8822	0	0	0	1	0
BS_Y9GHDZKS	0	0	0	1	0
BS_YA8RBGD8	0	0	0	1	0
BS_YB07VF1X	0	0	0	1	0
BS_YB2RXRHT	0	0	0	1	0
BS_YB4SNTJY	0	0	0	1	0
BS_YB99Q6TN	0	0	0	1	0
BS_YBCQBCQC	0	0	0	1	0
BS_YBJBSRHV	0	0	0	1	0
BS_YCREDZTJ	0	0	0	1	0
BS_YCT0FK91	0	0	0	1	0
BS_YDEVMD24	0	0	0	1	0
BS_YE1MAQYJ	0	0	0	1	0
BS_YEB88D32	0	0	0	1	0
BS_YEEV8386	0	0	0	1	0
BS_YEQVW4ND	0	0	0	1	0
BS_YETBN0RQ	0	0	0	1	0
BS_YETTZ1NC	0	0	0	1	0
BS_YEW22W35	0	0	0	1	0
BS_YEWX69X4	0	0	0	1	0
BS_YFKXF7K2	0	0	0	1	0
BS_YG0A13JH	0	0	0	1	0
BS_YG4EJAF4	0	0	0	1	0
BS_YGQS4660	0	0	0	1	0
BS_YH05F9DB	0	0	0	1	0
BS_YH4DYNQ2	0	0	0	1	0
BS_YH60H2FS	0	0	0	1	0
BS_YHXMYDBN	0	0	0	1	0
BS_YHZ69SDZ	0	0	0	1	0
BS_YJ0QJJZB	0	0	0	1	0
BS_YJCZY95C	0	0	0	1	0
BS_YK5XX7NX	0	0	0	1	0
BS_YK6VQ9SJ	0	0	0	1	0
BS_YKD3WYFB	0	0	0	1	0
BS_YKQP4SBX	0	0	0	1	0
BS_YKT1NAJQ	0	0	0	1	0
BS_YMAJC22S	0	0	0	1	0
BS_YMDPFK0V	0	0	0	1	0
BS_YNEQJ6AH	0	0	0	1	0
BS_YNN71TNT	0	0	0	1	0
BS_YPCTK927	0	0	0	1	0
BS_YR1X1SSH	0	0	0	1	0
BS_YR9C74CN	0	0	0	1	0
BS_YRC54VPP	0	0	0	1	0
BS_YVFFHJ1Q	0	0	0	1	0
BS_YVH56WW3	0	0	0	1	0
BS_YVMEEBKC	0	0	1	0	0
BS_YVRSCEC6	0	0	0	1	0
BS_YVWRMH36	0	0	0	1	0
BS_YWHDJ7FE	0	0	0	1	0
BS_YWM1RMFT	0	0	0	1	0
BS_YXCVR90M	0	0	0	1	0
BS_YXPWKF92	0	0	0	1	0
BS_YXW56D0Z	0	0	0	1	0
BS_YXWZB6S7	0	0	0	1	0
BS_YY5B2XDD	0	0	1	0	0
BS_YYAPSA5P	0	0	0	1	0
BS_YZ0P5E8H	0	0	0	1	0
BS_YZ2YNEJJ	0	0	0	1	0
BS_YZ2Z1Q6Y	0	0	1	0	0
BS_YZ3MRCXX	0	0	0	1	0
BS_YZD4SSMA	0	0	0	1	0
BS_Z0AVVB1V	0	0	1	0	0
BS_Z14Z2JMW	0	0	0	1	0
BS_Z1A875MW	0	0	0	1	0
BS_Z1BBZ01F	0	0	0	1	0
BS_Z263QQQV	0	0	0	1	0
BS_Z28VKGNS	0	0	0	1	0
BS_Z2NWPQKF	0	0	0	1	0
BS_Z34PQDYT	0	0	0	1	0
BS_Z370T42N	0	0	0	1	0
BS_Z3RCA1T9	0	0	0	0	1
BS_Z45HD492	0	0	0	1	0
BS_Z4Q8RH5M	0	0	0	1	0
BS_Z4S81HG1	0	0	0	1	0
BS_Z56904ZW	0	0	0	1	0
BS_Z5D6G1S6	0	0	0	1	0
BS_Z5JH1FMC	0	0	0	1	0
BS_Z5VJCFNP	0	0	0	1	0
BS_Z6BWR941	0	0	1	0	0
BS_Z6GF2TDX	0	0	0	1	0
BS_Z6MC4N8D	0	0	0	1	0
BS_Z72QAZC7	0	0	0	1	0
BS_Z7681S6Y	0	0	0	1	0
BS_Z7890YNR	0	0	0	1	0
BS_Z7G68ZS2	0	0	0	1	0
BS_Z7PKVY9J	0	0	0	1	0
BS_Z7R92XX6	0	0	0	1	0
BS_Z7Y2466H	0	0	1	0	0
BS_Z82320N1	0	0	0	1	0
BS_Z85M2R3N	0	0	0	1	0
BS_Z8E250HZ	0	0	0	1	0
BS_Z8F3GM85	0	0	0	1	0
BS_Z8YZ6QGS	0	0	0	1	0
BS_Z9NCH2XA	0	0	0	1	0
BS_Z9PKZ4RT	0	0	0	1	0
BS_Z9WDGDVR	0	0	0	1	0
BS_Z9ZS6ZS2	0	0	0	1	0
BS_ZA9XT151	0	0	0	1	0
BS_ZAH4FHV2	0	0	0	1	0
BS_ZAN8EYCC	0	0	0	1	0
BS_ZAT0XJE5	0	0	0	1	0
BS_ZBWQG7VR	0	0	0	1	0
BS_ZCY4ECNV	0	0	0	1	0
BS_ZD5HN296	0	0	0	1	0
BS_ZDBEHEPY	0	0	0	1	0
BS_ZDSXV5N1	0	0	0	1	0
BS_ZECKZTFC	0	0	0	1	0
BS_ZF34SJGN	0	0	0	1	0
BS_ZF6BSFNF	0	0	0	1	0
BS_ZG51DA8Z	0	0	0	1	0
BS_ZH1FBX50	0	0	0	1	0
BS_ZH666SJW	0	0	0	1	0
BS_ZH6PC8KM	0	0	0	1	0
BS_ZHHAM3AN	0	0	0	1	0
BS_ZHJFX6C9	0	0	0	1	0
BS_ZJ3VP0AP	0	0	0	1	0
BS_ZJF3N0DE	0	0	0	1	0
BS_ZJSMC22A	0	0	0	1	0
BS_ZJT1REVB	0	0	0	1	0
BS_ZJZFT0AJ	0	0	0	1	0
BS_ZJZXDPTP	0	0	0	1	0
BS_ZKFEMJZ8	0	0	0	1	0
BS_ZKZACPVV	0	0	0	1	0
BS_ZM9EYYDT	0	0	0	1	0
BS_ZMPNTK3D	0	0	0	1	0
BS_ZMW21B7R	0	0	0	1	0
BS_ZMZFKVWZ	0	0	0	1	0
BS_ZN8136D9	0	0	0	1	0
BS_ZNB7T5SZ	0	0	0	1	0
BS_ZP36WDVS	0	0	0	1	0
BS_ZP89F1JY	0	0	0	1	0
BS_ZPF89720	0	0	0	1	0
BS_ZQ76ZBEX	0	0	0	1	0
BS_ZQKGJD70	0	0	0	1	0
BS_ZQY1P7NR	0	0	0	1	0
BS_ZR75EKKX	0	0	0	1	0
BS_ZR96A4FH	0	0	0	1	0
BS_ZRM0W01M	0	0	0	1	0
BS_ZRVFD8TY	0	0	0	1	0
BS_ZS1QRMXS	0	0	0	1	0
BS_ZSAHMF4V	0	0	0	1	0
BS_ZSH09N84	0	0	0	1	0
BS_ZTWGFWTX	0	0	1	0	0
BS_ZV1P6W9C	0	0	0	1	0
BS_ZV21J6YW	0	0	0	1	0
BS_ZV68CES9	0	0	0	1	0
BS_ZV9Z3SY6	0	0	1	0	0
BS_ZVFTWY6Y	0	0	0	1	0
BS_ZVWE73JZ	0	0	0	1	0
BS_ZVX2GRD6	0	0	0	1	0
BS_ZVXHWM3N	0	0	0	1	0
BS_ZVZDDW2G	0	0	0	1	0
BS_ZWR9W4FX	0	0	0	1	0
BS_ZX1YPQ88	0	0	0	1	0
BS_ZX3ZSN8F	0	0	0	1	0
BS_ZXQ7H95W	0	0	0	1	0
BS_ZXYDSBM9	0	0	0	1	0
BS_ZY319KJ4	0	0	0	1	0
BS_ZY3SVMA5	0	0	0	1	0
BS_ZZHCTPFR	0	0	0	1	0
BS_ZZJF26C4	0	0	0	1	0
BS_ZZMYDZJW	0	0	1	0	0
BS_ZZPBANDD	0	0	0	1	0
BS_ZZWMD6FA	0	0	0	1	0
