samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_MRX1SPFB	WGS	2719487222	308	0.11325664541033831
BS_MS87PMR7	WGS	2719487222	424	0.15591174562981638
BS_MSB1RDAJ	WGS	2719487222	192	0.07060154519086025
BS_MT5ZSRG4	WGS	2719487222	352	0.12943616618324377
BS_MVC1NCZX	WGS	2719487222	788	0.2897605083874889
BS_MW16Y7ME	WGS	2719487222	436	0.16032434220424513
BS_MW63FCZC	WGS	2719487222	282	0.10369601949907599
BS_MWKJF6XH	WGS	2719487222	296	0.10884404883590955
BS_MWZCP1XW	WGS	2719487222	1006	0.3699226794896115
BS_MZJJRDZF	WGS	2719487222	1698	0.6243824152816703
BS_N0Z6V2YG	WGS	2719487222	352	0.12943616618324377
BS_N2JD3VX6	WGS	2719487222	242	0.0889873642509801
BS_N4B3WB8W	WGS	2719487222	502	0.18459362336360335
BS_N8D9FH6M	WGS	2719487222	256	0.09413539358781366
BS_N9BF56FP	WGS	2719487222	964	0.3544785914791108
BS_NASADC3P	WGS	2719487222	434	0.15958890944184034
BS_NCGGFG6H	WGS	2719487222	710	0.26107863065370196
BS_NDSWS9TS	WGS	2719487222	172	0.0632472175668123
BS_NFT9VHMJ	WGS	2719487222	970	0.3566848897663252
BS_NHMPQ8Q1	WGS	2719487222	404	0.14855741800576844
BS_NHRNZRQV	WGS	2719487222	412	0.1514991490553876
BS_NJFK43N3	WGS	2719487222	474	0.17429756468993624
BS_NNFDFAFM	WGS	2719487222	620	0.22798415634548622
BS_NWYBD9CA	WGS	2719487222	406	0.14929285076817322
BS_NXZSD2KK	WGS	2719487222	460	0.16914953535310268
BS_NYVVN7SD	WGS	2719487222	50	0.018385819060119855
BS_NZRJE7QA	WGS	2719487222	396	0.14561568695614927
BS_P0KQFXNC	WGS	2719487222	380	0.1397322248569109
BS_P0QJ1QAH	WGS	2719487222	722	0.26549122722813073
BS_P36C0ABE	WGS	2719487222	294	0.10810861607350475
BS_P3EVK3C2	WGS	2719487222	356	0.13090703170805337
BS_P3KD5EQG	WGS	2719487222	334	0.12281727132160063
BS_P3P96WCD	WGS	2719487222	420	0.15444088010500678
BS_P3PF53V8	WGS	2719487222	672	0.24710540816801085
BS_P42V737Y	WGS	2719487222	440	0.16179520772905473
BS_P4K6WK9Y	WGS	2719487222	1216	0.4471431195421149
BS_P6NWC51S	WGS	2719487222	1278	0.4699415351766635
BS_P7CY04E7	WGS	2719487222	322	0.11840467474717187
BS_P8WN8XEQ	WGS	2719487222	672	0.24710540816801085
BS_P99S85CY	WGS	2719487222	496	0.18238732507638897
BS_PC2YQ4F6	WGS	2719487222	662	0.2434282443559869
BS_PEDGRK8S	WGS	2719487222	364	0.13384876275767255
BS_PEFRDKDZ	WGS	2719487222	464	0.17062040087791225
BS_PFXDWV9R	WGS	2719487222	1126	0.4140486452338991
BS_PJ08ZW9A	WGS	2719487222	340	0.12502356960881503
BS_PKZ1HWNB	WGS	2719487222	656	0.2412219460687725
BS_PMFR8NPN	WGS	2719487222	728	0.2676975255153451
BS_PMSZKZP7	WGS	2719487222	574	0.21106920281017594
BS_PNXDHDF3	WGS	2719487222	1434	0.5273052906442375
BS_PP4WJBNR	WGS	2719487222	306	0.11252121264793351
BS_PPY0EWPG	WGS	2719487222	624	0.2294550218702958
BS_PV130A29	WGS	2719487222	388	0.14267395590653006
BS_PVYMDM18	WGS	2719487222	296	0.10884404883590955
BS_PVZJCXS1	WGS	2719487222	704	0.25887233236648755
BS_PYVPKH11	WGS	2719487222	392	0.14414482143133966
BS_PZDTK87A	WGS	2719487222	1064	0.3912502295993505
BS_Q0XBZP88	WGS	2719487222	162	0.059570053754788334
BS_Q3ANJDVG	WGS	2719487222	458	0.16841410259069786
BS_Q50P97Y0	WGS	2719487222	204	0.075014141765289
BS_Q5XKTB1V	WGS	2719487222	338	0.12428813684641023
BS_Q6GVRAWK	WGS	2719487222	436	0.16032434220424513
BS_Q807ENGY	WGS	2719487222	662	0.2434282443559869
BS_Q88059DJ	WGS	2719487222	614	0.22577785805827183
BS_Q9NHTR7G	WGS	2719487222	290	0.10663775054869516
BS_QA0W86WP	WGS	2719487222	302	0.11105034712312392
BS_QC5FNXGH	WGS	2719487222	376	0.13826135933210132
BS_QDGHHS4S	WGS	2719487222	450	0.1654723715410787
BS_QE7WAAKC	WGS	2719487222	690	0.253724303029654
BS_QG6V29H7	WGS	2719487222	626	0.23019045463270058
BS_QGX93WPF	WGS	2719487222	1568	0.5765792857253587
BS_QHTDJG77	WGS	2719487222	642	0.23607391673193895
BS_QK61ST4T	WGS	2719487222	528	0.19415424927486566
BS_QM1Z8R38	WGS	2719487222	316	0.11619837645995748
BS_QMHND3QK	WGS	2719487222	680	0.25004713921763005
BS_QMY84KF4	WGS	2719487222	564	0.20739203899815198
BS_QQP17PDQ	WGS	2719487222	1192	0.43831792639325734
BS_QRH793AV	WGS	2719487222	418	0.153705447342602
BS_QSDKJM8T	WGS	2719487222	582	0.2140109338597951
BS_QWM9BPDY	WGS	2719487222	566	0.20812747176055676
BS_QWS88QXE	WGS	2719487222	454	0.1669432370658883
BS_QX754ADQ	WGS	2719487222	750	0.27578728590179785
BS_QXZTRMWM	WGS	2719487222	5214	1.9172732115892985
BS_QYWGB52C	WGS	2719487222	562	0.20665660623574716
BS_QZRP3NSG	WGS	2719487222	612	0.22504242529586702
BS_QZT3SPY7	WGS	2719487222	658	0.2419573788311773
BS_QZTPJ8YW	WGS	2719487222	330	0.12134640579679104
BS_R1CV479M	WGS	2719487222	368	0.13531962828248215
BS_R1G6SG0K	WGS	2719487222	1546	0.568489525338906
BS_R5G3QP11	WGS	2719487222	742	0.27284555485217865
BS_R6CKWZW6	WGS	2719487222	538	0.19783141308688965
BS_R726FKHP	WGS	2719487222	954	0.35080142766708683
BS_R7YMKNJN	WGS	2719487222	754	0.2772581514266074
BS_R913E3VB	WGS	2719487222	666	0.24489910988079647
BS_R94EDP5H	WGS	2719487222	394	0.14488025419374445
BS_R9V82BC1	WGS	2719487222	1048	0.3853667675001122
BS_RA0VCMWC	WGS	2719487222	354	0.1301715989456486
BS_RB8VSEVG	WGS	2719487222	288	0.10590231778629036
BS_RCAZ62J7	WGS	2719487222	294	0.10810861607350475
BS_RG6JK7ZN	WGS	2719487222	340	0.12502356960881503
BS_RH9PMH3G	WGS	2719487222	340	0.12502356960881503
BS_RHEBGZF8	WGS	2719487222	730	0.2684329582777499
BS_RQ5Z7KNW	WGS	2719487222	374	0.1375259265696965
BS_RXP2ZRQT	WGS	2719487222	638	0.23460305120712935
BS_RXSBJ929	WGS	2719487222	1178	0.4331698970564238
BS_RZNNEX1Y	WGS	2719487222	312	0.1147275109351479
BS_S0T3CQ97	WGS	2719487222	796	0.2927022394371081
BS_S791VC80	WGS	2719487222	1042	0.38316046921289776
BS_S88G7BXH	WGS	2719487222	538	0.19783141308688965
BS_SCQNN2A2	WGS	2719487222	436	0.16032434220424513
BS_SD28E0SC	WGS	2719487222	284	0.10443145226148078
BS_SFH8TGKT	WGS	2719487222	484	0.1779747285019602
BS_SK4H5MJQ	WGS	2719487222	670	0.24636997540560607
BS_SK949N33	WGS	2719487222	476	0.17503299745234102
BS_SKRY0BJ4	WGS	2719487222	362	0.13311332999526776
BS_SMCPASF0	WGS	2719487222	228	0.08383933491414654
BS_SNC5WMVN	WGS	2719487222	520	0.19121251822524649
BS_SQSH5G7A	WGS	2719487222	1614	0.5934942392606689
BS_SSYNTXDC	WGS	2719487222	310	0.11399207817274311
BS_ST3Z2B9B	WGS	2719487222	7464	2.744635069294692
BS_STNH7YSX	WGS	2719487222	1042	0.38316046921289776
BS_SYGKQD8M	WGS	2719487222	424	0.15591174562981638
BS_SYWRCE3Z	WGS	2719487222	490	0.18018102678917458
BS_T1SNKF50	WGS	2719487222	728	0.2676975255153451
BS_T54TAE3R	WGS	2719487222	192	0.07060154519086025
BS_T5HPW4Z0	WGS	2719487222	932	0.3427116672806341
BS_T5T21G7N	WGS	2719487222	864	0.3177069533588711
BS_T7WMJ08W	WGS	2719487222	144	0.05295115889314518
BS_T8TCEBB1	WGS	2719487222	580	0.21327550109739032
BS_T97EP8H0	WGS	2719487222	912	0.33535733965658615
BS_T99M7842	WGS	2719487222	386	0.14193852314412528
BS_T9T3R2J0	WGS	2719487222	384	0.1412030903817205
BS_TE8QFF7T	WGS	2719487222	288	0.10590231778629036
BS_TF5TTEXH	WGS	2719487222	540	0.19856684584929443
BS_TF6H437Q	WGS	2719487222	694	0.2551951685544636
BS_THH0CE5A	WGS	2719487222	356	0.13090703170805337
BS_TNQKJZCP	WGS	2719487222	564	0.20739203899815198
BS_TPX7YY57	WGS	2719487222	520	0.19121251822524649
BS_TQ0J7WJQ	WGS	2719487222	480	0.17650386297715062
BS_TRGECFNP	WGS	2719487222	210	0.07722044005250339
BS_TX2WGF8K	WGS	2719487222	442	0.16253064049145952
BS_TX8C5VAJ	WGS	2719487222	318	0.11693380922236228
BS_TZPJHKQR	WGS	2719487222	336	0.12355270408400543
BS_V2MDX7HG	WGS	2719487222	464	0.17062040087791225
BS_V3ZNXRHK	WGS	2719487222	236	0.08678106596376571
BS_V6HKXX1Z	WGS	2719487222	1412	0.5192155302577847
BS_VDSR4X6N	WGS	2719487222	360	0.13237789723286295
BS_VF099E8S	WGS	2719487222	1710	0.6287950118560991
BS_VHD4ARSG	WGS	2719487222	496	0.18238732507638897
BS_VK46N40F	WGS	2719487222	402	0.14782198524336362
BS_VKH9KYDB	WGS	2719487222	286	0.10516688502388558
BS_VMZMGB7B	WGS	2719487222	268	0.09854799016224243
BS_VPJ9CARN	WGS	2719487222	278	0.10222515397426639
BS_VQC2PE2B	WGS	2719487222	334	0.12281727132160063
BS_VQEPFE1P	WGS	2719487222	1048	0.3853667675001122
BS_VTTTQYQA	WGS	2719487222	758	0.278729016951417
BS_VVD8TJNE	WGS	2719487222	1376	0.5059777405344984
BS_VW4XN9Y7	WGS	2719487222	578	0.21254006833498554
BS_VW96PFKQ	WGS	2719487222	384	0.1412030903817205
BS_VXNT1TDB	WGS	2719487222	510	0.18753535441322253
BS_W23ERYW3	WGS	2719487222	1040	0.38242503645049297
BS_W2QCHQ7E	WGS	2719487222	792	0.29123137391229853
BS_W3R2DQ86	WGS	2719487222	114	0.04191966745707327
BS_W50WEJE7	WGS	2719487222	446	0.16400150601626912
BS_W74D279Q	WGS	2719487222	408	0.150028283530578
BS_W9P0PFDH	WGS	2719487222	186	0.06839524690364586
BS_WB8P21ED	WGS	2719487222	236	0.08678106596376571
BS_WCNPE0AC	WGS	2719487222	606	0.22283612700865266
BS_WD7AQV83	WGS	2719487222	420	0.15444088010500678
BS_WDTT7PG2	WGS	2719487222	476	0.17503299745234102
BS_WEGGXVYA	WGS	2719487222	306	0.11252121264793351
BS_WJB33V17	WGS	2719487222	756	0.2779935841890122
BS_WJF6ZXWN	WGS	2719487222	1008	0.3706581122520163
BS_WMEYJGDC	WGS	2719487222	446	0.16400150601626912
BS_WP2D11SK	WGS	2719487222	666	0.24489910988079647
BS_WP9J88EB	WGS	2719487222	1126	0.4140486452338991
BS_WPCBK1EG	WGS	2719487222	668	0.24563454264320125
BS_WRJNMEX2	WGS	2719487222	444	0.1632660732538643
BS_WXKCR17Q	WGS	2719487222	474	0.17429756468993624
BS_WY5KYSHJ	WGS	2719487222	644	0.23680934949434373
BS_X1DSETVE	WGS	2719487222	2060	0.7574957452769381
BS_X1R0N8QS	WGS	2719487222	84	0.030888176021001357
BS_X6361T19	WGS	2719487222	1156	0.4250801366699711
BS_X7QJCVJB	WGS	2719487222	570	0.20959833728536634
BS_X9PJ715R	WGS	2719487222	366	0.13458419552007733
BS_XBE002WV	WGS	2719487222	494	0.18165189231398418
BS_XDY9BYRK	WGS	2719487222	264	0.09707712463743283
BS_XEVMEYFS	WGS	2719487222	178	0.06545351585402669
BS_XGMXJKFX	WGS	2719487222	1262	0.46405807307742514
BS_XGVSX8BX	WGS	2719487222	402	0.14782198524336362
BS_XHAQXDR0	WGS	2719487222	602	0.22136526148384306
BS_XJZQA3AP	WGS	2719487222	708	0.2603431978912972
BS_XKE77TR4	WGS	2719487222	772	0.28387704628825056
BS_XKP747AS	WGS	2719487222	342	0.1257590023712198
BS_XMP9XNR9	WGS	2719487222	1524	0.5603997649524531
BS_XNTQBZAJ	WGS	2719487222	908	0.3338864741317766
BS_XPSD2NRJ	WGS	2719487222	996	0.3662455156775875
BS_XVBX7ZK1	WGS	2719487222	390	0.14340938866893488
BS_XVNNWN2Z	WGS	2719487222	350	0.128700733420839
BS_XVYRXN8J	WGS	2719487222	422	0.15517631286741157
BS_XWQTX5HH	WGS	2719487222	202	0.07427870900288422
BS_Y2C78JC4	WGS	2719487222	156	0.05736375546757395
BS_Y3472DYJ	WGS	2719487222	282	0.10369601949907599
BS_Y3ETG5AE	WGS	2719487222	482	0.1772392957395554
BS_Y4ZX0YX7	WGS	2719487222	198	0.07280784347807463
BS_Y5DA59M3	WGS	2719487222	628	0.2309258873951054
BS_Y7CA8B5R	WGS	2719487222	872	0.32064868440849026
BS_Y9GHDZKS	WGS	2719487222	418	0.153705447342602
BS_YB99Q6TN	WGS	2719487222	468	0.17209126640272185
BS_YBCQBCQC	WGS	2719487222	562	0.20665660623574716
BS_YETTZ1NC	WGS	2719487222	1628	0.5986422685975025
BS_YH60H2FS	WGS	2719487222	258	0.09487082635021846
BS_YMDPFK0V	WGS	2719487222	320	0.11766924198476707
BS_YPCTK927	WGS	2719487222	254	0.09339996082540887
BS_YRC54VPP	WGS	2719487222	476	0.17503299745234102
BS_YXCVR90M	WGS	2719487222	356	0.13090703170805337
BS_YZD4SSMA	WGS	2719487222	716	0.2632849289409163
BS_Z1BBZ01F	WGS	2719487222	260	0.09560625911262324
BS_Z4Q8RH5M	WGS	2719487222	560	0.20592117347334238
BS_Z9PKZ4RT	WGS	2719487222	340	0.12502356960881503
BS_ZAT0XJE5	WGS	2719487222	752	0.27652271866420264
BS_ZBWQG7VR	WGS	2719487222	554	0.203714875186128
BS_ZCY4ECNV	WGS	2719487222	556	0.20445030794853278
BS_ZECKZTFC	WGS	2719487222	88	0.03235904154581094
BS_ZJSMC22A	WGS	2719487222	408	0.150028283530578
BS_ZJZFT0AJ	WGS	2719487222	778	0.28608334457546497
BS_ZKZACPVV	WGS	2719487222	372	0.13679049380729172
BS_ZPF89720	WGS	2719487222	714	0.26254949617851153
BS_ZR75EKKX	WGS	2719487222	590	0.21695266490941428
BS_ZS1QRMXS	WGS	2719487222	450	0.1654723715410787
BS_ZSH09N84	WGS	2719487222	1604	0.5898170754486449
BS_ZV21J6YW	WGS	2719487222	856	0.3147652223092519
BS_ZZJF26C4	WGS	2719487222	544	0.20003771137410403
