samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_CK7CPM73	WGS	3088286401	2560	0.8289386629332893
BS_CKY2TTXG	WGS	3088286401	3432	1.111295894994941
BS_CN7PB0DN	WGS	3088286401	1896	0.6139326972349674
BS_CP435MAC	WGS	3088286401	1900	0.6152279138958007
BS_CPYV7AHD	WGS	3088286401	1682	0.5446386058803877
BS_CPZZR2R7	WGS	3088286401	2816	0.9118325292266183
BS_CQ8C6X4X	WGS	3088286401	1898	0.614580305565384
BS_CRKBDAYZ	WGS	3088286401	3114	1.0083261704586965
BS_CSY11X7E	WGS	3088286401	1822	0.589971189009552
BS_CWQ35N2K	WGS	3088286401	3145	1.0183640995801542
BS_CXCKHP3Z	WGS	3088286401	2502	0.810158021351207
BS_CXDKK6KS	WGS	3088286401	2276	0.7369782800141276
BS_CXN0498B	WGS	3088286401	2532	0.8198721463074564
BS_CZRA594T	WGS	3088286401	3734	1.2090847528878526
BS_D09VWF8H	WGS	3088286401	5824	1.885835458173233
BS_D2BZ25FW	WGS	3088286401	2112	0.6838743969199637
BS_D368BNRD	WGS	3088286401	3044	0.9856598788941143
BS_D3KVGMRJ	WGS	3088286401	2605	0.8435098503676636
BS_D3XVXF05	WGS	3088286401	3426	1.109353070003691
BS_D3ZV6MMY	WGS	3088286401	2552	0.8263482296116228
BS_D59VEERR	WGS	3088286401	2262	0.7324450217012111
BS_D6STCMQS	WGS	3088286401	23251	7.528770645258558
BS_D6XHKZDZ	WGS	3088286401	1896	0.6139326972349674
BS_DAEM3WRX	WGS	3088286401	2204	0.7136643801191288
BS_DC7XYYG8	WGS	3088286401	1884	0.6100470472524676
BS_DE26D072	WGS	3088286401	3392	1.0983437283866084
BS_DGG7YE8R	WGS	3088286401	1910	0.6184659555478839
BS_DH86PF5A	WGS	3088286401	2272	0.7356830633532943
BS_DJEVCH34	WGS	3088286401	2432	0.78749172978662485
BS_DMBNB0EP	WGS	3088286401	12823	4.152140810466237
BS_DT92H1MJ	WGS	3088286401	1892	0.6126374805741341
BS_DVDT4VXQ	WGS	3088286401	11196	3.6253114336723073
