gene_id	gene_symbol
ENSG00000259937.2	AC023158.1
ENSG00000259939.1	AC022167.1
ENSG00000259940.2	AC109449.1
ENSG00000259941.1	AC084782.1
ENSG00000259943.1	AL050341.2
ENSG00000259944.1	CDRT7
ENSG00000259945.1	AC027682.2
ENSG00000259946.1	BX005019.1
ENSG00000259947.1	LINC02124
ENSG00000259948.2	AC124068.1
ENSG00000259950.1	AC034105.3
ENSG00000259952.1	AC009133.2
ENSG00000259953.1	AL138756.1
ENSG00000259954.1	IL21R-AS1
ENSG00000259955.1	AC008741.1
ENSG00000259956.1	RBM15B
ENSG00000259957.2	AC007614.2
ENSG00000259959.1	AC107068.1
ENSG00000259961.1	AL354712.1
ENSG00000259962.1	AC007342.2
ENSG00000259963.1	AC007012.1
ENSG00000259964.6	THSD4-AS1
ENSG00000259966.5	AC137800.1
ENSG00000259967.1	AC087761.1
ENSG00000259968.3	AC093283.1
ENSG00000259969.1	AL049838.1
ENSG00000259970.1	AC099668.1
ENSG00000259972.2	AC009120.2
ENSG00000259974.2	LINC00261
ENSG00000259976.3	AC093010.3
ENSG00000259977.1	AL121578.3
ENSG00000259978.1	MRPS21P8
ENSG00000259979.1	AC092133.1
ENSG00000259981.1	AF096876.1
ENSG00000259982.1	AC145285.3
ENSG00000259983.1	AC018845.2
ENSG00000259984.1	AL928711.1
ENSG00000259985.1	AC017100.1
ENSG00000259986.1	AC103876.1
ENSG00000259987.1	DUX4L46
ENSG00000259989.1	AC135782.2
ENSG00000259990.2	AC133561.3
ENSG00000259992.1	AC025287.1
ENSG00000259993.1	AC135731.1
ENSG00000259994.1	AL353796.1
ENSG00000259995.1	AC106729.1
ENSG00000259996.1	RARRES2P8
ENSG00000259997.2	IGHV1OR16-4
ENSG00000259998.1	AL133279.3
ENSG00000259999.1	AC009054.1
ENSG00000260000.2	AL133338.1
ENSG00000260001.6	TGFBR3L
ENSG00000260003.1	AC018767.2
ENSG00000260004.1	AC092138.1
ENSG00000260005.6	AC027601.1
ENSG00000260007.2	AC107871.1
ENSG00000260008.1	AP001527.1
ENSG00000260009.1	LINC02130
ENSG00000260010.1	ZNF720P1
ENSG00000260011.2	AC132938.1
ENSG00000260012.1	AC007494.1
ENSG00000260014.1	LSM3P5
ENSG00000260015.1	AC010547.2
ENSG00000260017.1	AC138811.1
ENSG00000260018.1	AC040169.1
ENSG00000260019.1	LINC01992
ENSG00000260021.1	AC098934.4
ENSG00000260022.1	AL031716.1
ENSG00000260024.1	MRPS21P7
ENSG00000260025.1	AC009414.2
ENSG00000260026.1	LINC02189
ENSG00000260027.4	HOXB7
ENSG00000260029.2	AC007608.2
ENSG00000260030.1	AC076968.1
ENSG00000260031.1	RPL10P14
ENSG00000260032.1	NORAD
ENSG00000260033.1	AC023813.2
ENSG00000260034.1	LCMT1-AS2
ENSG00000260035.1	AC051619.8
ENSG00000260036.1	AC013355.1
ENSG00000260037.5	AC104938.1
ENSG00000260038.1	AC009090.1
ENSG00000260041.5	AC007495.2
ENSG00000260042.1	AC025810.1
ENSG00000260046.1	AL162632.3
ENSG00000260047.2	BCAP31P2
ENSG00000260048.2	IGHV1OR16-3
ENSG00000260051.1	AL031600.1
ENSG00000260052.1	AC023813.3
ENSG00000260053.2	ABCB10P4
ENSG00000260057.5	LINC01571
ENSG00000260058.1	AC018767.3
ENSG00000260059.1	AC092620.3
ENSG00000260060.1	AC009088.1
ENSG00000260062.3	GOLGA2P11
ENSG00000260063.1	AL512408.1
ENSG00000260064.1	AC092332.1
ENSG00000260066.1	AC112176.1
ENSG00000260067.1	MTND4LP25
ENSG00000260068.1	AC009101.1
ENSG00000260070.1	AC006960.3
ENSG00000260071.1	AC007221.1
ENSG00000260072.1	AC008938.1
ENSG00000260073.2	AC023824.1
ENSG00000260075.1	AC217777.1
ENSG00000260077.1	AC104794.2
ENSG00000260078.3	AC007342.3
ENSG00000260081.1	AF274858.3
ENSG00000260082.1	AC106886.1
ENSG00000260083.1	MIR762HG
ENSG00000260084.1	AC126773.1
ENSG00000260086.2	AC007611.1
ENSG00000260087.1	PCMTD1P2
ENSG00000260088.1	AL445483.1
ENSG00000260089.2	ADAM3B
ENSG00000260090.1	AC092435.3
ENSG00000260091.1	AC093752.3
ENSG00000260092.1	AC009163.2
ENSG00000260093.1	AC034111.1
ENSG00000260094.1	LINC00564
ENSG00000260095.1	AC106820.3
ENSG00000260096.1	DNM1P33
ENSG00000260097.2	SPDYE6
ENSG00000260100.1	AL512604.3
ENSG00000260101.1	AC008074.3
ENSG00000260102.1	LINC01070
ENSG00000260103.2	AC012435.1
ENSG00000260104.1	AC068338.1
ENSG00000260105.6	AOC4P
ENSG00000260107.1	AC005606.1
ENSG00000260108.1	AC026464.2
ENSG00000260109.1	AC135628.1
ENSG00000260111.1	AC012184.1
ENSG00000260112.1	AC008567.1
ENSG00000260113.3	AC093249.1
ENSG00000260114.2	AC120114.2
ENSG00000260115.1	AC012174.1
ENSG00000260118.1	AL157700.1
ENSG00000260120.1	AC104066.2
ENSG00000260121.1	AC138028.4
ENSG00000260122.1	AC068987.2
ENSG00000260123.1	AC013565.1
ENSG00000260125.1	AGBL1-AS1
ENSG00000260126.1	AC092326.1
ENSG00000260128.6	ULK4P2
ENSG00000260131.1	LINC00556
ENSG00000260132.1	AL032819.1
ENSG00000260133.1	CA5AP1
ENSG00000260134.1	C1QL1P1
ENSG00000260135.6	MMP2-AS1
ENSG00000260136.5	AC008915.2
ENSG00000260137.1	AL132657.2
ENSG00000260139.6	CSPG4P13
ENSG00000260141.1	AC145350.2
ENSG00000260142.1	AC068135.2
ENSG00000260144.1	AC100827.2
ENSG00000260145.1	AC023825.2
ENSG00000260146.1	AC132186.1
ENSG00000260147.1	MTND5P34
ENSG00000260148.1	AC009090.2
ENSG00000260151.1	AL355493.2
ENSG00000260152.2	AC113208.2
ENSG00000260153.1	RARRES2P10
ENSG00000260156.1	AC020763.1
ENSG00000260157.3	AC233702.2
ENSG00000260158.1	AC137761.1
ENSG00000260159.1	AC091304.2
ENSG00000260160.1	AC011468.1
ENSG00000260161.1	MTCYBP28
ENSG00000260162.2	AC134312.2
ENSG00000260163.1	AC012508.1
ENSG00000260165.1	AC105036.2
ENSG00000260166.1	AC134312.3
ENSG00000260167.1	AC093249.2
ENSG00000260170.1	AC090527.2
ENSG00000260171.1	AC008269.2
ENSG00000260172.1	LINC01413
ENSG00000260173.1	AC020779.2
ENSG00000260174.1	AC111152.3
ENSG00000260176.1	AC141586.2
ENSG00000260177.1	AC126696.1
ENSG00000260179.1	AL162741.1
ENSG00000260182.1	AC120498.2
ENSG00000260183.1	AC108097.1
ENSG00000260184.1	AC023827.1
ENSG00000260185.1	AC009097.1
ENSG00000260186.5	LINC02137
ENSG00000260187.2	AC009101.2
ENSG00000260188.1	AC002464.1
ENSG00000260190.1	AL807752.5
ENSG00000260192.1	LINC02240
ENSG00000260193.1	AL138781.1
ENSG00000260194.1	AC007496.1
ENSG00000260196.1	AC124798.1
ENSG00000260197.1	AC010889.1
ENSG00000260198.1	AC009102.1
ENSG00000260201.2	AC141273.1
ENSG00000260202.2	AL109954.1
ENSG00000260205.1	AL157831.2
ENSG00000260206.1	AC105020.2
ENSG00000260207.1	DUX4L47
ENSG00000260209.1	AP000842.3
ENSG00000260211.2	AC139426.1
ENSG00000260212.1	AL356432.3
ENSG00000260213.5	AC092718.2
ENSG00000260217.1	AC104640.1
ENSG00000260218.1	AC034105.4
ENSG00000260219.2	AC106782.2
ENSG00000260220.6	CCDC187
ENSG00000260223.1	AC099511.1
ENSG00000260224.1	UBL5P4
ENSG00000260228.5	AC009119.1
ENSG00000260229.1	AC092139.1
ENSG00000260230.2	FRRS1L
ENSG00000260231.1	JHDM1D-AS1
ENSG00000260232.1	PWRN4
ENSG00000260233.3	SSSCA1-AS1
ENSG00000260234.5	AC020636.2
ENSG00000260235.1	AC105020.3
ENSG00000260236.1	AC099778.1
ENSG00000260237.1	AC092130.1
ENSG00000260238.6	PMF1-BGLAP
ENSG00000260239.1	LINC02533
ENSG00000260240.4	APOOP5
ENSG00000260242.1	AC091489.1
ENSG00000260244.1	AC104083.1
ENSG00000260246.1	AC000032.1
ENSG00000260247.1	SUB1P4
ENSG00000260249.2	AC007608.3
ENSG00000260251.1	AC092368.1
ENSG00000260252.1	AC009087.1
ENSG00000260253.1	AC084262.1
ENSG00000260254.1	AP000997.2
ENSG00000260255.1	AC093524.1
ENSG00000260256.1	AP001063.1
ENSG00000260257.2	AL035071.1
ENSG00000260258.2	AC007346.1
ENSG00000260259.1	LINC02166
ENSG00000260260.1	SNHG19
ENSG00000260261.2	AC124944.3
ENSG00000260262.1	AC139887.3
ENSG00000260264.1	LINC2194
ENSG00000260265.1	LINC02562
ENSG00000260266.1	AC090826.1
ENSG00000260267.1	AC026471.1
ENSG00000260268.5	LINC00919
ENSG00000260269.5	AC105036.3
ENSG00000260271.1	AL132996.1
ENSG00000260272.1	AC093525.2
ENSG00000260273.1	AL359711.2
ENSG00000260274.1	AC068338.2
ENSG00000260275.1	AC013565.2
ENSG00000260276.2	AC022167.2
ENSG00000260277.1	AC009019.1
ENSG00000260278.1	AC098818.2
ENSG00000260279.2	AC137932.1
ENSG00000260280.5	SLX1B-SULT1A4
ENSG00000260281.5	ITFG1-AS1
ENSG00000260282.1	EIF4EBP2P2
ENSG00000260284.1	TPSP2
ENSG00000260285.1	AL133367.1
ENSG00000260286.3	C6orf229
ENSG00000260287.4	TBC1D3G
ENSG00000260288.3	AC019294.2
ENSG00000260289.1	AC093515.1
ENSG00000260290.2	AC092115.1
ENSG00000260291.1	FRG2GP
ENSG00000260293.2	AC106820.4
ENSG00000260296.1	AC095057.3
ENSG00000260298.2	ACTG1P16
ENSG00000260300.5	AC009119.2
ENSG00000260302.1	AP005482.1
ENSG00000260303.1	AC108206.1
ENSG00000260304.1	AC009088.2
ENSG00000260305.1	NTRK3-AS1
ENSG00000260306.1	AC092375.2
ENSG00000260307.2	AC138915.1
ENSG00000260308.1	AC136428.2
ENSG00000260310.1	AC027277.2
ENSG00000260311.1	AC138907.1
ENSG00000260312.1	AC140658.1
ENSG00000260314.2	MRC1
ENSG00000260316.2	AL008727.1
ENSG00000260317.1	AC009812.4
ENSG00000260318.1	COX6CP1
ENSG00000260322.1	AC098657.2
ENSG00000260325.1	HSPB9
ENSG00000260326.1	PHBP21
ENSG00000260327.2	ACTR3BP3
ENSG00000260328.1	AC104024.2
ENSG00000260329.1	AC007541.1
ENSG00000260331.1	AC079148.1
ENSG00000260332.1	AC010546.1
ENSG00000260335.1	AC133555.4
ENSG00000260337.3	AC091544.5
ENSG00000260338.1	LINC01570
ENSG00000260339.1	HEXA-AS1
ENSG00000260340.1	LINC02176
ENSG00000260341.1	C2orf69P2
ENSG00000260342.2	AC138811.2
ENSG00000260343.1	LINC01043
ENSG00000260344.2	AC133485.1
ENSG00000260345.1	AC009052.1
ENSG00000260347.1	MOCS1P1
ENSG00000260348.1	AP007216.1
ENSG00000260349.1	AC087190.2
ENSG00000260350.1	AC012173.1
ENSG00000260351.1	AC024270.2
ENSG00000260352.1	AC092287.1
ENSG00000260357.1	DNM1P34
ENSG00000260360.1	AL353708.1
ENSG00000260361.1	AC106028.3
ENSG00000260362.1	AC007218.1
ENSG00000260364.1	AC009055.1
ENSG00000260366.1	AC026803.1
ENSG00000260367.2	AC109460.1
ENSG00000260368.1	AC027373.1
ENSG00000260369.2	AC120024.1
ENSG00000260370.1	AC215217.1
ENSG00000260371.1	AC026464.3
ENSG00000260372.6	AQP4-AS1
ENSG00000260375.1	AC126323.4
ENSG00000260377.1	AC083801.2
ENSG00000260378.1	AC109597.1
ENSG00000260379.1	AC074052.1
ENSG00000260381.2	AC007610.2
ENSG00000260382.1	AC087481.1
ENSG00000260385.1	AL356961.1
ENSG00000260386.6	LINC01225
ENSG00000260387.1	AC009108.2
ENSG00000260388.2	LINC00562
ENSG00000260389.1	WBP11P1
ENSG00000260390.1	AL360014.1
ENSG00000260391.2	AC022336.2
ENSG00000260392.5	AC090518.1
ENSG00000260393.1	AC026462.2
ENSG00000260394.2	Z92544.1
ENSG00000260395.1	AC092119.1
ENSG00000260398.1	AC068700.1
ENSG00000260399.1	AC100756.1
ENSG00000260400.1	AL513534.1
ENSG00000260401.1	AP002761.4
ENSG00000260402.1	AC133485.2
ENSG00000260403.1	AC120498.3
ENSG00000260404.3	AC110079.1
ENSG00000260405.1	AC109446.1
ENSG00000260406.1	AC009852.1
ENSG00000260409.1	AC012414.5
ENSG00000260410.2	AC040169.2
ENSG00000260412.1	AL353746.1
ENSG00000260413.1	AC025279.2
ENSG00000260414.1	AC138869.1
ENSG00000260416.1	AL096828.2
ENSG00000260417.1	AC092127.1
ENSG00000260418.1	AL023284.4
ENSG00000260419.1	AC138869.2
ENSG00000260420.2	LINC02182
ENSG00000260422.1	Z97205.2
ENSG00000260423.1	LINC02367
ENSG00000260425.1	AL031709.1
ENSG00000260426.1	AC008060.4
ENSG00000260427.1	AGGF1P9
ENSG00000260428.2	SCX
ENSG00000260430.1	AC099518.1
ENSG00000260431.2	AC074051.2
ENSG00000260433.1	LINC01917
ENSG00000260436.1	AC093525.3
ENSG00000260438.1	AC018552.1
ENSG00000260439.1	LMF1-AS1
ENSG00000260440.2	LINC01544
ENSG00000260441.5	AC020978.3
ENSG00000260442.5	ATP2A1-AS1
ENSG00000260443.1	AC127455.1
ENSG00000260444.1	AC138749.2
ENSG00000260445.1	AC011904.1
ENSG00000260447.1	AC009065.3
ENSG00000260448.5	LCMT1-AS1
ENSG00000260450.1	LINC02134
ENSG00000260451.1	GEMIN8P2
ENSG00000260452.1	TPRKBP2
ENSG00000260454.1	AL355607.2
ENSG00000260455.1	NBAT1
ENSG00000260456.6	C16orf95
ENSG00000260457.2	AC027458.1
ENSG00000260458.3	KCNJ18
ENSG00000260459.2	FTLP14
ENSG00000260460.1	AL365181.1
ENSG00000260461.1	AL133355.1
ENSG00000260464.1	AL049796.1
ENSG00000260465.1	AC018557.1
ENSG00000260466.1	AC126696.2
ENSG00000260467.1	AC018552.2
ENSG00000260468.1	LINC01290
ENSG00000260469.2	C15orf59-AS1
ENSG00000260470.1	AC023794.5
ENSG00000260471.1	AC009120.3
ENSG00000260472.1	AC074050.1
ENSG00000260473.2	AC068987.3
ENSG00000260475.1	AL353719.1
ENSG00000260476.1	AC104794.3
ENSG00000260477.7	LINC01584
ENSG00000260478.1	AC007333.1
ENSG00000260479.1	AC009145.1
ENSG00000260480.1	C2orf69P4
ENSG00000260482.3	AC008870.1
ENSG00000260483.2	AC015720.1
ENSG00000260484.1	AC131902.2
ENSG00000260487.1	AC116348.1
ENSG00000260488.1	AC007216.1
ENSG00000260490.2	MYL12BP1
ENSG00000260492.2	CISTR
ENSG00000260493.1	AC011773.4
ENSG00000260494.1	AC002310.3
ENSG00000260495.1	AC009148.1
ENSG00000260496.3	AC009041.1
ENSG00000260497.1	AC141846.1
ENSG00000260498.5	AC126696.3
ENSG00000260500.1	AC010336.2
ENSG00000260504.1	AC010551.1
ENSG00000260505.1	AC096644.4
ENSG00000260507.1	AC133919.1
ENSG00000260509.2	AL590787.1
ENSG00000260510.1	AC004381.1
ENSG00000260511.1	AC009145.2
ENSG00000260514.1	AC009086.1
ENSG00000260515.1	AC034229.2
ENSG00000260516.2	AC133548.1
ENSG00000260517.3	AC009093.2
ENSG00000260518.1	BMS1P8
ENSG00000260519.1	AC096734.2
ENSG00000260520.1	AC010547.3
ENSG00000260522.1	AC106785.1
ENSG00000260524.1	CYP3A52P
ENSG00000260525.1	AC140658.2
ENSG00000260526.1	AC109347.1
ENSG00000260528.4	FAM157C
ENSG00000260530.1	AC010551.2
ENSG00000260532.1	AL031598.1
ENSG00000260534.1	AC100827.3
ENSG00000260536.1	AL035071.2
ENSG00000260537.2	AC012184.2
ENSG00000260540.2	ABHD17AP8
ENSG00000260541.1	AL031722.1
ENSG00000260542.1	AL499627.1
ENSG00000260545.1	AC026771.1
ENSG00000260548.1	AL035425.2
ENSG00000260549.1	MT1L
ENSG00000260550.2	AC136618.1
ENSG00000260551.1	PWRN2
ENSG00000260552.1	AC023043.1
ENSG00000260555.1	AC092681.2
ENSG00000260558.1	AC018557.2
ENSG00000260563.3	AC132872.1
ENSG00000260564.1	AL161912.2
ENSG00000260565.6	ERVK13-1
ENSG00000260566.2	AC127459.1
ENSG00000260568.1	AC074050.2
ENSG00000260569.2	AC090398.1
ENSG00000260570.1	AC133550.1
ENSG00000260571.1	BNIP3P5
ENSG00000260572.1	AC069224.1
ENSG00000260573.2	AC007493.1
ENSG00000260574.1	AL360157.1
ENSG00000260575.1	AC133485.3
ENSG00000260576.1	EIF5A2P1
ENSG00000260577.2	AC126773.2
ENSG00000260578.1	AC110597.1
ENSG00000260579.1	AC024270.3
ENSG00000260580.1	AC009035.1
ENSG00000260581.1	AC011374.1
ENSG00000260582.1	TPST2P1
ENSG00000260583.1	AP000223.1
ENSG00000260584.1	AC142381.2
ENSG00000260585.1	AL359851.1
ENSG00000260586.1	AC064799.2
ENSG00000260588.1	AC027702.1
ENSG00000260589.1	STAM-AS1
ENSG00000260590.1	AC023824.2
ENSG00000260592.1	AC130456.3
ENSG00000260593.1	AC009097.2
ENSG00000260594.1	AC099313.1
ENSG00000260595.1	OR4C49P
ENSG00000260596.5	DUX4
ENSG00000260597.1	AC012531.1
ENSG00000260598.1	FRG2IP
ENSG00000260599.1	AC011467.1
ENSG00000260600.1	AC092125.1
ENSG00000260601.1	AC131391.1
ENSG00000260602.2	HMGN2P40
ENSG00000260603.1	AC133539.1
ENSG00000260604.2	AL590004.4
ENSG00000260605.1	AC027688.1
ENSG00000260608.1	AC024270.4
ENSG00000260610.1	AC142086.3
ENSG00000260611.1	AC106785.2
ENSG00000260612.1	AC009097.3
ENSG00000260613.1	Z98885.2
ENSG00000260614.1	AC007614.3
ENSG00000260615.1	RPL23AP97
ENSG00000260616.6	AC007728.1
ENSG00000260617.1	AC138028.5
ENSG00000260618.1	AC025917.1
ENSG00000260619.1	AC068870.1
ENSG00000260620.1	AC027688.2
ENSG00000260621.1	AC092140.1
ENSG00000260622.1	AC073476.2
ENSG00000260624.1	AC018943.1
ENSG00000260625.2	AC026471.2
ENSG00000260626.1	AC136944.1
ENSG00000260628.5	AC142381.3
ENSG00000260629.1	BGLT3
ENSG00000260630.6	SNAI3-AS1
ENSG00000260631.1	RBM22P12
ENSG00000260633.1	AC010207.1
ENSG00000260634.1	AC012508.2
ENSG00000260635.1	AC092338.1
ENSG00000260639.1	AC025678.1
ENSG00000260640.1	AP003115.1
ENSG00000260641.1	AC114811.2
ENSG00000260642.1	AC139426.2
ENSG00000260643.2	AC092718.3
ENSG00000260644.6	HERC2P5
ENSG00000260645.1	AL359715.3
ENSG00000260646.1	AL031705.1
ENSG00000260647.1	AC127537.3
ENSG00000260648.3	AC020658.3
ENSG00000260649.1	AC133485.4
ENSG00000260650.1	AC010542.1
ENSG00000260651.1	AF213884.3
ENSG00000260653.5	AC237221.1
ENSG00000260657.2	AC107871.2
ENSG00000260658.5	AC138305.1
ENSG00000260659.1	AC009113.2
ENSG00000260660.3	AC113208.3
ENSG00000260661.1	AC116903.2
ENSG00000260662.2	AC138915.2
ENSG00000260664.2	AC004158.1
ENSG00000260668.1	AC093536.1
ENSG00000260669.2	AL096870.2
ENSG00000260670.1	AC134508.1
ENSG00000260671.2	AC010536.2
ENSG00000260672.1	AC100827.4
ENSG00000260673.1	AL034376.2
ENSG00000260674.2	AC026826.3
ENSG00000260675.1	AC109446.2
ENSG00000260676.5	LINC01541
ENSG00000260677.1	AL445531.1
ENSG00000260678.1	AC093249.3
ENSG00000260679.1	AP007216.2
ENSG00000260680.1	AGGF1P5
ENSG00000260681.1	AC130456.4
ENSG00000260682.3	RN7SKP176
ENSG00000260683.1	AL591643.1
ENSG00000260685.1	AC027104.1
ENSG00000260686.1	AC008669.1
ENSG00000260688.1	AC026470.2
ENSG00000260689.2	HNRNPA3P11
ENSG00000260690.1	CYCSP39
ENSG00000260691.5	ANKRD20A1
ENSG00000260693.1	AC026150.1
ENSG00000260694.1	AC009145.3
ENSG00000260695.1	AC022164.1
ENSG00000260698.1	AL591848.3
ENSG00000260701.1	AC025284.1
ENSG00000260702.2	AL031713.1
ENSG00000260704.1	LINC00543
ENSG00000260706.5	AC022166.1
ENSG00000260708.1	AL118516.1
ENSG00000260710.1	AC120498.4
ENSG00000260711.2	AL121839.2
ENSG00000260714.1	AC133552.1
ENSG00000260715.1	AC093536.2
ENSG00000260719.1	AC009133.3
ENSG00000260720.1	LINC01243
ENSG00000260721.1	AF067845.1
ENSG00000260722.1	VN1R67P
ENSG00000260723.1	AC007598.1
ENSG00000260724.1	AC023824.3
ENSG00000260725.1	AC005307.1
ENSG00000260726.2	AC023827.2
ENSG00000260727.1	SLC7A5P1
ENSG00000260729.1	AC009690.1
ENSG00000260731.1	KRT8P22
ENSG00000260733.1	AC046158.1
ENSG00000260734.4	AC010547.4
ENSG00000260735.1	AC139256.1
ENSG00000260737.5	LINC01227
ENSG00000260738.1	LINC00554
ENSG00000260739.1	AC010760.1
ENSG00000260740.2	AC026471.3
ENSG00000260741.1	AC099482.1
ENSG00000260742.1	AC009962.1
ENSG00000260743.1	AC007823.1
ENSG00000260744.1	AC007494.2
ENSG00000260746.2	KIF18BP1
ENSG00000260747.1	AC022968.1
ENSG00000260750.5	AC092720.1
ENSG00000260751.2	AC008870.2
ENSG00000260755.1	AC010542.2
ENSG00000260756.1	AC131649.1
ENSG00000260757.1	AC093520.1
ENSG00000260759.1	AP001120.1
ENSG00000260760.1	PWRN3
ENSG00000260761.1	AC106754.1
ENSG00000260762.1	ACSM5P1
ENSG00000260763.1	AC106799.3
ENSG00000260764.1	AC007224.1
ENSG00000260765.2	CES1P2
ENSG00000260766.1	AL513302.2
ENSG00000260769.1	AC007614.4
ENSG00000260771.1	AL138918.1
ENSG00000260772.1	AC012321.1
ENSG00000260773.1	AC055855.2
ENSG00000260774.1	AC021087.3
ENSG00000260776.5	AC104758.3
ENSG00000260777.1	AC061975.1
ENSG00000260778.5	AC009065.4
ENSG00000260779.1	AP001180.1
ENSG00000260780.1	AC087463.1
ENSG00000260781.1	ARHGAP23P1
ENSG00000260782.1	AC007225.1
ENSG00000260784.1	AC026150.2
ENSG00000260785.1	CASC17
ENSG00000260786.1	AC108099.1
ENSG00000260788.5	AC009063.2
ENSG00000260790.1	AC092338.2
ENSG00000260792.1	LINC02280
ENSG00000260793.2	AC003102.1
ENSG00000260795.1	AC093519.1
ENSG00000260796.1	AC145285.4
ENSG00000260797.1	AC106734.1
ENSG00000260798.1	AC099314.1
ENSG00000260799.1	KRT8P50
ENSG00000260802.1	LINC00890
ENSG00000260803.1	Z84723.1
ENSG00000260804.3	LINC01963
ENSG00000260805.2	AC092803.2
ENSG00000260806.1	AL163051.1
ENSG00000260807.6	AC009041.2
ENSG00000260808.1	AP003096.1
ENSG00000260809.1	VPS35P1
ENSG00000260810.1	AL135818.2
ENSG00000260811.1	OR4C45
ENSG00000260812.1	RARRES2P7
ENSG00000260814.2	AC073657.1
ENSG00000260815.3	AC019294.3
ENSG00000260816.2	AC027279.1
ENSG00000260817.2	AC074051.3
ENSG00000260818.2	AC137527.1
ENSG00000260822.1	AC004656.1
ENSG00000260823.1	AC026461.3
ENSG00000260827.1	AC138869.3
ENSG00000260828.1	AC018552.3
ENSG00000260830.1	AL135744.1
ENSG00000260832.1	AC125793.1
ENSG00000260834.1	AC009055.2
ENSG00000260835.1	AC007223.1
ENSG00000260836.1	AC245033.1
ENSG00000260838.3	AC022893.2
ENSG00000260840.1	LINC01964
ENSG00000260844.2	AC055876.4
ENSG00000260845.1	AC138907.2
ENSG00000260846.2	FRG2HP
ENSG00000260847.1	AC133485.5
ENSG00000260848.1	AC092114.1
ENSG00000260850.1	AC087564.1
ENSG00000260851.6	AC010542.3
ENSG00000260852.1	FBXL19-AS1
ENSG00000260853.1	AC109460.2
ENSG00000260854.1	LINC02184
ENSG00000260855.1	AL591848.4
ENSG00000260857.2	AC018558.1
ENSG00000260858.1	AC010551.3
ENSG00000260859.1	AC025280.1
ENSG00000260860.2	AC126773.3
ENSG00000260861.6	AL049634.2
ENSG00000260862.1	AC099506.1
ENSG00000260863.1	CYP2C60P
ENSG00000260864.1	ABHD17AP7
ENSG00000260865.1	AC010287.1
ENSG00000260866.1	AC138915.3
ENSG00000260867.1	AC009107.1
ENSG00000260868.1	LINC01960
ENSG00000260869.1	AC002310.4
ENSG00000260870.1	NDUFB10P1
ENSG00000260871.1	AC093510.2
ENSG00000260874.5	AC106820.5
ENSG00000260876.5	LINC01229
ENSG00000260877.2	AP005233.2
ENSG00000260878.1	AC104072.1
ENSG00000260879.1	AL359258.2
ENSG00000260880.3	HCCAT5
ENSG00000260882.1	AC026458.1
ENSG00000260883.1	VN1R65P
ENSG00000260884.1	AC009120.4
ENSG00000260886.1	TAT-AS1
ENSG00000260887.2	CASC22
ENSG00000260889.1	CKBP1
ENSG00000260891.1	AC020978.4
ENSG00000260892.1	AC105020.4
ENSG00000260894.1	AC027682.3
ENSG00000260895.1	AP003071.1
ENSG00000260896.5	LINC02170
ENSG00000260897.1	DNM1P30
ENSG00000260898.5	ADPGK-AS1
ENSG00000260899.1	AC106886.2
ENSG00000260900.1	AC145350.3
ENSG00000260902.1	LINC02011
ENSG00000260903.2	XKR7
ENSG00000260905.1	AC009021.1
ENSG00000260907.1	AC015818.2
ENSG00000260908.1	AC009093.3
ENSG00000260909.1	AC012186.1
ENSG00000260910.1	LINC00565
ENSG00000260911.2	AC135050.3
ENSG00000260912.1	AL158206.1
ENSG00000260913.1	LINC01254
ENSG00000260914.3	AC026464.4
ENSG00000260916.7	CCPG1
ENSG00000260917.1	AL158212.3
ENSG00000260918.1	AC107398.3
ENSG00000260919.1	AC100835.1
ENSG00000260920.2	AL031985.3
ENSG00000260921.1	AC142086.4
ENSG00000260922.1	AC009139.1
ENSG00000260923.6	LINC02193
ENSG00000260924.2	LINC01311
ENSG00000260926.2	AC016134.1
ENSG00000260927.1	AC009107.2
ENSG00000260928.2	SPCS2P1
ENSG00000260930.1	LINC01416
ENSG00000260932.1	AC009119.3
ENSG00000260933.1	AC091489.2
ENSG00000260934.1	AC130456.5
ENSG00000260937.5	AC025272.1
ENSG00000260939.1	AC007346.2
ENSG00000260940.1	AL109741.3
ENSG00000260941.1	LINC00622
ENSG00000260942.1	CAPN10-AS1
ENSG00000260943.1	LINC02555
ENSG00000260944.1	FOXC2-AS1
ENSG00000260945.1	AC109495.1
ENSG00000260947.1	AL356489.2
ENSG00000260948.1	AL390195.2
ENSG00000260949.1	AP006545.1
ENSG00000260951.1	AC003985.2
ENSG00000260953.1	AC009093.4
ENSG00000260954.1	AL133297.1
ENSG00000260955.2	AC100821.2
ENSG00000260957.1	AC126323.5
ENSG00000260958.2	AC023824.4
ENSG00000260959.1	AC087463.2
ENSG00000260962.1	LINC00557
ENSG00000260963.1	AC026462.3
ENSG00000260965.1	RPL23AP91
ENSG00000260966.1	AP001486.2
ENSG00000260967.1	RARRES2P5
ENSG00000260969.1	WWOX-AS1
ENSG00000260970.1	AC006288.1
ENSG00000260971.4	AC119674.1
ENSG00000260972.1	Z98259.1
ENSG00000260973.1	AC009021.2
ENSG00000260974.1	AC138907.3
ENSG00000260975.1	AC007333.2
ENSG00000260976.1	LINC01633
ENSG00000260977.1	AC016722.3
ENSG00000260978.1	AC126407.1
ENSG00000260979.1	AC022167.3
ENSG00000260981.1	AC091932.1
ENSG00000260983.1	AC010528.1
ENSG00000260984.1	FGFR3P5
ENSG00000260986.1	AC126335.1
ENSG00000260988.1	AC090260.1
ENSG00000260989.1	AL133297.2
