cell_type	sample	score	type
Myeloid dendritic cell	BS_KF0ZXDER	0.007630933437388673	stranded
uncharacterized cell	BS_KF0ZXDER	0.9379909298934763	stranded
B cell	BS_KK0JWATQ	0.00373719621864898	stranded
Macrophage M1	BS_KK0JWATQ	0.006079116758315563	stranded
Macrophage M2	BS_KK0JWATQ	0.01265701681778426	stranded
Monocyte	BS_KK0JWATQ	0	stranded
Neutrophil	BS_KK0JWATQ	0.012674319350085641	stranded
NK cell	BS_KK0JWATQ	0.003991295594468105	stranded
T cell CD4+ (non-regulatory)	BS_KK0JWATQ	0	stranded
T cell CD8+	BS_KK0JWATQ	0	stranded
T cell regulatory (Tregs)	BS_KK0JWATQ	0.007683146764991122	stranded
Myeloid dendritic cell	BS_KK0JWATQ	0.007155727104754853	stranded
uncharacterized cell	BS_KK0JWATQ	0.9460221813909514	stranded
B cell	BS_KK5C8VCK	0.002339475827619359	stranded
Macrophage M1	BS_KK5C8VCK	3.9037744730814443e-4	stranded
Macrophage M2	BS_KK5C8VCK	0.01037916482209335	stranded
Monocyte	BS_KK5C8VCK	1.9034481449740768e-4	stranded
Neutrophil	BS_KK5C8VCK	0	stranded
NK cell	BS_KK5C8VCK	0.004217079679069595	stranded
T cell CD4+ (non-regulatory)	BS_KK5C8VCK	0.013612412861978361	stranded
T cell CD8+	BS_KK5C8VCK	0	stranded
T cell regulatory (Tregs)	BS_KK5C8VCK	0.01010269582785176	stranded
Myeloid dendritic cell	BS_KK5C8VCK	0.01093328622787872	stranded
uncharacterized cell	BS_KK5C8VCK	0.9478351624917033	stranded
B cell	BS_YNEQJ6AH	0.013158546276429438	stranded
Macrophage M1	BS_YNEQJ6AH	0	stranded
Macrophage M2	BS_YNEQJ6AH	0.001144851547576696	stranded
Monocyte	BS_YNEQJ6AH	0.01984579311984822	stranded
Neutrophil	BS_YNEQJ6AH	0	stranded
NK cell	BS_YNEQJ6AH	0.020996841530629518	stranded
T cell CD4+ (non-regulatory)	BS_YNEQJ6AH	0	stranded
T cell CD8+	BS_YNEQJ6AH	0	stranded
T cell regulatory (Tregs)	BS_YNEQJ6AH	0.00294182482732399	stranded
Myeloid dendritic cell	BS_YNEQJ6AH	0.019707547591593703	stranded
uncharacterized cell	BS_YNEQJ6AH	0.9222045951065985	stranded
B cell	BS_KND4B5CW	0.007356611267942081	stranded
Macrophage M1	BS_KND4B5CW	0.004194954180866281	stranded
Macrophage M2	BS_KND4B5CW	0.008155032698189355	stranded
Monocyte	BS_KND4B5CW	0	stranded
Neutrophil	BS_KND4B5CW	0.014726514114447248	stranded
NK cell	BS_KND4B5CW	0.002975475421344613	stranded
T cell CD4+ (non-regulatory)	BS_KND4B5CW	0	stranded
T cell CD8+	BS_KND4B5CW	0	stranded
T cell regulatory (Tregs)	BS_KND4B5CW	0.00554325786255297	stranded
Myeloid dendritic cell	BS_KND4B5CW	0.0025971214478105074	stranded
uncharacterized cell	BS_KND4B5CW	0.9544510330068469	stranded
B cell	BS_MF47B9ZW	0.01942024457440486	stranded
Macrophage M1	BS_MF47B9ZW	0	stranded
Macrophage M2	BS_MF47B9ZW	0	stranded
Monocyte	BS_MF47B9ZW	0.07501512975143539	stranded
Neutrophil	BS_MF47B9ZW	0	stranded
NK cell	BS_MF47B9ZW	0.040322123451454035	stranded
T cell CD4+ (non-regulatory)	BS_MF47B9ZW	0	stranded
T cell CD8+	BS_MF47B9ZW	0	stranded
T cell regulatory (Tregs)	BS_MF47B9ZW	0	stranded
Myeloid dendritic cell	BS_MF47B9ZW	0	stranded
uncharacterized cell	BS_MF47B9ZW	0.8652425022227057	stranded
B cell	BS_KR4MP5ET	0.004363170683915976	stranded
Macrophage M1	BS_KR4MP5ET	0.00472096942900515	stranded
Macrophage M2	BS_KR4MP5ET	0.011686804314701517	stranded
Monocyte	BS_KR4MP5ET	0	stranded
Neutrophil	BS_KR4MP5ET	0	stranded
NK cell	BS_KR4MP5ET	0.0014679928603658571	stranded
T cell CD4+ (non-regulatory)	BS_KR4MP5ET	0.010469675025172574	stranded
T cell CD8+	BS_KR4MP5ET	0	stranded
T cell regulatory (Tregs)	BS_KR4MP5ET	0.0017225333019452935	stranded
Myeloid dendritic cell	BS_KR4MP5ET	0.009188035342843348	stranded
uncharacterized cell	BS_KR4MP5ET	0.9563808190420503	stranded
B cell	BS_KSKZ9J7J	0.0011879918108885746	stranded
Macrophage M1	BS_KSKZ9J7J	0	stranded
Macrophage M2	BS_KSKZ9J7J	0	stranded
Monocyte	BS_KSKZ9J7J	0.008342546136496086	stranded
Neutrophil	BS_KSKZ9J7J	0	stranded
NK cell	BS_KSKZ9J7J	0.011933596901895197	stranded
T cell CD4+ (non-regulatory)	BS_KSKZ9J7J	0.005894330545465197	stranded
T cell CD8+	BS_KSKZ9J7J	0	stranded
T cell regulatory (Tregs)	BS_KSKZ9J7J	0.0018419857680302136	stranded
Myeloid dendritic cell	BS_KSKZ9J7J	0.017724260330293142	stranded
uncharacterized cell	BS_KSKZ9J7J	0.9530752885069316	stranded
B cell	BS_NNPEC7W1	0.005588386021835292	stranded
Macrophage M1	BS_NNPEC7W1	0	stranded
Macrophage M2	BS_NNPEC7W1	0	stranded
Monocyte	BS_NNPEC7W1	0.03200704314725049	stranded
Neutrophil	BS_NNPEC7W1	0	stranded
NK cell	BS_NNPEC7W1	0.02462582399520679	stranded
T cell CD4+ (non-regulatory)	BS_NNPEC7W1	0.005627949013892281	stranded
T cell CD8+	BS_NNPEC7W1	0	stranded
T cell regulatory (Tregs)	BS_NNPEC7W1	1.2958346096968174e-5	stranded
Myeloid dendritic cell	BS_NNPEC7W1	0.011139772004840367	stranded
uncharacterized cell	BS_NNPEC7W1	0.9209980674708778	stranded
B cell	BS_KVAJYZ6F	0.008038719419796043	stranded
Macrophage M1	BS_KVAJYZ6F	0.0040201669554793705	stranded
Macrophage M2	BS_KVAJYZ6F	0.004770946142693166	stranded
Monocyte	BS_KVAJYZ6F	0.02463343836619279	stranded
Neutrophil	BS_KVAJYZ6F	0	stranded
NK cell	BS_KVAJYZ6F	0.011976114761489362	stranded
T cell CD4+ (non-regulatory)	BS_KVAJYZ6F	0	stranded
T cell CD8+	BS_KVAJYZ6F	0	stranded
T cell regulatory (Tregs)	BS_KVAJYZ6F	0.0021183450638929424	stranded
Myeloid dendritic cell	BS_KVAJYZ6F	0.004231891262030899	stranded
uncharacterized cell	BS_KVAJYZ6F	0.9402103780284254	stranded
B cell	BS_KX6J8TRK	0.010642634338705395	stranded
Macrophage M1	BS_KX6J8TRK	0.012986198152354274	stranded
Macrophage M2	BS_KX6J8TRK	0.02267747750620118	stranded
Monocyte	BS_KX6J8TRK	0.004653249301746912	stranded
Neutrophil	BS_KX6J8TRK	0	stranded
NK cell	BS_KX6J8TRK	0.011648180947139975	stranded
T cell CD4+ (non-regulatory)	BS_KX6J8TRK	0	stranded
T cell CD8+	BS_KX6J8TRK	0	stranded
T cell regulatory (Tregs)	BS_KX6J8TRK	0	stranded
Myeloid dendritic cell	BS_KX6J8TRK	0.02799864920941398	stranded
uncharacterized cell	BS_KX6J8TRK	0.9093936105444382	stranded
B cell	BS_KXCY5BN5	0.003128665951478013	stranded
Macrophage M1	BS_KXCY5BN5	0	stranded
Macrophage M2	BS_KXCY5BN5	0.01182859672596003	stranded
Monocyte	BS_KXCY5BN5	0.013960285545175132	stranded
Neutrophil	BS_KXCY5BN5	0	stranded
NK cell	BS_KXCY5BN5	0.00463542722985492	stranded
T cell CD4+ (non-regulatory)	BS_KXCY5BN5	0.011456309905238745	stranded
T cell CD8+	BS_KXCY5BN5	0	stranded
T cell regulatory (Tregs)	BS_KXCY5BN5	0.003459130697660114	stranded
Myeloid dendritic cell	BS_KXCY5BN5	0.0024599286246340395	stranded
uncharacterized cell	BS_KXCY5BN5	0.949071655319999	stranded
B cell	BS_ZZPBANDD	0.013143336962669663	stranded
Macrophage M1	BS_ZZPBANDD	0	stranded
Macrophage M2	BS_ZZPBANDD	0	stranded
Monocyte	BS_ZZPBANDD	0.019063638690344206	stranded
Neutrophil	BS_ZZPBANDD	0	stranded
NK cell	BS_ZZPBANDD	0.027067436100606232	stranded
T cell CD4+ (non-regulatory)	BS_ZZPBANDD	0	stranded
T cell CD8+	BS_ZZPBANDD	0	stranded
T cell regulatory (Tregs)	BS_ZZPBANDD	0	stranded
Myeloid dendritic cell	BS_ZZPBANDD	0.04878587798514749	stranded
uncharacterized cell	BS_ZZPBANDD	0.8919397102612324	stranded
B cell	BS_KXMYBQ6N	0.004869311550015765	stranded
Macrophage M1	BS_KXMYBQ6N	0.009849828398533857	stranded
Macrophage M2	BS_KXMYBQ6N	0.013949547350566818	stranded
Monocyte	BS_KXMYBQ6N	0	stranded
Neutrophil	BS_KXMYBQ6N	0.0023003772642804193	stranded
NK cell	BS_KXMYBQ6N	0.005732798281314487	stranded
T cell CD4+ (non-regulatory)	BS_KXMYBQ6N	0	stranded
T cell CD8+	BS_KXMYBQ6N	8.077014170881558e-5	stranded
T cell regulatory (Tregs)	BS_KXMYBQ6N	0.005188513395565099	stranded
Myeloid dendritic cell	BS_KXMYBQ6N	0.015998970959118154	stranded
uncharacterized cell	BS_KXMYBQ6N	0.9420298826588965	stranded
B cell	BS_NR3P3GN2	0.007205381698281576	stranded
Macrophage M1	BS_NR3P3GN2	3.9274491274858255e-4	stranded
Macrophage M2	BS_NR3P3GN2	0.013551781753694474	stranded
Monocyte	BS_NR3P3GN2	0	stranded
Neutrophil	BS_NR3P3GN2	0.003731176297077323	stranded
NK cell	BS_NR3P3GN2	0.007823970186807512	stranded
T cell CD4+ (non-regulatory)	BS_NR3P3GN2	0	stranded
T cell CD8+	BS_NR3P3GN2	0	stranded
T cell regulatory (Tregs)	BS_NR3P3GN2	0.0020755705921501025	stranded
Myeloid dendritic cell	BS_NR3P3GN2	0.01562860867399761	stranded
uncharacterized cell	BS_NR3P3GN2	0.9495907658852428	stranded
B cell	BS_P0QF87WC	0.0038914089000131207	stranded
Macrophage M1	BS_P0QF87WC	0.014753506992321141	stranded
Macrophage M2	BS_P0QF87WC	0.0044732445182614905	stranded
Monocyte	BS_P0QF87WC	0.021629784272875846	stranded
Neutrophil	BS_P0QF87WC	0.0023991122894712618	stranded
NK cell	BS_P0QF87WC	0.006044822651554931	stranded
T cell CD4+ (non-regulatory)	BS_P0QF87WC	0	stranded
T cell CD8+	BS_P0QF87WC	0	stranded
T cell regulatory (Tregs)	BS_P0QF87WC	0.0026168659991965414	stranded
Myeloid dendritic cell	BS_P0QF87WC	0.0015650372662044147	stranded
uncharacterized cell	BS_P0QF87WC	0.9426262171101013	stranded
B cell	BS_M026T44Q	0.004503469422457169	stranded
Macrophage M1	BS_M026T44Q	0.007762494998937508	stranded
Macrophage M2	BS_M026T44Q	0.011311613238950491	stranded
Monocyte	BS_M026T44Q	0	stranded
Neutrophil	BS_M026T44Q	0	stranded
NK cell	BS_M026T44Q	0.002110722692258888	stranded
T cell CD4+ (non-regulatory)	BS_M026T44Q	0.010360989136144524	stranded
T cell CD8+	BS_M026T44Q	0	stranded
T cell regulatory (Tregs)	BS_M026T44Q	0.0021466580856768433	stranded
Myeloid dendritic cell	BS_M026T44Q	0.015604782092609753	stranded
uncharacterized cell	BS_M026T44Q	0.9461992703329648	stranded
B cell	BS_M1T1K5WV	0.0025656291055544955	stranded
Macrophage M1	BS_M1T1K5WV	0	stranded
Macrophage M2	BS_M1T1K5WV	0	stranded
Monocyte	BS_M1T1K5WV	0.02320300006651525	stranded
Neutrophil	BS_M1T1K5WV	0	stranded
NK cell	BS_M1T1K5WV	0.013365207768479699	stranded
T cell CD4+ (non-regulatory)	BS_M1T1K5WV	0	stranded
T cell CD8+	BS_M1T1K5WV	0	stranded
T cell regulatory (Tregs)	BS_M1T1K5WV	0	stranded
Myeloid dendritic cell	BS_M1T1K5WV	0	stranded
uncharacterized cell	BS_M1T1K5WV	0.9608661630594506	stranded
B cell	BS_ZR96A4FH	0.00655301961255045	stranded
Macrophage M1	BS_ZR96A4FH	0	stranded
Macrophage M2	BS_ZR96A4FH	0	stranded
Monocyte	BS_ZR96A4FH	0.039269212717356894	stranded
Neutrophil	BS_ZR96A4FH	0	stranded
NK cell	BS_ZR96A4FH	0.02167981707226162	stranded
T cell CD4+ (non-regulatory)	BS_ZR96A4FH	0	stranded
T cell CD8+	BS_ZR96A4FH	0	stranded
T cell regulatory (Tregs)	BS_ZR96A4FH	0	stranded
Myeloid dendritic cell	BS_ZR96A4FH	0	stranded
uncharacterized cell	BS_ZR96A4FH	0.932497950597831	stranded
B cell	BS_M4923M40	0.002813879150364546	stranded
Macrophage M1	BS_M4923M40	0	stranded
Macrophage M2	BS_M4923M40	0	stranded
Monocyte	BS_M4923M40	0.02451451159144485	stranded
Neutrophil	BS_M4923M40	0	stranded
NK cell	BS_M4923M40	0.004143545426379155	stranded
T cell CD4+ (non-regulatory)	BS_M4923M40	0	stranded
T cell CD8+	BS_M4923M40	0	stranded
T cell regulatory (Tregs)	BS_M4923M40	0.0043907750494865515	stranded
Myeloid dendritic cell	BS_M4923M40	0	stranded
uncharacterized cell	BS_M4923M40	0.9641372887823249	stranded
B cell	BS_M4TTKPNR	0.006747298592045521	stranded
Macrophage M1	BS_M4TTKPNR	0.0041254509511786325	stranded
Macrophage M2	BS_M4TTKPNR	0.014804795235732684	stranded
Monocyte	BS_M4TTKPNR	0.02216519768451363	stranded
Neutrophil	BS_M4TTKPNR	0	stranded
NK cell	BS_M4TTKPNR	0.015484296235191125	stranded
T cell CD4+ (non-regulatory)	BS_M4TTKPNR	0	stranded
T cell CD8+	BS_M4TTKPNR	0	stranded
T cell regulatory (Tregs)	BS_M4TTKPNR	0.002736740166439616	stranded
Myeloid dendritic cell	BS_M4TTKPNR	0.03295674549188449	stranded
uncharacterized cell	BS_M4TTKPNR	0.9009794756430143	stranded
B cell	BS_P9JP6JFA	0.004510473785249648	stranded
Macrophage M1	BS_P9JP6JFA	0.012087228302921709	stranded
Macrophage M2	BS_P9JP6JFA	0	stranded
Monocyte	BS_P9JP6JFA	0	stranded
Neutrophil	BS_P9JP6JFA	0.004850625822392647	stranded
NK cell	BS_P9JP6JFA	0.0015303720687611124	stranded
T cell CD4+ (non-regulatory)	BS_P9JP6JFA	0	stranded
T cell CD8+	BS_P9JP6JFA	0	stranded
T cell regulatory (Tregs)	BS_P9JP6JFA	0.004344570516241891	stranded
Myeloid dendritic cell	BS_P9JP6JFA	0	stranded
uncharacterized cell	BS_P9JP6JFA	0.9726767295044331	stranded
B cell	BS_PGK832G2	0.005028447153448631	stranded
Macrophage M1	BS_PGK832G2	0.006504207430774453	stranded
Macrophage M2	BS_PGK832G2	0	stranded
Monocyte	BS_PGK832G2	0.01333675656470408	stranded
Neutrophil	BS_PGK832G2	0	stranded
NK cell	BS_PGK832G2	0.0010088292906432355	stranded
T cell CD4+ (non-regulatory)	BS_PGK832G2	0	stranded
T cell CD8+	BS_PGK832G2	0	stranded
T cell regulatory (Tregs)	BS_PGK832G2	0.007100463397000005	stranded
Myeloid dendritic cell	BS_PGK832G2	0	stranded
uncharacterized cell	BS_PGK832G2	0.9670212961634296	stranded
B cell	BS_PKW05VZV	0.007123048115603494	stranded
Macrophage M1	BS_PKW05VZV	0	stranded
Macrophage M2	BS_PKW05VZV	0.0018243577601324105	stranded
Monocyte	BS_PKW05VZV	0.05036738556191843	stranded
Neutrophil	BS_PKW05VZV	0	stranded
NK cell	BS_PKW05VZV	0.022647853807164543	stranded
T cell CD4+ (non-regulatory)	BS_PKW05VZV	0	stranded
T cell CD8+	BS_PKW05VZV	0	stranded
T cell regulatory (Tregs)	BS_PKW05VZV	0	stranded
Myeloid dendritic cell	BS_PKW05VZV	0.015860761216204597	stranded
uncharacterized cell	BS_PKW05VZV	0.9021765935389765	stranded
B cell	BS_M7QJ8VF0	0.002428600576342825	stranded
Macrophage M1	BS_M7QJ8VF0	0	stranded
Macrophage M2	BS_M7QJ8VF0	0.0016785533794555414	stranded
Monocyte	BS_M7QJ8VF0	0.0010509917632665633	stranded
Neutrophil	BS_M7QJ8VF0	0.0013092432494650505	stranded
NK cell	BS_M7QJ8VF0	0.009571171551572737	stranded
T cell CD4+ (non-regulatory)	BS_M7QJ8VF0	0	stranded
T cell CD8+	BS_M7QJ8VF0	0	stranded
T cell regulatory (Tregs)	BS_M7QJ8VF0	0	stranded
Myeloid dendritic cell	BS_M7QJ8VF0	0.0032262922036184593	stranded
uncharacterized cell	BS_M7QJ8VF0	0.9807351472762789	stranded
B cell	BS_PNYN0AYD	0.008200609360653933	stranded
Macrophage M1	BS_PNYN0AYD	0.005675246622389087	stranded
Macrophage M2	BS_PNYN0AYD	7.9053815851751e-4	stranded
Monocyte	BS_PNYN0AYD	0	stranded
Neutrophil	BS_PNYN0AYD	0.01033007739175367	stranded
NK cell	BS_PNYN0AYD	0.005059397804802523	stranded
T cell CD4+ (non-regulatory)	BS_PNYN0AYD	0	stranded
T cell CD8+	BS_PNYN0AYD	0	stranded
T cell regulatory (Tregs)	BS_PNYN0AYD	0.0019412587962226978	stranded
Myeloid dendritic cell	BS_PNYN0AYD	0.0038701292470816576	stranded
uncharacterized cell	BS_PNYN0AYD	0.9641327426185788	stranded
B cell	BS_M8M56Z4Y	0.0033691574589051762	stranded
Macrophage M1	BS_M8M56Z4Y	0.003346366357465249	stranded
Macrophage M2	BS_M8M56Z4Y	0.005078525401744407	stranded
Monocyte	BS_M8M56Z4Y	0	stranded
Neutrophil	BS_M8M56Z4Y	0	stranded
NK cell	BS_M8M56Z4Y	0.019738229927401645	stranded
T cell CD4+ (non-regulatory)	BS_M8M56Z4Y	0	stranded
T cell CD8+	BS_M8M56Z4Y	0	stranded
T cell regulatory (Tregs)	BS_M8M56Z4Y	0.0013561900103576333	stranded
Myeloid dendritic cell	BS_M8M56Z4Y	0.051491963635710694	stranded
uncharacterized cell	BS_M8M56Z4Y	0.9156195672084152	stranded
B cell	BS_M8WP5T16	0.00399024724495354	stranded
Macrophage M1	BS_M8WP5T16	0.038105913659582775	stranded
Macrophage M2	BS_M8WP5T16	0.007525797761878145	stranded
Monocyte	BS_M8WP5T16	0	stranded
Neutrophil	BS_M8WP5T16	0	stranded
NK cell	BS_M8WP5T16	0.010824440663342871	stranded
T cell CD4+ (non-regulatory)	BS_M8WP5T16	0	stranded
T cell CD8+	BS_M8WP5T16	0	stranded
T cell regulatory (Tregs)	BS_M8WP5T16	0.0026685147168249834	stranded
Myeloid dendritic cell	BS_M8WP5T16	0.0333062576927764	stranded
uncharacterized cell	BS_M8WP5T16	0.9035788282606413	stranded
B cell	BS_M9C4RY4P	0	stranded
Macrophage M1	BS_M9C4RY4P	0	stranded
Macrophage M2	BS_M9C4RY4P	0	stranded
Monocyte	BS_M9C4RY4P	0.11080836034639793	stranded
Neutrophil	BS_M9C4RY4P	0	stranded
NK cell	BS_M9C4RY4P	0.0431564192922189	stranded
T cell CD4+ (non-regulatory)	BS_M9C4RY4P	0.04919264263736486	stranded
T cell CD8+	BS_M9C4RY4P	0	stranded
T cell regulatory (Tregs)	BS_M9C4RY4P	0.010073901878559555	stranded
Myeloid dendritic cell	BS_M9C4RY4P	0.005469354649221558	stranded
uncharacterized cell	BS_M9C4RY4P	0.7812993211962371	stranded
B cell	BS_39CGACC7	0.003643373919957441	stranded
Macrophage M1	BS_39CGACC7	0	stranded
Macrophage M2	BS_39CGACC7	0	stranded
Monocyte	BS_39CGACC7	0.023532632232832126	stranded
Neutrophil	BS_39CGACC7	0	stranded
NK cell	BS_39CGACC7	0.010664752310225931	stranded
T cell CD4+ (non-regulatory)	BS_39CGACC7	0	stranded
T cell CD8+	BS_39CGACC7	0	stranded
T cell regulatory (Tregs)	BS_39CGACC7	0	stranded
Myeloid dendritic cell	BS_39CGACC7	0.013808915900057547	stranded
uncharacterized cell	BS_39CGACC7	0.948350325636927	stranded
B cell	BS_MA2T7ET1	0.0012210173109619897	stranded
Macrophage M1	BS_MA2T7ET1	0.0018835625640056712	stranded
Macrophage M2	BS_MA2T7ET1	0.0069558366848687095	stranded
Monocyte	BS_MA2T7ET1	0	stranded
Neutrophil	BS_MA2T7ET1	0.001469683639082165	stranded
NK cell	BS_MA2T7ET1	0.006189226469886884	stranded
T cell CD4+ (non-regulatory)	BS_MA2T7ET1	0.007691880363252977	stranded
T cell CD8+	BS_MA2T7ET1	0	stranded
T cell regulatory (Tregs)	BS_MA2T7ET1	0.0032684832038510493	stranded
Myeloid dendritic cell	BS_MA2T7ET1	0.00929666280972196	stranded
uncharacterized cell	BS_MA2T7ET1	0.9620236469543686	stranded
B cell	BS_MBSTWZA6	0.00667545708912575	stranded
Macrophage M1	BS_MBSTWZA6	0.01203541758051477	stranded
Macrophage M2	BS_MBSTWZA6	0.017604023270330494	stranded
Monocyte	BS_MBSTWZA6	0	stranded
Neutrophil	BS_MBSTWZA6	0	stranded
NK cell	BS_MBSTWZA6	0.01362079031081802	stranded
T cell CD4+ (non-regulatory)	BS_MBSTWZA6	0	stranded
T cell CD8+	BS_MBSTWZA6	0	stranded
T cell regulatory (Tregs)	BS_MBSTWZA6	0.0021066955010315192	stranded
Myeloid dendritic cell	BS_MBSTWZA6	0.03037139094511578	stranded
uncharacterized cell	BS_MBSTWZA6	0.9175862253030637	stranded
B cell	BS_MD3DT41J	0.0041831731885510984	stranded
Macrophage M1	BS_MD3DT41J	0	stranded
Macrophage M2	BS_MD3DT41J	0.001937911639118669	stranded
Monocyte	BS_MD3DT41J	0.03802585277625408	stranded
Neutrophil	BS_MD3DT41J	0	stranded
NK cell	BS_MD3DT41J	0.00951678208987951	stranded
T cell CD4+ (non-regulatory)	BS_MD3DT41J	7.01002420570705e-4	stranded
T cell CD8+	BS_MD3DT41J	0	stranded
T cell regulatory (Tregs)	BS_MD3DT41J	0.001385177939694386	stranded
Myeloid dendritic cell	BS_MD3DT41J	0	stranded
uncharacterized cell	BS_MD3DT41J	0.9442500999459316	stranded
B cell	BS_PQVTB6BB	0.008007965452202984	stranded
Macrophage M1	BS_PQVTB6BB	0	stranded
Macrophage M2	BS_PQVTB6BB	7.062827242735349e-4	stranded
Monocyte	BS_PQVTB6BB	0.008202949629811577	stranded
Neutrophil	BS_PQVTB6BB	0	stranded
NK cell	BS_PQVTB6BB	0.0168520767252189	stranded
T cell CD4+ (non-regulatory)	BS_PQVTB6BB	0.005346735237237401	stranded
T cell CD8+	BS_PQVTB6BB	0	stranded
T cell regulatory (Tregs)	BS_PQVTB6BB	0	stranded
Myeloid dendritic cell	BS_PQVTB6BB	0.02320433715411159	stranded
uncharacterized cell	BS_PQVTB6BB	0.9376796530771441	stranded
B cell	BS_NT9NZYFD	0.005389316237216853	stranded
Macrophage M1	BS_NT9NZYFD	0	stranded
Macrophage M2	BS_NT9NZYFD	0	stranded
Monocyte	BS_NT9NZYFD	0.03502363089907849	stranded
Neutrophil	BS_NT9NZYFD	0	stranded
NK cell	BS_NT9NZYFD	0.013148310045277738	stranded
T cell CD4+ (non-regulatory)	BS_NT9NZYFD	0	stranded
T cell CD8+	BS_NT9NZYFD	0	stranded
T cell regulatory (Tregs)	BS_NT9NZYFD	0	stranded
Myeloid dendritic cell	BS_NT9NZYFD	0.0076701382393165925	stranded
uncharacterized cell	BS_NT9NZYFD	0.9387686045791104	stranded
B cell	BS_MF9X3PKH	0.00678997278618158	stranded
Macrophage M1	BS_MF9X3PKH	0.007166580875177576	stranded
Macrophage M2	BS_MF9X3PKH	0.016661477381034285	stranded
Monocyte	BS_MF9X3PKH	0	stranded
Neutrophil	BS_MF9X3PKH	0	stranded
NK cell	BS_MF9X3PKH	0.015597164885054035	stranded
T cell CD4+ (non-regulatory)	BS_MF9X3PKH	0	stranded
T cell CD8+	BS_MF9X3PKH	0	stranded
T cell regulatory (Tregs)	BS_MF9X3PKH	0	stranded
Myeloid dendritic cell	BS_MF9X3PKH	0.061482788689665786	stranded
uncharacterized cell	BS_MF9X3PKH	0.8923020153828868	stranded
B cell	BS_MGAMKKBD	0.0015022467071304482	stranded
Macrophage M1	BS_MGAMKKBD	0.03894990854663155	stranded
Macrophage M2	BS_MGAMKKBD	0.0064351825786898905	stranded
Monocyte	BS_MGAMKKBD	0	stranded
Neutrophil	BS_MGAMKKBD	0.07532660525062966	stranded
NK cell	BS_MGAMKKBD	0.0026249849600556625	stranded
T cell CD4+ (non-regulatory)	BS_MGAMKKBD	0	stranded
T cell CD8+	BS_MGAMKKBD	0	stranded
T cell regulatory (Tregs)	BS_MGAMKKBD	0.0035047759728973485	stranded
Myeloid dendritic cell	BS_MGAMKKBD	0	stranded
uncharacterized cell	BS_MGAMKKBD	0.8716562959839654	stranded
B cell	BS_MKP2Y41Z	0.0020748126539981075	stranded
Macrophage M1	BS_MKP2Y41Z	0	stranded
Macrophage M2	BS_MKP2Y41Z	0.001065200060766442	stranded
Monocyte	BS_MKP2Y41Z	0.026081458966683225	stranded
Neutrophil	BS_MKP2Y41Z	0	stranded
NK cell	BS_MKP2Y41Z	0.026699951558577267	stranded
T cell CD4+ (non-regulatory)	BS_MKP2Y41Z	0	stranded
T cell CD8+	BS_MKP2Y41Z	0	stranded
T cell regulatory (Tregs)	BS_MKP2Y41Z	0	stranded
Myeloid dendritic cell	BS_MKP2Y41Z	0.0072329761498841055	stranded
uncharacterized cell	BS_MKP2Y41Z	0.9368456006100908	stranded
B cell	BS_MM20BVW9	0.0014660944319730541	stranded
Macrophage M1	BS_MM20BVW9	0.005214152110986316	stranded
Macrophage M2	BS_MM20BVW9	0.011519109925252966	stranded
Monocyte	BS_MM20BVW9	0	stranded
Neutrophil	BS_MM20BVW9	0	stranded
NK cell	BS_MM20BVW9	0.0014164611783386053	stranded
T cell CD4+ (non-regulatory)	BS_MM20BVW9	0.0237912000424565	stranded
T cell CD8+	BS_MM20BVW9	0	stranded
T cell regulatory (Tregs)	BS_MM20BVW9	0.002026242255586118	stranded
Myeloid dendritic cell	BS_MM20BVW9	0.015196311353630542	stranded
uncharacterized cell	BS_MM20BVW9	0.9393704287017759	stranded
B cell	BS_MMNRZ1EQ	0.002432965511349782	stranded
Macrophage M1	BS_MMNRZ1EQ	0.0018518004299499214	stranded
Macrophage M2	BS_MMNRZ1EQ	0.0020144255710340757	stranded
Monocyte	BS_MMNRZ1EQ	0.009025055475269116	stranded
Neutrophil	BS_MMNRZ1EQ	0	stranded
NK cell	BS_MMNRZ1EQ	0.0036901781765300563	stranded
T cell CD4+ (non-regulatory)	BS_MMNRZ1EQ	0	stranded
T cell CD8+	BS_MMNRZ1EQ	0.0015507109240588091	stranded
T cell regulatory (Tregs)	BS_MMNRZ1EQ	0	stranded
Myeloid dendritic cell	BS_MMNRZ1EQ	0	stranded
uncharacterized cell	BS_MMNRZ1EQ	0.9794348639118082	stranded
B cell	BS_MQCKXD60	0.041296728833332054	stranded
Macrophage M1	BS_MQCKXD60	0.001520424332127636	stranded
Macrophage M2	BS_MQCKXD60	0.002983067689837107	stranded
Monocyte	BS_MQCKXD60	0.01742513408955746	stranded
Neutrophil	BS_MQCKXD60	0	stranded
NK cell	BS_MQCKXD60	0.014036117288114963	stranded
T cell CD4+ (non-regulatory)	BS_MQCKXD60	0	stranded
