gene_symbol	detection_peak	loss	gain	neutral
GGT5	Deletion Peak 5	20	20	464
GGTLC2	Deletion Peak 5	20	20	464
GIPC2	Deletion Peak 1	8	8	476
GIPC2	Deletion Peak 2	8	8	476
GJA4	Deletion Peak 1	8	8	476
GJA4	Deletion Peak 2	8	8	476
GJA5	Deletion Peak 1	12	12	714
GJA8	Deletion Peak 1	12	12	714
GJA9	Deletion Peak 1	8	8	476
GJA9	Deletion Peak 2	8	8	476
GJA9-MYCBP	Deletion Peak 1	4	4	238
GJA9-MYCBP	Deletion Peak 2	4	4	238
GJB3	Deletion Peak 1	8	8	476
GJB3	Deletion Peak 2	8	8	476
GJB4	Deletion Peak 1	8	8	476
GJB4	Deletion Peak 2	8	8	476
GJB5	Deletion Peak 1	8	8	476
GJB5	Deletion Peak 2	8	8	476
GJC2	Deletion Peak 1	8	8	476
GLIS1	Deletion Peak 1	8	8	476
GLIS1	Deletion Peak 2	8	8	476
GLMN	Deletion Peak 1	8	8	476
GLMN	Deletion Peak 2	8	8	476
GLMP	Deletion Peak 1	8	8	476
GLRX2	Deletion Peak 1	8	8	476
GLUL	Deletion Peak 1	8	8	476
GM140	Deletion Peak 1	4	4	238
GMEB1	Deletion Peak 1	8	8	476
GMEB1	Deletion Peak 2	8	8	476
GNAI3	Deletion Peak 1	8	8	476
GNAI3	Deletion Peak 2	8	8	476
GNAT2	Deletion Peak 1	8	8	476
GNAT2	Deletion Peak 2	8	8	476
GNAZ	Deletion Peak 5	20	20	464
GNB1	Deletion Peak 1	8	8	476
GNB1	Deletion Peak 2	8	8	476
GNB1L	Deletion Peak 5	20	20	464
GNG12	Deletion Peak 1	8	8	476
GNG12	Deletion Peak 2	8	8	476
GNG12-AS1	Deletion Peak 1	8	8	476
GNG12-AS1	Deletion Peak 2	8	8	476
GNG4	Deletion Peak 1	8	8	476
GNG5	Deletion Peak 1	8	8	476
GNG5	Deletion Peak 2	8	8	476
GNL2	Deletion Peak 1	8	8	476
GNL2	Deletion Peak 2	8	8	476
GNPAT	Deletion Peak 1	8	8	476
GNRHR2	Deletion Peak 1	8	8	476
GOLPH3L	Deletion Peak 1	8	8	476
GOLT1A	Deletion Peak 1	8	8	476
GON4L	Deletion Peak 1	8	8	476
GORAB	Deletion Peak 1	8	8	476
GP1BB	Deletion Peak 5	20	20	464
GPA33	Deletion Peak 1	8	8	476
GPATCH2	Deletion Peak 1	8	8	476
GPATCH3	Deletion Peak 1	8	8	476
GPATCH3	Deletion Peak 2	8	8	476
GPATCH4	Deletion Peak 1	8	8	476
GPBP1L1	Deletion Peak 1	8	8	476
GPBP1L1	Deletion Peak 2	8	8	476
GPN2	Deletion Peak 1	8	8	476
GPN2	Deletion Peak 2	8	8	476
GPR137B	Deletion Peak 1	8	8	476
GPR153	Deletion Peak 1	8	8	476
GPR153	Deletion Peak 2	8	8	476
GPR157	Deletion Peak 1	8	8	476
GPR157	Deletion Peak 2	8	8	476
GPR161	Deletion Peak 1	8	8	476
GPR25	Deletion Peak 1	8	8	476
GPR3	Deletion Peak 1	8	8	476
GPR3	Deletion Peak 2	8	8	476
GPR37L1	Deletion Peak 1	8	8	476
GPR52	Deletion Peak 1	8	8	476
GPR61	Deletion Peak 1	8	8	476
GPR61	Deletion Peak 2	8	8	476
GPR88	Deletion Peak 1	8	8	476
GPR88	Deletion Peak 2	8	8	476
GPR89A	Deletion Peak 1	8	8	476
GPR89B	Deletion Peak 1	12	12	714
GPSM2	Deletion Peak 1	8	8	476
GPSM2	Deletion Peak 2	8	8	476
GPX7	Deletion Peak 1	8	8	476
GPX7	Deletion Peak 2	8	8	476
GRAMD4	Deletion Peak 5	20	20	464
GRAP2	Deletion Peak 5	20	20	464
GREM2	Deletion Peak 1	8	8	476
GRHL3	Deletion Peak 1	8	8	476
GRHL3	Deletion Peak 2	8	8	476
GRIK3	Deletion Peak 1	8	8	476
GRIK3	Deletion Peak 2	8	8	476
GRK3	Deletion Peak 5	20	20	464
GS1-279B7.1	Deletion Peak 1	8	8	476
GSC2	Deletion Peak 5	20	20	464
GSTM1	Deletion Peak 1	8	8	476
GSTM2	Deletion Peak 1	8	8	476
GSTM2	Deletion Peak 2	8	8	476
GSTM3	Deletion Peak 1	8	8	476
GSTM4	Deletion Peak 1	8	8	476
GSTM4	Deletion Peak 2	8	8	476
GSTM5	Deletion Peak 1	8	8	476
GSTT2	Deletion Peak 5	20	20	464
GSTT2B	Deletion Peak 5	20	20	464
GSTTP1	Deletion Peak 5	10	10	232
GSTTP2	Deletion Peak 5	10	10	232
GTF2B	Deletion Peak 1	8	8	476
GTF2B	Deletion Peak 2	8	8	476
GTF2IP20	Deletion Peak 1	4	4	238
GTPBP1	Deletion Peak 5	20	20	464
GTSE1	Deletion Peak 5	20	20	464
GTSE1-AS1	Deletion Peak 5	10	10	232
GUCA2A	Deletion Peak 1	8	8	476
GUCA2A	Deletion Peak 2	8	8	476
GUCA2B	Deletion Peak 1	8	8	476
GUCA2B	Deletion Peak 2	8	8	476
GUCD1	Deletion Peak 5	20	20	464
GUK1	Deletion Peak 1	8	8	476
GUSBP11	Deletion Peak 5	20	20	464
H1F0	Deletion Peak 5	10	10	232
H3F3A	Deletion Peak 1	4	4	238
H3F3AP4	Deletion Peak 1	4	4	238
H6PD	Deletion Peak 1	8	8	476
H6PD	Deletion Peak 2	8	8	476
HAO2	Deletion Peak 1	8	8	476
HAO2-IT1	Deletion Peak 1	8	8	476
HAPLN2	Deletion Peak 1	8	8	476
HAX1	Deletion Peak 1	8	8	476
HCN3	Deletion Peak 1	8	8	476
HCRTR1	Deletion Peak 1	8	8	476
HCRTR1	Deletion Peak 2	8	8	476
HDAC1	Deletion Peak 1	8	8	476
HDAC1	Deletion Peak 2	8	8	476
HDAC10	Deletion Peak 5	20	20	464
HDGF	Deletion Peak 1	8	8	476
HEATR1	Deletion Peak 1	8	8	476
HECTD3	Deletion Peak 1	8	8	476
HECTD3	Deletion Peak 2	8	8	476
HENMT1	Deletion Peak 1	8	8	476
HENMT1	Deletion Peak 2	8	8	476
HES2	Deletion Peak 1	8	8	476
HES2	Deletion Peak 2	8	8	476
HES3	Deletion Peak 1	8	8	476
HES3	Deletion Peak 2	8	8	476
HES4	Deletion Peak 1	8	8	476
HES5	Deletion Peak 1	8	8	476
HES5	Deletion Peak 2	8	8	476
HEYL	Deletion Peak 1	8	8	476
HEYL	Deletion Peak 2	8	8	476
HFE2	Deletion Peak 1	4	4	238
HFM1	Deletion Peak 1	8	8	476
HFM1	Deletion Peak 2	8	8	476
HHAT	Deletion Peak 1	8	8	476
HHIPL2	Deletion Peak 1	8	8	476
HHLA3	Deletion Peak 1	8	8	476
HHLA3	Deletion Peak 2	8	8	476
HIC2	Deletion Peak 5	20	20	464
HIPK1	Deletion Peak 1	8	8	476
HIPK1-AS1	Deletion Peak 1	8	8	476
HIRA	Deletion Peak 5	20	20	464
HIST2H2AA3	Deletion Peak 1	4	4	238
HIST2H2AB	Deletion Peak 1	4	4	238
HIST2H2AC	Deletion Peak 1	4	4	238
HIST2H2BA	Deletion Peak 1	4	4	238
HIST2H2BC	Deletion Peak 1	4	4	238
HIST2H2BE	Deletion Peak 1	4	4	238
HIST2H2BF	Deletion Peak 1	4	4	238
HIST2H3A	Deletion Peak 1	4	4	238
HIST2H3D	Deletion Peak 1	4	4	238
HIST2H4A	Deletion Peak 1	4	4	238
HIST3H2A	Deletion Peak 1	4	4	238
HIST3H2BB	Deletion Peak 1	4	4	238
HIST3H3	Deletion Peak 1	4	4	238
HIVEP3	Deletion Peak 1	8	8	476
HIVEP3	Deletion Peak 2	8	8	476
HLX	Deletion Peak 1	8	8	476
HLX-AS1	Deletion Peak 1	8	8	476
HMCN1	Deletion Peak 1	8	8	476
HMGB4	Deletion Peak 1	8	8	476
HMGB4	Deletion Peak 2	8	8	476
HMGCL	Deletion Peak 1	8	8	476
HMGCL	Deletion Peak 2	8	8	476
HMGCS2	Deletion Peak 1	8	8	476
HMGN2	Deletion Peak 1	8	8	476
HMGN2	Deletion Peak 2	8	8	476
HMGXB4	Deletion Peak 5	20	20	464
HMOX1	Deletion Peak 5	20	20	464
HNRNPCL1	Deletion Peak 1	8	8	476
HNRNPCL1	Deletion Peak 2	8	8	476
HNRNPCL2	Deletion Peak 1	8	8	476
HNRNPCL2	Deletion Peak 2	8	8	476
HNRNPCL3	Deletion Peak 1	8	8	476
HNRNPCL3	Deletion Peak 2	8	8	476
HNRNPCL4	Deletion Peak 1	8	8	476
HNRNPCL4	Deletion Peak 2	8	8	476
HNRNPR	Deletion Peak 1	8	8	476
HNRNPR	Deletion Peak 2	8	8	476
HNRNPU	Deletion Peak 1	8	8	476
HOOK1	Deletion Peak 1	8	8	476
HOOK1	Deletion Peak 2	8	8	476
HORMAD1	Deletion Peak 1	8	8	476
HORMAD2	Deletion Peak 5	20	20	464
HORMAD2-AS1	Deletion Peak 5	10	10	232
HP1BP3	Deletion Peak 1	8	8	476
HP1BP3	Deletion Peak 2	8	8	476
HPCA	Deletion Peak 1	8	8	476
HPCA	Deletion Peak 2	8	8	476
HPCAL4	Deletion Peak 1	8	8	476
HPCAL4	Deletion Peak 2	8	8	476
HPDL	Deletion Peak 1	8	8	476
HPDL	Deletion Peak 2	8	8	476
HPS4	Deletion Peak 5	20	20	464
HRNR	Deletion Peak 1	8	8	476
HS2ST1	Deletion Peak 1	8	8	476
HS2ST1	Deletion Peak 2	8	8	476
hsa-mir-3119-1	Deletion Peak 1	4	4	238
hsa-mir-551a	Deletion Peak 1	4	4	238
hsa-mir-551a	Deletion Peak 2	4	4	238
hsa-mir-664	Deletion Peak 1	4	4	238
HSCB	Deletion Peak 5	20	20	464
HSD11B1	Deletion Peak 1	8	8	476
HSD17B7	Deletion Peak 1	8	8	476
HSD3B1	Deletion Peak 1	8	8	476
HSD3B2	Deletion Peak 1	8	8	476
HSD3BP4	Deletion Peak 1	4	4	238
HSD52	Deletion Peak 1	8	8	476
HSD52	Deletion Peak 2	8	8	476
HSFY1P1	Deletion Peak 5	10	10	232
HSPA6	Deletion Peak 1	8	8	476
HSPA7	Deletion Peak 1	4	4	238
HSPB11	Deletion Peak 1	8	8	476
HSPB11	Deletion Peak 2	8	8	476
HSPB7	Deletion Peak 1	8	8	476
HSPB7	Deletion Peak 2	8	8	476
HSPG2	Deletion Peak 1	8	8	476
HSPG2	Deletion Peak 2	8	8	476
HTR1D	Deletion Peak 1	8	8	476
HTR1D	Deletion Peak 2	8	8	476
HTR6	Deletion Peak 1	8	8	476
HTR6	Deletion Peak 2	8	8	476
HYDIN2	Deletion Peak 1	4	4	238
HYI	Deletion Peak 1	8	8	476
HYI	Deletion Peak 2	8	8	476
IARS2	Deletion Peak 1	8	8	476
IBA57	Deletion Peak 1	8	8	476
IBA57-AS1	Deletion Peak 1	4	4	238
ICMT	Deletion Peak 1	8	8	476
ICMT	Deletion Peak 2	8	8	476
ID3	Deletion Peak 1	8	8	476
ID3	Deletion Peak 2	8	8	476
IER5	Deletion Peak 1	8	8	476
IFFO2	Deletion Peak 1	8	8	476
IFFO2	Deletion Peak 2	8	8	476
IFI16	Deletion Peak 1	8	8	476
IFI44	Deletion Peak 1	8	8	476
IFI44	Deletion Peak 2	8	8	476
IFI44L	Deletion Peak 1	8	8	476
IFI44L	Deletion Peak 2	8	8	476
IFI6	Deletion Peak 1	8	8	476
IFI6	Deletion Peak 2	8	8	476
IFNLR1	Deletion Peak 1	8	8	476
IFNLR1	Deletion Peak 2	8	8	476
IFT27	Deletion Peak 5	20	20	464
IGFN1	Deletion Peak 1	8	8	476
IGLL1	Deletion Peak 5	20	20	464
IGLL3P	Deletion Peak 5	10	10	232
IGLL5	Deletion Peak 5	20	20	464
IGSF21	Deletion Peak 1	8	8	476
IGSF21	Deletion Peak 2	8	8	476
IGSF3	Deletion Peak 1	8	8	476
IGSF8	Deletion Peak 1	8	8	476
IGSF9	Deletion Peak 1	8	8	476
IKBKE	Deletion Peak 1	8	8	476
IL10	Deletion Peak 1	8	8	476
IL12RB2	Deletion Peak 1	8	8	476
IL12RB2	Deletion Peak 2	8	8	476
IL17RA	Deletion Peak 5	10	10	232
IL17REL	Deletion Peak 5	20	20	464
IL19	Deletion Peak 1	8	8	476
IL20	Deletion Peak 1	8	8	476
IL22RA1	Deletion Peak 1	8	8	476
IL22RA1	Deletion Peak 2	8	8	476
IL23R	Deletion Peak 1	8	8	476
IL23R	Deletion Peak 2	8	8	476
IL24	Deletion Peak 1	8	8	476
IL2RB	Deletion Peak 5	20	20	464
IL6R	Deletion Peak 1	8	8	476
ILDR2	Deletion Peak 1	8	8	476
ILF2	Deletion Peak 1	8	8	476
INPP5B	Deletion Peak 1	8	8	476
INPP5B	Deletion Peak 2	8	8	476
INPP5J	Deletion Peak 5	20	20	464
INSL5	Deletion Peak 1	8	8	476
INSL5	Deletion Peak 2	8	8	476
INSRR	Deletion Peak 1	8	8	476
INTS3	Deletion Peak 1	8	8	476
INTS7	Deletion Peak 1	8	8	476
IPO13	Deletion Peak 1	8	8	476
IPO13	Deletion Peak 2	8	8	476
IPO9	Deletion Peak 1	8	8	476
IPO9-AS1	Deletion Peak 1	8	8	476
IPP	Deletion Peak 1	8	8	476
IPP	Deletion Peak 2	8	8	476
IQCC	Deletion Peak 1	8	8	476
IQCC	Deletion Peak 2	8	8	476
IQGAP3	Deletion Peak 1	8	8	476
IRF2BP2	Deletion Peak 1	8	8	476
IRF6	Deletion Peak 1	8	8	476
ISG15	Deletion Peak 1	8	8	476
ISG20L2	Deletion Peak 1	8	8	476
ISX	Deletion Peak 5	20	20	464
ISX-AS1	Deletion Peak 5	10	10	232
ITGA10	Deletion Peak 1	8	8	476
ITGB3BP	Deletion Peak 1	8	8	476
ITGB3BP	Deletion Peak 2	8	8	476
ITLN1	Deletion Peak 1	8	8	476
ITLN2	Deletion Peak 1	8	8	476
ITPKB	Deletion Peak 1	12	12	714
ITPKB-IT1	Deletion Peak 1	4	4	238
IVL	Deletion Peak 1	8	8	476
IVNS1ABP	Deletion Peak 1	8	8	476
JAK1	Deletion Peak 1	8	8	476
JAK1	Deletion Peak 2	8	8	476
JMJD4	Deletion Peak 1	8	8	476
JOSD1	Deletion Peak 5	20	20	464
JTB	Deletion Peak 1	8	8	476
JUN	Deletion Peak 1	8	8	476
JUN	Deletion Peak 2	8	8	476
KANK4	Deletion Peak 1	8	8	476
KANK4	Deletion Peak 2	8	8	476
KAZN	Deletion Peak 1	8	8	476
KAZN	Deletion Peak 2	8	8	476
KCNA10	Deletion Peak 1	8	8	476
KCNA2	Deletion Peak 1	8	8	476
KCNA3	Deletion Peak 1	8	8	476
KCNAB2	Deletion Peak 1	8	8	476
KCNAB2	Deletion Peak 2	8	8	476
KCNC4	Deletion Peak 1	8	8	476
KCNC4-AS1	Deletion Peak 1	4	4	238
KCND3	Deletion Peak 1	8	8	476
KCND3-AS1	Deletion Peak 1	8	8	476
KCND3-IT1	Deletion Peak 1	8	8	476
KCNH1	Deletion Peak 1	8	8	476
KCNJ10	Deletion Peak 1	8	8	476
KCNJ4	Deletion Peak 5	20	20	464
KCNJ9	Deletion Peak 1	8	8	476
KCNK1	Deletion Peak 1	8	8	476
KCNK2	Deletion Peak 1	8	8	476
KCNN3	Deletion Peak 1	8	8	476
KCNQ4	Deletion Peak 1	12	12	714
KCNQ4	Deletion Peak 2	12	12	714
KCNT2	Deletion Peak 1	8	8	476
KCTD17	Deletion Peak 5	20	20	464
KCTD3	Deletion Peak 1	8	8	476
KDELR3	Deletion Peak 5	20	20	464
KDF1	Deletion Peak 1	8	8	476
KDF1	Deletion Peak 2	8	8	476
KDM1A	Deletion Peak 1	8	8	476
KDM1A	Deletion Peak 2	8	8	476
KDM4A	Deletion Peak 1	8	8	476
KDM4A	Deletion Peak 2	8	8	476
KDM4A-AS1	Deletion Peak 1	4	4	238
KDM4A-AS1	Deletion Peak 2	4	4	238
KDM5B	Deletion Peak 1	8	8	476
KHDRBS1	Deletion Peak 1	8	8	476
KHDRBS1	Deletion Peak 2	8	8	476
KIAA0040	Deletion Peak 1	8	8	476
KIAA0319L	Deletion Peak 1	8	8	476
KIAA0319L	Deletion Peak 2	8	8	476
KIAA0754	Deletion Peak 1	4	4	238
KIAA0754	Deletion Peak 2	4	4	238
KIAA0907	Deletion Peak 1	4	4	238
KIAA0930	Deletion Peak 5	20	20	464
KIAA1107	Deletion Peak 1	8	8	476
KIAA1107	Deletion Peak 2	8	8	476
KIAA1324	Deletion Peak 1	8	8	476
KIAA1324	Deletion Peak 2	8	8	476
KIAA1522	Deletion Peak 1	8	8	476
KIAA1522	Deletion Peak 2	8	8	476
KIAA1614	Deletion Peak 1	8	8	476
KIAA1644	Deletion Peak 5	10	10	232
KIAA1656	Deletion Peak 5	10	10	232
KIAA1671	Deletion Peak 5	20	20	464
KIAA2013	Deletion Peak 1	8	8	476
KIAA2013	Deletion Peak 2	8	8	476
KIF14	Deletion Peak 1	8	8	476
KIF17	Deletion Peak 1	8	8	476
KIF17	Deletion Peak 2	8	8	476
KIF1B	Deletion Peak 1	8	8	476
KIF1B	Deletion Peak 2	8	8	476
KIF21B	Deletion Peak 1	8	8	476
KIF26B	Deletion Peak 1	12	12	714
KIF2C	Deletion Peak 1	8	8	476
KIF2C	Deletion Peak 2	8	8	476
KIFAP3	Deletion Peak 1	8	8	476
KIRREL	Deletion Peak 1	4	4	238
KISS1	Deletion Peak 1	8	8	476
KLF17	Deletion Peak 1	8	8	476
KLF17	Deletion Peak 2	8	8	476
KLHDC7A	Deletion Peak 1	8	8	476
KLHDC7A	Deletion Peak 2	8	8	476
KLHDC7B	Deletion Peak 5	10	10	232
KLHDC8A	Deletion Peak 1	8	8	476
KLHDC9	Deletion Peak 1	8	8	476
KLHL12	Deletion Peak 1	8	8	476
KLHL17	Deletion Peak 1	8	8	476
KLHL20	Deletion Peak 1	8	8	476
KLHL21	Deletion Peak 1	8	8	476
KLHL21	Deletion Peak 2	8	8	476
KLHL22	Deletion Peak 5	30	30	696
KMO	Deletion Peak 1	8	8	476
KNCN	Deletion Peak 1	8	8	476
KNCN	Deletion Peak 2	8	8	476
KPNA6	Deletion Peak 1	8	8	476
KPNA6	Deletion Peak 2	8	8	476
KPRP	Deletion Peak 1	8	8	476
KREMEN1	Deletion Peak 5	20	20	464
KRTCAP2	Deletion Peak 1	8	8	476
KTI12	Deletion Peak 1	8	8	476
KTI12	Deletion Peak 2	8	8	476
KYAT3	Deletion Peak 1	8	8	476
KYAT3	Deletion Peak 2	8	8	476
L1TD1	Deletion Peak 1	8	8	476
L1TD1	Deletion Peak 2	8	8	476
L3MBTL2	Deletion Peak 5	20	20	464
LACTBL1	Deletion Peak 1	8	8	476
LACTBL1	Deletion Peak 2	8	8	476
LAD1	Deletion Peak 1	8	8	476
LAMB3	Deletion Peak 1	8	8	476
LAMC1	Deletion Peak 1	8	8	476
LAMC2	Deletion Peak 1	8	8	476
LAMTOR2	Deletion Peak 1	8	8	476
LAMTOR5	Deletion Peak 1	8	8	476
LAMTOR5-AS1	Deletion Peak 1	4	4	238
LAPTM5	Deletion Peak 1	8	8	476
LAPTM5	Deletion Peak 2	8	8	476
LARGE-AS1	Deletion Peak 5	20	20	464
LARGE1	Deletion Peak 5	20	20	464
LAX1	Deletion Peak 1	8	8	476
LBR	Deletion Peak 1	8	8	476
LCE1A	Deletion Peak 1	8	8	476
LCE1B	Deletion Peak 1	8	8	476
LCE1C	Deletion Peak 1	8	8	476
LCE1D	Deletion Peak 1	8	8	476
LCE1E	Deletion Peak 1	8	8	476
LCE1F	Deletion Peak 1	8	8	476
LCE2A	Deletion Peak 1	8	8	476
LCE2B	Deletion Peak 1	8	8	476
LCE2C	Deletion Peak 1	8	8	476
LCE2D	Deletion Peak 1	8	8	476
LCE3A	Deletion Peak 1	8	8	476
LCE3B	Deletion Peak 1	8	8	476
LCE3C	Deletion Peak 1	8	8	476
LCE3D	Deletion Peak 1	8	8	476
LCE3E	Deletion Peak 1	8	8	476
LCE4A	Deletion Peak 1	8	8	476
LCE5A	Deletion Peak 1	8	8	476
LCE6A	Deletion Peak 1	8	8	476
LCK	Deletion Peak 1	8	8	476
LCK	Deletion Peak 2	8	8	476
LDLRAD1	Deletion Peak 1	8	8	476
LDLRAD1	Deletion Peak 2	8	8	476
LDLRAD2	Deletion Peak 1	8	8	476
LDLRAD2	Deletion Peak 2	8	8	476
LDLRAP1	Deletion Peak 1	8	8	476
LDLRAP1	Deletion Peak 2	8	8	476
LDOC1L	Deletion Peak 5	10	10	232
LEFTY1	Deletion Peak 1	8	8	476
LEFTY2	Deletion Peak 1	8	8	476
LELP1	Deletion Peak 1	8	8	476
LEMD1	Deletion Peak 1	8	8	476
LEMD1-AS1	Deletion Peak 1	8	8	476
LENEP	Deletion Peak 1	8	8	476
LEPR	Deletion Peak 1	8	8	476
LEPR	Deletion Peak 2	8	8	476
LEPROT	Deletion Peak 1	8	8	476
LEPROT	Deletion Peak 2	8	8	476
LEXM	Deletion Peak 1	8	8	476
LEXM	Deletion Peak 2	8	8	476
LGALS1	Deletion Peak 5	20	20	464
LGALS2	Deletion Peak 5	20	20	464
LGALS8	Deletion Peak 1	8	8	476
LGALS8-AS1	Deletion Peak 1	8	8	476
LGR6	Deletion Peak 1	8	8	476
LHX4	Deletion Peak 1	8	8	476
LHX4-AS1	Deletion Peak 1	4	4	238
LHX8	Deletion Peak 1	8	8	476
LHX8	Deletion Peak 2	8	8	476
LHX9	Deletion Peak 1	12	12	714
LIF	Deletion Peak 5	20	20	464
LIMK2	Deletion Peak 5	20	20	464
LIN28A	Deletion Peak 1	8	8	476
LIN28A	Deletion Peak 2	8	8	476
LIN9	Deletion Peak 1	12	12	714
LINC00115	Deletion Peak 1	4	4	238
LINC00184	Deletion Peak 1	8	8	476
LINC00207	Deletion Peak 5	20	20	464
LINC00210	Deletion Peak 1	8	8	476
LINC00229	Deletion Peak 5	10	10	232
LINC00260	Deletion Peak 1	4	4	238
LINC00272	Deletion Peak 1	8	8	476
LINC00303	Deletion Peak 1	8	8	476
LINC00337	Deletion Peak 1	4	4	238
LINC00337	Deletion Peak 2	4	4	238
LINC00339	Deletion Peak 1	8	8	476
LINC00339	Deletion Peak 2	8	8	476
LINC00466	Deletion Peak 1	8	8	476
LINC00466	Deletion Peak 2	8	8	476
LINC00467	Deletion Peak 1	8	8	476
LINC00528	Deletion Peak 5	20	20	464
LINC00538	Deletion Peak 1	8	8	476
LINC00582	Deletion Peak 1	8	8	476
LINC00622	Deletion Peak 1	8	8	476
LINC00623	Deletion Peak 1	4	4	238
LINC00624	Deletion Peak 1	12	12	714
LINC00626	Deletion Peak 1	8	8	476
LINC00628	Deletion Peak 1	8	8	476
LINC00634	Deletion Peak 5	20	20	464
LINC00853	Deletion Peak 1	8	8	476
LINC00853	Deletion Peak 2	8	8	476
LINC00862	Deletion Peak 1	8	8	476
LINC00869	Deletion Peak 1	8	8	476
LINC00895	Deletion Peak 5	10	10	232
LINC00896	Deletion Peak 5	20	20	464
LINC00898	Deletion Peak 5	20	20	464
LINC00899	Deletion Peak 5	10	10	232
LINC00969	Amplification Peak 1	1	13	229
LINC00970	Deletion Peak 1	8	8	476
LINC00982	Deletion Peak 1	4	4	238
LINC00982	Deletion Peak 2	4	4	238
LINC01031	Deletion Peak 1	8	8	476
LINC01032	Deletion Peak 1	4	4	238
LINC01036	Deletion Peak 1	8	8	476
LINC01037	Deletion Peak 1	4	4	238
LINC01057	Deletion Peak 1	4	4	238
LINC01057	Deletion Peak 2	4	4	238
LINC01128	Deletion Peak 1	8	8	476
LINC01132	Deletion Peak 1	8	8	476
LINC01133	Deletion Peak 1	8	8	476
LINC01134	Deletion Peak 1	8	8	476
LINC01134	Deletion Peak 2	8	8	476
LINC01135	Deletion Peak 1	4	4	238
LINC01135	Deletion Peak 2	4	4	238
LINC01136	Deletion Peak 1	8	8	476
LINC01137	Deletion Peak 1	8	8	476
LINC01137	Deletion Peak 2	8	8	476
LINC01138	Deletion Peak 1	8	8	476
LINC01139	Deletion Peak 1	8	8	476
LINC01140	Deletion Peak 1	8	8	476
LINC01140	Deletion Peak 2	8	8	476
LINC01141	Deletion Peak 1	4	4	238
LINC01141	Deletion Peak 2	4	4	238
LINC01142	Deletion Peak 1	8	8	476
LINC01144	Deletion Peak 1	8	8	476
LINC01144	Deletion Peak 2	8	8	476
LINC01160	Deletion Peak 1	4	4	238
LINC01221	Deletion Peak 1	12	12	714
LINC01222	Deletion Peak 1	4	4	238
LINC01225	Deletion Peak 1	4	4	238
LINC01225	Deletion Peak 2	4	4	238
LINC01226	Deletion Peak 1	4	4	238
LINC01226	Deletion Peak 2	4	4	238
LINC01297	Deletion Peak 5	10	10	232
LINC01307	Deletion Peak 1	8	8	476
LINC01307	Deletion Peak 2	8	8	476
LINC01310	Deletion Peak 5	20	20	464
LINC01311	Deletion Peak 5	10	10	232
LINC01315	Deletion Peak 5	20	20	464
LINC01341	Deletion Peak 1	4	4	238
LINC01342	Deletion Peak 1	8	8	476
LINC01343	Deletion Peak 1	8	8	476
LINC01343	Deletion Peak 2	8	8	476
LINC01344	Deletion Peak 1	4	4	238
LINC01346	Deletion Peak 1	4	4	238
LINC01346	Deletion Peak 2	4	4	238
LINC01347	Deletion Peak 1	8	8	476
LINC01348	Deletion Peak 1	4	4	238
LINC01349	Deletion Peak 1	4	4	238
LINC01349	Deletion Peak 2	4	4	238
LINC01350	Deletion Peak 1	8	8	476
LINC01351	Deletion Peak 1	4	4	238
LINC01352	Deletion Peak 1	8	8	476
LINC01353	Deletion Peak 1	4	4	238
LINC01354	Deletion Peak 1	8	8	476
LINC01355	Deletion Peak 1	4	4	238
LINC01355	Deletion Peak 2	4	4	238
LINC01356	Deletion Peak 1	8	8	476
LINC01358	Deletion Peak 1	4	4	238
LINC01358	Deletion Peak 2	4	4	238
LINC01359	Deletion Peak 1	8	8	476
LINC01359	Deletion Peak 2	8	8	476
LINC01360	Deletion Peak 1	8	8	476
LINC01360	Deletion Peak 2	8	8	476
LINC01361	Deletion Peak 1	8	8	476
LINC01361	Deletion Peak 2	8	8	476
LINC01363	Deletion Peak 1	8	8	476
LINC01364	Deletion Peak 1	8	8	476
LINC01364	Deletion Peak 2	8	8	476
LINC01389	Deletion Peak 1	4	4	238
LINC01389	Deletion Peak 2	4	4	238
LINC01397	Deletion Peak 1	8	8	476
LINC01398	Deletion Peak 1	8	8	476
LINC01398	Deletion Peak 2	8	8	476
LINC01399	Deletion Peak 5	20	20	464
LINC01422	Deletion Peak 5	10	10	232
LINC01461	Deletion Peak 1	4	4	238
LINC01461	Deletion Peak 2	4	4	238
LINC01521	Deletion Peak 5	10	10	232
LINC01525	Deletion Peak 1	8	8	476
LINC01555	Deletion Peak 1	8	8	476
LINC01555	Deletion Peak 2	8	8	476
LINC01589	Deletion Peak 5	20	20	464
LINGO4	Deletion Peak 1	8	8	476
LIX1L	Deletion Peak 1	8	8	476
LL22NC01-81G9.3	Deletion Peak 5	20	20	464
LL22NC03-63E9.3	Deletion Peak 5	20	20	464
LL22NC03-75H12.2	Deletion Peak 5	10	10	232
LMF2	Deletion Peak 5	10	10	232
LMNA	Deletion Peak 1	8	8	476
LMO4	Deletion Peak 1	8	8	476
LMO4	Deletion Peak 2	8	8	476
LMOD1	Deletion Peak 1	8	8	476
LMX1A	Deletion Peak 1	8	8	476
LOC100128531	Deletion Peak 5	10	10	232
LOC100129046	Deletion Peak 1	4	4	238
LOC100129046	Deletion Peak 2	4	4	238
LOC100129138	Deletion Peak 1	8	8	476
LOC100129138	Deletion Peak 2	8	8	476
LOC100129534	Deletion Peak 1	8	8	476
LOC100129534	Deletion Peak 2	8	8	476
LOC100129620	Deletion Peak 1	8	8	476
