region	status	short_histology	count	region_type
LOC105371414	loss	Other	9	gene
LOC105371414	loss	Schwannoma	5	gene
LOC105371430	loss	All	4	gene
LOC105371485	loss	All	222	gene
LOC105371485	loss	ATRT	7	gene
LOC105371485	loss	Choroid plexus tumor	7	gene
LOC105371485	loss	DNET	5	gene
LOC105371485	loss	Dysplasia	4	gene
LOC105371485	loss	Ependymoma	15	gene
LOC105371485	loss	Ganglioglioma	11	gene
LOC105371485	loss	HGAT	44	gene
LOC105371485	loss	LGAT	61	gene
LOC105371485	loss	Medulloblastoma	23	gene
LOC105371485	loss	Meningioma	8	gene
LOC105371485	loss	Neurofibroma	5	gene
LOC105371485	loss	Other	8	gene
LOC105371485	loss	Schwannoma	5	gene
LOC105371592	loss	All	221	gene
LOC105371592	loss	ATRT	7	gene
LOC105371592	loss	Choroid plexus tumor	7	gene
LOC105371592	loss	DNET	5	gene
LOC105371592	loss	Dysplasia	4	gene
LOC105371592	loss	Ependymoma	15	gene
LOC105371592	loss	Ganglioglioma	11	gene
LOC105371592	loss	HGAT	43	gene
LOC105371592	loss	LGAT	61	gene
LOC105371592	loss	Medulloblastoma	23	gene
LOC105371592	loss	Meningioma	8	gene
LOC105371592	loss	Neurofibroma	5	gene
LOC105371592	loss	Other	8	gene
LOC105371592	loss	Schwannoma	5	gene
LOC105371789	gain	All	12	gene
LOC105371789	loss	All	11	gene
LOC105371789	gain	Medulloblastoma	9	gene
LOC105371789	loss	HGAT	6	gene
LOC105371795	gain	All	12	gene
LOC105371795	loss	All	11	gene
LOC105371795	gain	Medulloblastoma	9	gene
LOC105371795	loss	HGAT	6	gene
LOC105371814	gain	All	10	gene
LOC105371814	gain	Medulloblastoma	8	gene
LOC105372233	loss	All	6	gene
LOC105373051	loss	All	7	gene
LOC105373098	loss	All	4	gene
LOC105373352	loss	All	4	gene
LOC105374114	loss	All	4	gene
LOC105374338	loss	All	4	gene
LOC105374338	loss	HGAT	4	gene
LOC105374988	loss	All	229	gene
LOC105374988	loss	ATRT	6	gene
LOC105374988	loss	Choroid plexus tumor	7	gene
LOC105374988	loss	DNET	5	gene
LOC105374988	loss	Dysplasia	4	gene
LOC105374988	loss	Ependymoma	14	gene
LOC105374988	loss	Ganglioglioma	11	gene
LOC105374988	loss	HGAT	46	gene
LOC105374988	loss	LGAT	61	gene
LOC105374988	loss	Medulloblastoma	29	gene
LOC105374988	loss	Meningioma	8	gene
LOC105374988	loss	Neurofibroma	5	gene
LOC105374988	loss	Other	7	gene
LOC105374988	loss	Schwannoma	5	gene
LOC105374989	loss	All	229	gene
LOC105374989	loss	ATRT	6	gene
LOC105374989	loss	Choroid plexus tumor	7	gene
LOC105374989	loss	DNET	5	gene
LOC105374989	loss	Dysplasia	4	gene
LOC105374989	loss	Ependymoma	14	gene
LOC105374989	loss	Ganglioglioma	11	gene
LOC105374989	loss	HGAT	46	gene
LOC105374989	loss	LGAT	61	gene
LOC105374989	loss	Medulloblastoma	29	gene
LOC105374989	loss	Meningioma	8	gene
LOC105374989	loss	Neurofibroma	5	gene
LOC105374989	loss	Other	7	gene
LOC105374989	loss	Schwannoma	5	gene
LOC105375297	gain	All	5	gene
LOC105375297	loss	All	5	gene
LOC105375421	gain	All	12	gene
LOC105375421	gain	LGAT	4	gene
LOC105375431	gain	All	10	gene
LOC105375431	gain	LGAT	4	gene
LOC105375556	gain	All	8	gene
LOC105375556	gain	HGAT	4	gene
LOC105375589	gain	All	9	gene
LOC105375589	loss	All	5	gene
LOC105375589	gain	HGAT	4	gene
LOC105375614	gain	All	8	gene
LOC105375614	loss	All	6	gene
LOC105375614	gain	HGAT	4	gene
LOC105375787	gain	All	9	gene
LOC105375787	gain	HGAT	4	gene
LOC105375971	gain	All	4	gene
LOC105376654	loss	All	6	gene
LOC105377603	loss	All	4	gene
LOC105378044	loss	All	4	gene
LOC105378591	loss	All	11	gene
LOC105378614	gain	All	4	gene
LOC105378614	loss	All	6	gene
LOC105378614	gain	HGAT	4	gene
LOC105378714	loss	All	5	gene
LOC105378721	loss	All	5	gene
LOC105378933	loss	All	5	gene
LOC105379030	gain	All	5	gene
LOC106699570	gain	All	4	gene
LOC107984660	loss	All	4	gene
LOC107984813	gain	All	4	gene
LOC107984875	gain	All	5	gene
LOC107984875	loss	All	233	gene
LOC107984875	loss	ATRT	7	gene
LOC107984875	loss	Choroid plexus tumor	7	gene
LOC107984875	loss	DNET	5	gene
LOC107984875	loss	Dysplasia	4	gene
LOC107984875	loss	Ependymoma	16	gene
LOC107984875	loss	Ganglioglioma	11	gene
LOC107984875	loss	HGAT	45	gene
LOC107984875	loss	LGAT	61	gene
LOC107984875	loss	Medulloblastoma	29	gene
LOC107984875	loss	Meningioma	8	gene
LOC107984875	loss	Neurofibroma	5	gene
LOC107984875	loss	Other	9	gene
LOC107984875	loss	Schwannoma	5	gene
LOC107984969	gain	All	5	gene
LOC107984969	loss	All	10	gene
LOC107984969	gain	Medulloblastoma	5	gene
LOC107984969	loss	Medulloblastoma	5	gene
LOC107985040	gain	All	12	gene
LOC107985040	loss	All	9	gene
LOC107985040	gain	Medulloblastoma	9	gene
LOC107985040	loss	HGAT	4	gene
LOC107985246	gain	All	4	gene
LOC107985246	gain	HGAT	4	gene
LOC155060	gain	All	4	gene
LOC157273	gain	All	9	gene
LOC157273	loss	All	8	gene
LOC171391	gain	All	7	gene
LOC171391	loss	All	4	gene
LOC220729	loss	All	4	gene
LOC220729	loss	HGAT	4	gene
LOC283038	loss	All	9	gene
LOC283038	loss	HGAT	4	gene
LOC283299	loss	All	8	gene
LOC283683	loss	All	6	gene
LOC283683	loss	HGAT	4	gene
LOC283710	loss	All	5	gene
LOC283710	loss	HGAT	4	gene
LOC284191	gain	All	11	gene
LOC284191	loss	All	27	gene
LOC284191	gain	Medulloblastoma	5	gene
LOC284191	loss	HGAT	6	gene
LOC284191	loss	Medulloblastoma	17	gene
LOC284865	gain	All	6	gene
LOC284865	loss	All	241	gene
LOC284865	gain	HGAT	4	gene
LOC284865	loss	ATRT	11	gene
LOC284865	loss	Choroid plexus tumor	7	gene
LOC284865	loss	DNET	5	gene
LOC284865	loss	Dysplasia	4	gene
LOC284865	loss	Ependymoma	19	gene
LOC284865	loss	Ganglioglioma	11	gene
LOC284865	loss	HGAT	49	gene
LOC284865	loss	LGAT	61	gene
LOC284865	loss	Medulloblastoma	29	gene
LOC284865	loss	Meningioma	7	gene
LOC284865	loss	Neurofibroma	6	gene
LOC284865	loss	Other	9	gene
LOC284865	loss	Schwannoma	4	gene
LOC284930	loss	All	5	gene
LOC285593	gain	All	5	gene
LOC285593	loss	All	4	gene
LOC285593	gain	HGAT	4	gene
LOC286083	gain	All	6	gene
LOC286083	loss	All	4	gene
LOC339059	gain	All	4	gene
LOC339059	loss	All	242	gene
LOC339059	loss	ATRT	7	gene
LOC339059	loss	Choroid plexus tumor	7	gene
LOC339059	loss	DNET	5	gene
LOC339059	loss	Dysplasia	4	gene
LOC339059	loss	Ependymoma	16	gene
LOC339059	loss	Ganglioglioma	11	gene
LOC339059	loss	HGAT	49	gene
LOC339059	loss	LGAT	61	gene
LOC339059	loss	Medulloblastoma	34	gene
LOC339059	loss	Meningioma	8	gene
LOC339059	loss	Neurofibroma	5	gene
LOC339059	loss	Other	9	gene
LOC339059	loss	Schwannoma	5	gene
LOC339192	gain	All	12	gene
LOC339192	loss	All	11	gene
LOC339192	gain	Medulloblastoma	9	gene
LOC339192	loss	HGAT	6	gene
LOC339260	gain	All	5	gene
LOC339260	loss	All	10	gene
LOC339260	gain	Medulloblastoma	5	gene
LOC339260	loss	Medulloblastoma	5	gene
LOC339685	loss	All	5	gene
LOC339874	loss	All	4	gene
LOC340357	gain	All	8	gene
LOC340357	loss	All	16	gene
LOC340357	loss	HGAT	4	gene
LOC340357	loss	Medulloblastoma	5	gene
LOC343052	gain	All	12	gene
LOC343052	gain	HGAT	5	gene
LOC374443	gain	All	5	gene
LOC388242	loss	All	233	gene
LOC388242	loss	ATRT	7	gene
LOC388242	loss	Choroid plexus tumor	7	gene
LOC388242	loss	DNET	5	gene
LOC388242	loss	Dysplasia	4	gene
LOC388242	loss	Ependymoma	16	gene
LOC388242	loss	Ganglioglioma	11	gene
LOC388242	loss	HGAT	46	gene
LOC388242	loss	LGAT	61	gene
LOC388242	loss	Medulloblastoma	28	gene
LOC388242	loss	Meningioma	8	gene
LOC388242	loss	Neurofibroma	5	gene
LOC388242	loss	Other	9	gene
LOC388242	loss	Schwannoma	5	gene
LOC388780	gain	All	4	gene
LOC389602	gain	All	9	gene
LOC389602	loss	All	5	gene
LOC389602	gain	HGAT	4	gene
LOC400622	gain	All	15	gene
LOC400622	gain	Medulloblastoma	7	gene
LOC400627	gain	All	14	gene
LOC400627	gain	Medulloblastoma	7	gene
LOC401442	gain	All	4	gene
LOC401442	loss	All	4	gene
LOC440040	loss	All	5	gene
LOC440346	loss	All	232	gene
LOC440346	loss	ATRT	7	gene
LOC440346	loss	Choroid plexus tumor	7	gene
LOC440346	loss	DNET	5	gene
LOC440346	loss	Dysplasia	4	gene
LOC440346	loss	Ependymoma	16	gene
LOC440346	loss	Ganglioglioma	11	gene
LOC440346	loss	HGAT	45	gene
LOC440346	loss	LGAT	61	gene
LOC440346	loss	Medulloblastoma	28	gene
LOC440346	loss	Meningioma	8	gene
LOC440346	loss	Neurofibroma	5	gene
LOC440346	loss	Other	9	gene
LOC440346	loss	Schwannoma	5	gene
LOC441239	gain	All	18	gene
LOC441239	loss	All	9	gene
LOC441239	gain	HGAT	5	gene
LOC441239	gain	Medulloblastoma	6	gene
LOC441239	loss	Medulloblastoma	4	gene
LOC441242	gain	All	18	gene
LOC441242	loss	All	10	gene
LOC441242	gain	HGAT	4	gene
LOC441242	gain	Medulloblastoma	6	gene
LOC441242	loss	Medulloblastoma	4	gene
LOC441601	loss	All	5	gene
LOC541473	gain	All	7	gene
LOC613038	loss	All	232	gene
LOC613038	loss	ATRT	7	gene
LOC613038	loss	Choroid plexus tumor	7	gene
LOC613038	loss	DNET	5	gene
LOC613038	loss	Dysplasia	4	gene
LOC613038	loss	Ependymoma	16	gene
LOC613038	loss	Ganglioglioma	11	gene
LOC613038	loss	HGAT	45	gene
LOC613038	loss	LGAT	61	gene
LOC613038	loss	Medulloblastoma	28	gene
LOC613038	loss	Meningioma	8	gene
LOC613038	loss	Neurofibroma	5	gene
LOC613038	loss	Other	9	gene
LOC613038	loss	Schwannoma	5	gene
LOC613206	loss	All	4	gene
LOC642361	loss	All	4	gene
LOC644090	gain	All	10	gene
LOC644656	loss	All	9	gene
LOC644656	loss	HGAT	4	gene
LOC645202	loss	All	6	gene
LOC645202	loss	HGAT	5	gene
LOC651337	loss	All	230	gene
LOC651337	loss	ATRT	7	gene
LOC651337	loss	Choroid plexus tumor	7	gene
LOC651337	loss	DNET	5	gene
LOC651337	loss	Dysplasia	4	gene
LOC651337	loss	Ependymoma	15	gene
LOC651337	loss	Ganglioglioma	11	gene
LOC651337	loss	HGAT	45	gene
LOC651337	loss	LGAT	60	gene
LOC651337	loss	Medulloblastoma	28	gene
LOC651337	loss	Meningioma	8	gene
LOC651337	loss	Neurofibroma	5	gene
LOC651337	loss	Other	9	gene
LOC651337	loss	Schwannoma	5	gene
LOC728554	loss	All	9	gene
LOC728554	loss	HGAT	5	gene
LOC728673	loss	All	236	gene
LOC728673	loss	ATRT	7	gene
LOC728673	loss	Choroid plexus tumor	7	gene
LOC728673	loss	DNET	5	gene
LOC728673	loss	Dysplasia	4	gene
LOC728673	loss	Ependymoma	16	gene
LOC728673	loss	Ganglioglioma	11	gene
LOC728673	loss	HGAT	47	gene
LOC728673	loss	LGAT	62	gene
LOC728673	loss	Medulloblastoma	29	gene
LOC728673	loss	Meningioma	8	gene
LOC728673	loss	Neurofibroma	5	gene
LOC728673	loss	Other	9	gene
LOC728673	loss	Schwannoma	5	gene
LOC729732	gain	All	5	gene
LOC729732	loss	All	9	gene
LOC729732	loss	Medulloblastoma	4	gene
LOC730183	gain	All	5	gene
LOC730183	loss	All	233	gene
LOC730183	loss	ATRT	7	gene
LOC730183	loss	Choroid plexus tumor	7	gene
LOC730183	loss	DNET	5	gene
LOC730183	loss	Dysplasia	4	gene
LOC730183	loss	Ependymoma	16	gene
LOC730183	loss	Ganglioglioma	11	gene
LOC730183	loss	HGAT	45	gene
LOC730183	loss	LGAT	61	gene
LOC730183	loss	Medulloblastoma	29	gene
LOC730183	loss	Meningioma	8	gene
LOC730183	loss	Neurofibroma	5	gene
LOC730183	loss	Other	9	gene
LOC730183	loss	Schwannoma	5	gene
LOC730668	loss	All	4	gene
LONRF1	gain	All	8	gene
LONRF1	loss	All	16	gene
LONRF1	loss	HGAT	4	gene
LONRF1	loss	Medulloblastoma	5	gene
LOR	gain	All	11	gene
LOR	gain	HGAT	4	gene
LPAR5	gain	All	6	gene
LPCAT3	gain	All	6	gene
LRCH4	gain	All	12	gene
LRCH4	gain	LGAT	4	gene
LRFN4	loss	All	4	gene
LRP10	loss	All	4	gene
LRP1B	gain	All	4	gene
LRP1B	loss	All	4	gene
LRP1B	gain	HGAT	4	gene
LRP4	loss	All	5	gene
LRP4-AS1	loss	All	5	gene
LRP5L	gain	All	4	gene
LRP5L	loss	All	12	gene
LRP5L	loss	ATRT	4	gene
LRP5L	loss	Meningioma	5	gene
LRRC10B	loss	All	4	gene
LRRC14	loss	All	8	gene
LRRC15	gain	All	7	gene
LRRC15	loss	All	4	gene
LRRC17	gain	All	12	gene
LRRC19	loss	All	4	gene
LRRC19	loss	HGAT	4	gene
LRRC23	gain	All	6	gene
LRRC24	loss	All	8	gene
LRRC26	gain	All	4	gene
LRRC26	loss	All	231	gene
LRRC26	loss	ATRT	7	gene
LRRC26	loss	Choroid plexus tumor	7	gene
LRRC26	loss	DNET	5	gene
LRRC26	loss	Dysplasia	4	gene
LRRC26	loss	Ependymoma	14	gene
LRRC26	loss	Ganglioglioma	11	gene
LRRC26	loss	HGAT	45	gene
LRRC26	loss	LGAT	60	gene
LRRC26	loss	Medulloblastoma	28	gene
LRRC26	loss	Meningioma	8	gene
LRRC26	loss	Neurofibroma	5	gene
LRRC26	loss	Other	9	gene
LRRC26	loss	Schwannoma	5	gene
LRRC28	gain	All	7	gene
LRRC28	gain	HGAT	6	gene
LRRC29	gain	All	4	gene
LRRC3	gain	All	6	gene
LRRC3	loss	All	4	gene
LRRC3	loss	HGAT	4	gene
LRRC3-DT	gain	All	6	gene
LRRC3-DT	loss	All	4	gene
LRRC3-DT	loss	HGAT	4	gene
LRRC36	gain	All	4	gene
LRRC37A11P	gain	All	17	gene
LRRC37A11P	gain	Medulloblastoma	14	gene
LRRC37A2	gain	All	4	gene
LRRC37A3	gain	All	4	gene
LRRC45	gain	All	13	gene
LRRC45	gain	Medulloblastoma	6	gene
LRRC46	gain	All	8	gene
LRRC46	gain	Medulloblastoma	6	gene
LRRC47	loss	All	5	gene
LRRC4C	loss	All	4	gene
LRRC56	gain	All	6	gene
LRRC56	loss	All	4	gene
LRRC61	gain	All	9	gene
LRRC66	gain	All	5	gene
LRRC66	gain	HGAT	5	gene
LRRC71	gain	All	4	gene
LRRC74B	gain	All	6	gene
LRRC74B	loss	All	242	gene
LRRC74B	gain	HGAT	4	gene
LRRC74B	loss	ATRT	12	gene
LRRC74B	loss	Choroid plexus tumor	7	gene
LRRC74B	loss	DNET	5	gene
LRRC74B	loss	Dysplasia	4	gene
LRRC74B	loss	Ependymoma	18	gene
LRRC74B	loss	Ganglioglioma	11	gene
LRRC74B	loss	HGAT	48	gene
LRRC74B	loss	LGAT	61	gene
LRRC74B	loss	Medulloblastoma	29	gene
LRRC74B	loss	Meningioma	9	gene
LRRC74B	loss	Neurofibroma	6	gene
LRRC74B	loss	Other	9	gene
LRRC74B	loss	Schwannoma	4	gene
LRRC75A	gain	All	7	gene
LRRC75A	loss	All	37	gene
LRRC75A	loss	HGAT	5	gene
LRRC75A	loss	Medulloblastoma	28	gene
LRRC75B	loss	All	8	gene
LRRC75B	loss	ATRT	4	gene
LRRC8A	loss	All	4	gene
LRRK1	gain	All	6	gene
LRRK1	loss	All	5	gene
LRRK1	gain	HGAT	5	gene
LRRN3	gain	All	7	gene
LRTM2	loss	All	4	gene
LRWD1	gain	All	5	gene
LRWD1	loss	All	4	gene
LSAMP	loss	All	5	gene
LSG1	gain	All	7	gene
LSG1	loss	All	4	gene
LSM12	gain	All	12	gene
LSM12	loss	All	11	gene
LSM12	gain	Medulloblastoma	9	gene
LSM12	loss	HGAT	6	gene
LSM14B	gain	All	12	gene
LSM14B	gain	HGAT	6	gene
LSMEM1	gain	All	7	gene
LSP1	gain	All	5	gene
LSP1	loss	All	4	gene
LSS	loss	All	4	gene
LTBR	gain	All	6	gene
LTC4S	loss	All	10	gene
LTC4S	loss	HGAT	5	gene
LTC4S	loss	Medulloblastoma	4	gene
LUADT1	loss	All	4	gene
LUC7L2	gain	All	92	gene
LUC7L2	gain	LGAT	90	gene
LUM	loss	All	4	gene
LUM	loss	HGAT	4	gene
LY6D	gain	All	10	gene
LY6D	gain	HGAT	4	gene
LY6E	gain	All	10	gene
LY6E	gain	HGAT	4	gene
LY6H	gain	All	10	gene
LY6H	gain	HGAT	4	gene
LY6K	gain	All	10	gene
LY6K	gain	HGAT	4	gene
LY6L	gain	All	10	gene
LY6L	gain	HGAT	4	gene
LYNX1	gain	All	10	gene
LYNX1	gain	HGAT	4	gene
LYPD2	gain	All	10	gene
LYPD2	gain	HGAT	4	gene
LYRM7	loss	All	4	gene
LYSMD1	gain	All	4	gene
LYSMD1	loss	All	4	gene
LYSMD4	gain	All	7	gene
LYSMD4	gain	HGAT	6	gene
LYVE1	gain	All	5	gene
LYVE1	loss	All	9	gene
LYVE1	loss	HGAT	4	gene
LYZL6	gain	All	19	gene
LYZL6	gain	Medulloblastoma	15	gene
LZTR1	gain	All	6	gene
LZTR1	loss	All	242	gene
LZTR1	gain	HGAT	4	gene
LZTR1	loss	ATRT	12	gene
LZTR1	loss	Choroid plexus tumor	7	gene
LZTR1	loss	DNET	5	gene
LZTR1	loss	Dysplasia	4	gene
LZTR1	loss	Ependymoma	18	gene
LZTR1	loss	Ganglioglioma	11	gene
LZTR1	loss	HGAT	48	gene
LZTR1	loss	LGAT	61	gene
LZTR1	loss	Medulloblastoma	29	gene
LZTR1	loss	Meningioma	9	gene
LZTR1	loss	Neurofibroma	6	gene
LZTR1	loss	Other	9	gene
LZTR1	loss	Schwannoma	4	gene
LZTS3	gain	All	5	gene
MACO1	loss	All	4	gene
MACROD2	loss	All	6	gene
MAD1L1	loss	All	4	gene
MAD1L1	loss	HGAT	4	gene
MADCAM1	loss	All	6	gene
MADD	loss	All	5	gene
MADD-AS1	loss	All	5	gene
MAF1	gain	All	9	gene
MAF1	loss	All	6	gene
MAF1	gain	HGAT	5	gene
MAFA	gain	All	11	gene
MAFA	gain	HGAT	5	gene
MAFA-AS1	gain	All	11	gene
MAFA-AS1	gain	HGAT	5	gene
MAFG	gain	All	14	gene
MAFG	gain	Medulloblastoma	7	gene
MAFG-DT	gain	All	14	gene
MAFG-DT	gain	Medulloblastoma	7	gene
MAFK	loss	All	4	gene
MAFK	loss	HGAT	4	gene
MAGEL2	gain	All	4	gene
MAGEL2	loss	All	6	gene
MAGEL2	loss	HGAT	6	gene
MAK16	loss	All	4	gene
MALSU1	gain	All	5	gene
MALSU1	gain	HGAT	4	gene
MAMDC4	gain	All	4	gene
MAMDC4	loss	All	231	gene
MAMDC4	loss	ATRT	7	gene
MAMDC4	loss	Choroid plexus tumor	7	gene
MAMDC4	loss	DNET	5	gene
MAMDC4	loss	Dysplasia	4	gene
MAMDC4	loss	Ependymoma	14	gene
MAMDC4	loss	Ganglioglioma	11	gene
MAMDC4	loss	HGAT	45	gene
MAMDC4	loss	LGAT	60	gene
MAMDC4	loss	Medulloblastoma	28	gene
MAMDC4	loss	Meningioma	8	gene
MAMDC4	loss	Neurofibroma	5	gene
MAMDC4	loss	Other	9	gene
MAMDC4	loss	Schwannoma	5	gene
MAML1	loss	All	10	gene
MAML1	loss	HGAT	5	gene
MAML1	loss	Medulloblastoma	4	gene
MAN1A2	loss	All	5	gene
MAN1B1	gain	All	4	gene
MAN1B1	loss	All	231	gene
MAN1B1	loss	ATRT	7	gene
MAN1B1	loss	Choroid plexus tumor	7	gene
MAN1B1	loss	DNET	5	gene
MAN1B1	loss	Dysplasia	4	gene
MAN1B1	loss	Ependymoma	14	gene
MAN1B1	loss	Ganglioglioma	11	gene
MAN1B1	loss	HGAT	45	gene
MAN1B1	loss	LGAT	60	gene
MAN1B1	loss	Medulloblastoma	28	gene
MAN1B1	loss	Meningioma	8	gene
MAN1B1	loss	Neurofibroma	5	gene
MAN1B1	loss	Other	9	gene
MAN1B1	loss	Schwannoma	5	gene
MAN1B1-DT	gain	All	4	gene
MAN1B1-DT	loss	All	231	gene
MAN1B1-DT	loss	ATRT	7	gene
MAN1B1-DT	loss	Choroid plexus tumor	7	gene
MAN1B1-DT	loss	DNET	5	gene
MAN1B1-DT	loss	Dysplasia	4	gene
MAN1B1-DT	loss	Ependymoma	14	gene
MAN1B1-DT	loss	Ganglioglioma	11	gene
MAN1B1-DT	loss	HGAT	45	gene
MAN1B1-DT	loss	LGAT	60	gene
MAN1B1-DT	loss	Medulloblastoma	28	gene
MAN1B1-DT	loss	Meningioma	8	gene
MAN1B1-DT	loss	Neurofibroma	5	gene
MAN1B1-DT	loss	Other	9	gene
MAN1B1-DT	loss	Schwannoma	5	gene
MAN1C1	loss	All	4	gene
MAP11	gain	All	12	gene
MAP11	gain	LGAT	4	gene
MAP1B	gain	All	5	gene
MAP1LC3B	loss	All	4	gene
MAP2K3	loss	All	10	gene
MAP2K3	loss	Medulloblastoma	5	gene
MAP3K14	gain	All	12	gene
MAP3K14	loss	All	9	gene
MAP3K14	gain	Medulloblastoma	9	gene
MAP3K14	loss	HGAT	4	gene
MAPK1	loss	All	225	gene
MAPK1	loss	ATRT	6	gene
MAPK1	loss	Choroid plexus tumor	7	gene
MAPK1	loss	DNET	5	gene
MAPK1	loss	Dysplasia	4	gene
MAPK1	loss	Ependymoma	15	gene
MAPK1	loss	Ganglioglioma	11	gene
MAPK1	loss	HGAT	47	gene
MAPK1	loss	LGAT	60	gene
MAPK1	loss	Medulloblastoma	29	gene
MAPK1	loss	Meningioma	6	gene
MAPK1	loss	Neurofibroma	5	gene
MAPK1	loss	Other	9	gene
MAPK11	loss	All	227	gene
MAPK11	loss	ATRT	5	gene
MAPK11	loss	Choroid plexus tumor	7	gene
MAPK11	loss	DNET	5	gene
MAPK11	loss	Dysplasia	4	gene
MAPK11	loss	Ependymoma	16	gene
MAPK11	loss	Ganglioglioma	11	gene
MAPK11	loss	HGAT	46	gene
MAPK11	loss	LGAT	61	gene
MAPK11	loss	Medulloblastoma	30	gene
MAPK11	loss	Meningioma	7	gene
MAPK11	loss	Neurofibroma	5	gene
MAPK11	loss	Other	9	gene
MAPK12	loss	All	228	gene
MAPK12	loss	ATRT	5	gene
MAPK12	loss	Choroid plexus tumor	7	gene
MAPK12	loss	DNET	5	gene
MAPK12	loss	Dysplasia	4	gene
MAPK12	loss	Ependymoma	16	gene
MAPK12	loss	Ganglioglioma	11	gene
MAPK12	loss	HGAT	46	gene
MAPK12	loss	LGAT	61	gene
MAPK12	loss	Medulloblastoma	30	gene
MAPK12	loss	Meningioma	8	gene
MAPK12	loss	Neurofibroma	5	gene
MAPK12	loss	Other	9	gene
MAPK3	loss	All	233	gene
MAPK3	loss	ATRT	7	gene
MAPK3	loss	Choroid plexus tumor	7	gene
MAPK3	loss	DNET	5	gene
MAPK3	loss	Dysplasia	4	gene
MAPK3	loss	Ependymoma	16	gene
MAPK3	loss	Ganglioglioma	11	gene
MAPK3	loss	HGAT	45	gene
MAPK3	loss	LGAT	61	gene
MAPK3	loss	Medulloblastoma	28	gene
MAPK3	loss	Meningioma	8	gene
MAPK3	loss	Neurofibroma	5	gene
MAPK3	loss	Other	9	gene
MAPK3	loss	Schwannoma	5	gene
MAPK7	gain	All	24	gene
MAPK7	loss	All	9	gene
MAPK7	gain	Medulloblastoma	19	gene
MAPK7	loss	HGAT	4	gene
MAPK8	loss	All	6	gene
MAPK8IP1	loss	All	7	gene
MAPK9	loss	All	10	gene
MAPK9	loss	HGAT	5	gene
MAPK9	loss	Medulloblastoma	4	gene
MAPKAP1	loss	All	4	gene
MAPRE1	gain	All	7	gene
MAPT	gain	All	9	gene
MAPT	loss	All	10	gene
MAPT	gain	Medulloblastoma	5	gene
MAPT	loss	HGAT	4	gene
MAPT	loss	Medulloblastoma	4	gene
MAPT-IT1	gain	All	9	gene
MAPT-IT1	loss	All	9	gene
MAPT-IT1	gain	Medulloblastoma	5	gene
MAPT-IT1	loss	HGAT	4	gene
MARCHF10	loss	All	4	gene
MARCHF10-DT	loss	All	4	gene
MARCKS	loss	All	4	gene
MARF1	loss	All	234	gene
MARF1	loss	ATRT	7	gene
MARF1	loss	Choroid plexus tumor	7	gene
MARF1	loss	DNET	5	gene
MARF1	loss	Dysplasia	4	gene
MARF1	loss	Ependymoma	16	gene
MARF1	loss	Ganglioglioma	11	gene
MARF1	loss	HGAT	46	gene
MARF1	loss	LGAT	61	gene
MARF1	loss	Medulloblastoma	28	gene
MARF1	loss	Meningioma	8	gene
MARF1	loss	Neurofibroma	5	gene
MARF1	loss	Other	9	gene
MARF1	loss	Schwannoma	5	gene
MARK3	gain	All	4	gene
MARK3	loss	All	11	gene
MARK3	loss	HGAT	6	gene
MARVELD2	gain	All	4	gene
MARVELD2	loss	All	5	gene
MARVELD2	loss	HGAT	4	gene
MARVELD3	loss	All	236	gene
MARVELD3	loss	ATRT	7	gene
MARVELD3	loss	Choroid plexus tumor	7	gene
MARVELD3	loss	DNET	5	gene
MARVELD3	loss	Dysplasia	4	gene
MARVELD3	loss	Ependymoma	17	gene
MARVELD3	loss	Ganglioglioma	11	gene
MARVELD3	loss	HGAT	47	gene
MARVELD3	loss	LGAT	61	gene
MARVELD3	loss	Medulloblastoma	28	gene
MARVELD3	loss	Meningioma	9	gene
MARVELD3	loss	Neurofibroma	5	gene
MARVELD3	loss	Other	9	gene
MARVELD3	loss	Schwannoma	5	gene
MAS1L	loss	All	230	gene
MAS1L	loss	ATRT	6	gene
MAS1L	loss	Choroid plexus tumor	7	gene
MAS1L	loss	DNET	5	gene
MAS1L	loss	Dysplasia	4	gene
MAS1L	loss	Ependymoma	14	gene
MAS1L	loss	Ganglioglioma	11	gene
MAS1L	loss	HGAT	47	gene
MAS1L	loss	LGAT	61	gene
MAS1L	loss	Medulloblastoma	29	gene
MAS1L	loss	Meningioma	8	gene
MAS1L	loss	Neurofibroma	5	gene
MAS1L	loss	Other	7	gene
MAS1L	loss	Schwannoma	5	gene
MAT1A	loss	All	5	gene
MAVS	gain	All	5	gene
MAZ	loss	All	233	gene
MAZ	loss	ATRT	7	gene
MAZ	loss	Choroid plexus tumor	7	gene
MAZ	loss	DNET	5	gene
MAZ	loss	Dysplasia	4	gene
MAZ	loss	Ependymoma	16	gene
MAZ	loss	Ganglioglioma	11	gene
MAZ	loss	HGAT	45	gene
MAZ	loss	LGAT	61	gene
MAZ	loss	Medulloblastoma	28	gene
MAZ	loss	Meningioma	8	gene
MAZ	loss	Neurofibroma	5	gene
MAZ	loss	Other	9	gene
MAZ	loss	Schwannoma	5	gene
MB21D2	gain	All	8	gene
MB21D2	loss	All	6	gene
MBL1P	loss	All	5	gene
MBLAC1	gain	All	12	gene
MBLAC1	gain	LGAT	4	gene
MBOAT7	gain	All	4	gene
MC1R	loss	All	22	gene
MC1R	loss	HGAT	10	gene
MC1R	loss	Medulloblastoma	7	gene
MC2R	gain	All	12	gene
