"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"AC138356.2",-1.51978861564779,-0.217757275895837,3.91639913561237,0.0696816603596747,0.285052880296453
"CLN8",0.689365305769045,5.15983518537098,3.91491423630151,0.0697282021371214,0.285188878611171
"GPATCH8",0.593161402281584,6.81510726972809,3.91361148124493,0.0697690656808524,0.285301605476248
"ZNF114",1.16083072024718,3.03248162787195,3.9130856147931,0.0697855687014904,0.285310932222872
"KANSL1L",0.778354702507534,5.32499678392559,3.91269114038997,0.0697979513881672,0.285310932222872
"AL157996.1",1.74383487740051,-2.03994425506856,3.91159562441483,0.069832353869282,0.285397165737111
"C1orf109",-0.392801928589856,4.51438236819696,3.91018081029007,0.0698768134426974,0.285524460796147
"MINOS1",-0.943529691238909,5.13772483137497,3.90943294856437,0.0699003282405592,0.285566140972098
"PTPRF",0.833204290230748,7.95962710715806,3.9084901240765,0.0699299867569014,0.285632899630932
"ZSCAN25",0.646662112658669,5.10111560128467,3.90631918384723,0.0699983357802475,0.28584400391539
"ARV1",-0.646067402384827,3.9507857146815,3.90600211713019,0.0700083249052379,0.28584400391539
"DHRS1",-0.785415195616163,3.70670678404427,3.89934532492917,0.0702184421994339,0.286647344555283
"AL590399.1",1.30487309134268,3.03251573344113,3.89772759913002,0.0702696191554754,0.28680167300602
"ZFHX2-AS1",1.11542579489838,2.48999283279625,3.89510528590759,0.0703526716890174,0.286986266612108
"GGTA2P",1.1883204060455,-1.88163734419371,3.89489695860904,0.070359274783158,0.286986266612108
"C12orf66",0.610956228066919,3.66658473013022,3.8947764431843,0.0703630949526724,0.286986266612108
"DEXI",-0.55861862197427,4.37486908997734,3.89461007823728,0.0703683688974766,0.286986266612108
"CLCC1",0.438320425633011,5.83079719122098,3.89394846152503,0.070389347552907,0.287017248348812
"ERGIC3",-0.498338078549565,6.99469754522983,3.89151295067604,0.0704666379883951,0.287277789693043
"CHCHD4",-0.711289276631165,3.27895313585998,3.8889730045617,0.070547351422673,0.287509330352725
"RBM8B",-0.844284319089878,1.82565462700188,3.88888208438765,0.0705502427101077,0.287509330352725
"AC004520.1",1.01060303891187,0.761205698351734,3.88824684254537,0.0705704475590118,0.287537036330867
"SLC24A2",1.47736421463182,4.00763027363937,3.88585466365349,0.0706465969929718,0.287792632916478
"AP002907.1",-1.09880139436567,-1.49567500460313,3.88382423608024,0.0707113084810382,0.288001546582094
"AL050331.3",1.61460450941163,-1.20983057670695,3.88247526210606,0.0707543408772026,0.288122100462168
"TRIQK",-0.673984380383565,4.29817762905074,3.88128649454282,0.0707922887898542,0.288221907738192
"DCTD",-0.52154854730162,5.82549375574523,3.88057292146431,0.0708150792740455,0.288259977276471
"TNFSF12",-0.629807692836889,4.01825280406758,3.87940741875799,0.0708523227170746,0.288356853441331
"SNHG26",1.90596047901582,1.19665512586087,3.87871654028301,0.070874410746741,0.288384416227721
"HEXA-AS1",1.3211262656724,-0.666252234410886,3.87808054656901,0.0708947513828011,0.288384416227721
"OTUD7A",0.941148995383943,3.5035573240898,3.87793421462362,0.0708994324304724,0.288384416227721
"NUP98",0.556598825426055,6.57490479649475,3.87706661721615,0.0709271938511466,0.288442634379862
"ALOX12P2",2.59923080076482,2.23619714801214,3.87567023268786,0.0709719028940275,0.288509084396861
"BX284668.5",-1.20514853535073,0.200261205397184,3.87565032053628,0.070972540680791,0.288509084396861
"ORC2",0.381422663705372,4.53261311734167,3.87529607280331,0.0709838883980901,0.288509084396861
"RDH11",-0.514441722117605,6.59241919007323,3.87276542058923,0.0710650170213161,0.288755362133877
"RGS18",-1.72192098219587,1.68813676636968,3.87256621696256,0.0710714079030555,0.288755362133877
"ADRA1A",2.5399556493098,2.86475474132418,3.87013761476042,0.0711493783297839,0.289017398942652
"AGTPBP1",0.617494723387331,5.18419321535374,3.86880891877013,0.0711920797552013,0.28912861367615
"FCGR3B",-1.6954489458226,0.953628676220404,3.86844695888525,0.0712037177096896,0.28912861367615
"AC006504.5",0.601370140752735,2.96804308388107,3.86775682882188,0.0712259135352971,0.289163996499158
"AC011773.4",1.4642230432343,-1.55035372625081,3.86639001343952,0.0712698973562927,0.28923398521424
"ZNF443",0.69743630134282,2.81645905099809,3.86573800067697,0.0712908904983048,0.28923398521424
"ZNF428",-0.726552675289962,6.42306595508928,3.86545948125707,0.0712998603787636,0.28923398521424
"IGF2R",0.904878740194966,7.43191921677526,3.86482212493692,0.0713203919211603,0.28923398521424
"AC027228.2",-2.59861681706884,-0.76696926160481,3.86473366376932,0.0713232421361442,0.28923398521424
"ARFGAP3",-0.430519439670507,5.45791834506541,3.86470812318256,0.0713240650782411,0.28923398521424
"OIP5",-0.99051584729514,2.49697249022397,3.86349916889194,0.0713630318139142,0.289244745660407
"SLC5A4-AS1",2.34605385253928,-0.91093625628855,3.86340522067657,0.0713660610036915,0.289244745660407
"MARCH5",-0.67267740531189,5.40500453301848,3.86337063644119,0.0713671761485862,0.289244745660407
"AC018638.5",0.99441784636818,2.93792160147998,3.86202034979723,0.0714107316088874,0.289366592017271
"FXYD2",1.66434695104817,-0.438050679062083,3.85829750136026,0.0715309832805322,0.28976513855673
"LINC01341",0.966782826795238,1.89370460466071,3.85813906501727,0.0715361063342916,0.28976513855673
"POLE",0.658926144439944,6.11470881746387,3.85700123208401,0.0715729112423946,0.289786386435199
"FO538757.1",-0.692795196284818,3.26763840217907,3.85657482383866,0.071586709924837,0.289786386435199
"AL627309.7",-2.05398990754676,1.39293521769304,3.8564836531936,0.0715896606462031,0.289786386435199
"ERAL1",-0.450893210469552,5.43885835117556,3.85630644464182,0.0715953963875475,0.289786386435199
"NCBP3",0.516166841104447,6.06159534952435,3.85458638971089,0.0716510984640471,0.289957124501299
"BX664727.3",2.04504027789663,3.1684382757005,3.85402658036955,0.0716692385189335,0.289975821119428
"USP16",-0.400791070576647,5.19913864589986,3.85338412489202,0.0716900634500412,0.290005371723215
"CHFR",0.753012859062354,5.48700952499181,3.85145731860565,0.0717525637746549,0.290203467440845
"PABPN1",-0.728450636336028,6.87484971619516,3.85025435288736,0.0717916179451865,0.290306678297202
"ARGLU1",-0.748688493501188,6.15508948549422,3.84787978565177,0.0718687831713784,0.290563932414651
"AC068620.4",1.27140590328914,-0.884047888213384,3.84691751266299,0.0719000821389623,0.290635688223985
"THAP5",-0.617831702661895,5.4272035073997,3.84557602207552,0.0719437429517606,0.290757376828596
"HLCS",0.581257033056219,5.16359105117717,3.84385439081895,0.071999822777773,0.290897019485483
"GLRX",-0.975772444781794,4.3161933278511,3.84303554915421,0.0720265139092525,0.290897019485483
"CENPS",-1.02069765281963,3.07656603743572,3.84277728296765,0.0720349348776342,0.290897019485483
"EIF4G1",0.578320456136067,8.43581924297952,3.84212731600465,0.0720561327969775,0.290897019485483
"TXNDC2",1.40093020322781,-0.595252333492814,3.84209849408875,0.0720570729642206,0.290897019485483
"ALMS1P1",1.15501495332092,-0.239072407714633,3.84193581613057,0.0720623797754829,0.290897019485483
"GOLGA2P7",0.583530949632023,5.98925447257294,3.84160307425362,0.0720732358050101,0.290897019485483
"NACC2",1.19180659558948,7.04859667003065,3.84103547307427,0.0720917588929081,0.290917035698042
"CCDC36",2.39301275254295,1.18282449893707,3.83877910983949,0.0721654497070893,0.291159624777587
"SHANK3",0.726794444375436,5.00132782078126,3.83722426519807,0.0722162823223938,0.291295523072837
"BCL2",0.945613456293381,5.45134214587086,3.83691813376207,0.0722262957712303,0.291295523072837
"KDM4B",0.719709534708735,6.61444416283114,3.83538873702704,0.0722763468281535,0.291400675820153
"AC090825.1",1.34242307525999,0.0539989614024469,3.8351890352488,0.0722828853526491,0.291400675820153
"METTL23",-0.546993545056536,4.10068785468148,3.83487626357978,0.0722931273796639,0.291400675820153
"ENTPD7",1.05959986332248,3.52668921981427,3.83431500859896,0.0723115106266927,0.291420007501185
"TBCB",-0.631827607944878,6.39066980804783,3.83388015329042,0.0723257576704425,0.29142266588684
"RB1CC1",0.426202964525617,6.29294141912723,3.83300511825821,0.0723544364432583,0.29148346221544
"TMEM202-AS1",0.904231245645932,0.93323577951809,3.83196837224007,0.0723884329225877,0.291554224590295
"LINC00562",1.15990450025432,-0.977247777336359,3.83164048814794,0.0723991887433751,0.291554224590295
"CLINT1",-0.401721787341055,5.98491309570224,3.82805657964456,0.0725168798508691,0.291973350674196
"NFKBIB",-0.481258701220749,4.38812811605418,3.82481109744182,0.072623656254334,0.292348382008813
"YIPF5",-0.531680289012768,5.23319484290674,3.82154495615412,0.0727313035146457,0.29272677759094
"SPDYA",1.35660075594969,0.462240255786666,3.82014965018924,0.0727773493325906,0.292857146057299
"NUBP2",-0.556317104712295,5.08800254361174,3.81778099642203,0.0728555965323573,0.293117020151191
"AC096537.1",-2.02648642608977,-0.990685351492812,3.81659525537739,0.0728948048971098,0.293219762834436
"SLC22A20",1.83302360498735,-0.677894286828269,3.81574462240605,0.0729229480474186,0.293224710578403
"CNNM4",0.429708814778553,4.49060749419392,3.8153789033297,0.0729350518671578,0.293224710578403
"UBL4A",-0.522743609877762,5.1822742940234,3.81514595276834,0.0729427628482567,0.293224710578403
"AC016027.1",-1.16388224494849,-0.569789617021508,3.81476379390477,0.0729554149539969,0.293224710578403
"FABP5",-2.90107518053231,6.16004884105657,3.81449268816185,0.0729643920345457,0.293224710578403
"DSTYK",0.503579354093812,5.95012641658553,3.81067996631491,0.0730907830924831,0.293677616292165
"DDX23",-0.516185396303246,6.72863964872552,3.80913479414916,0.0731420803490508,0.293751116691393
"AC084880.1",-1.6062368005965,1.29166461546523,3.80896392936736,0.0731477554498455,0.293751116691393
"AL512590.3",1.07245464224039,2.28537555459085,3.80852182812177,0.0731624418567137,0.293751116691393
"CALM2",-0.926527401791914,8.95617013948149,3.80847914926001,0.0731638598174853,0.293751116691393
"TBC1D32",0.888585696574398,3.37579950016767,3.80543214785503,0.073265178857158,0.294102855348741
"GRPR",1.95046968290425,0.747954677355623,3.8038902817016,0.0733165134563601,0.294253851162427
"ZNF366",1.22344506277054,1.81285829087135,3.80332623219129,0.0733353036359837,0.294274198762316
"SLC39A3",-0.597068724374304,4.87597091509395,3.80226302304774,0.0733707380927054,0.294361315116413
"AC006971.1",1.08141526132684,-1.96744449675277,3.80065934771214,0.0734242241363868,0.294520807794506
"FO393415.1",1.74885507514715,-1.70938762226993,3.79835976468631,0.0735010021891742,0.294773652758678
"GAL3ST2",1.2326876912684,-0.798765142867532,3.79585486369222,0.0735847454343079,0.295054331664804
"RAB28",-0.667957253984982,3.67032740044161,3.79408712963081,0.0736439130732399,0.295213942945682
"ZNF606",0.66489659341092,5.03755015407561,3.79384326751967,0.0736520798537086,0.295213942945682
"RMND1",-0.649397424122177,3.74248441128225,3.79203330583766,0.0737127283820117,0.29535605895581
"LINC01252",1.51265746067715,0.388261266723286,3.79159228793382,0.0737275152053301,0.29535605895581
"AL022069.1",1.43595268650851,-0.270399240730604,3.79092795065204,0.0737497964170259,0.29535605895581
"CCDC144A",1.85999578935099,3.58487076886381,3.79073180537832,0.0737563764854648,0.29535605895581
"AC025588.1",1.2154186275928,-1.27442564200744,3.7907314038692,0.0737563899555817,0.29535605895581
"DHODH",-0.540796758069211,3.34448663264169,3.79018352659689,0.0737747732980293,0.295374526357314
"KAT6B",0.898349582009869,6.28984868041885,3.78970354546393,0.0737908830061171,0.295383885538484
"UTP6",-0.507158229472267,5.06564477581868,3.78339061938098,0.0740031600238789,0.296175360652639
"TOMM34",-0.813422351788849,5.26001006360349,3.78300287573397,0.0740162221698127,0.296175360652639
"PPP1R9A",1.14070179633528,6.19743349075153,3.78084987651895,0.0740888020648145,0.296408810126835
"PRPS2",-0.504306830662885,4.76706596780063,3.78025904245459,0.0741087347033589,0.296408810126835
"MAP3K9",1.42727603306204,4.87726108286481,3.7800430713366,0.0741160224128225,0.296408810126835
"CDKN2AIPNL",-0.731724382398218,4.4615923849847,3.77951791800449,0.0741337467413611,0.296424422093347
"AL031432.5",1.60307513974969,-1.37873153971804,3.77792974695854,0.074187379821119,0.296491750342449
"PKD1P6",0.989313126229216,4.65888149137308,3.77779307743054,0.0741919973823065,0.296491750342449
"AC244153.1",-1.53531290309634,-1.82008786541148,3.77736584159172,0.074206434345089,0.296491750342449
"EIPR1",-0.453040144841261,4.39589621005508,3.77715698531249,0.0742134931551402,0.296491750342449
"BRCA1",0.730539879653306,5.3480192611367,3.77697324369389,0.0742197038226692,0.296491750342449
"AC104118.1",1.04996431902806,0.582087760327848,3.77643285796037,0.0742379730809106,0.296509505891875
"MRPL42",0.426375868573219,6.29698206022127,3.7749996886854,0.0742864516449984,0.296647889570271
"NFKBIE",-0.593513073803528,3.51173048555403,3.77359282443602,0.0743340775203082,0.296761913189808
"DOCK9-AS2",-1.10211846464527,-1.05456591362497,3.77333888028074,0.0743426780850819,0.296761913189808
"HTD2",0.717267298904088,2.79439271361168,3.77259224664232,0.0743679719731664,0.296807641027256
"CU633967.1",-0.946444722119677,3.71613387138001,3.77213970693237,0.0743833078179559,0.296813616014794
"PRSS53",1.33459796260164,2.08389205836706,3.76709235715862,0.0745546129709975,0.297441841332209
"CCSER2",0.539376885664092,6.46136456015804,3.76537588502121,0.0746129777006617,0.297582618692737
"NDUFB9",-0.911928872297341,6.01913276428957,3.76523859184201,0.0746176484208104,0.297582618692737
"INO80B",0.61026180436028,4.31088011321327,3.7642978855492,0.0746496607720308,0.297654940367822
"PCNT",0.699355425060844,6.32781106373969,3.7633308265263,0.0746825871659579,0.297709981391724
"KCNJ2",1.03674371810823,3.13153813176866,3.76280196225635,0.0747006013230075,0.297709981391724
"UHRF1BP1L",0.595406100507756,5.54938502166457,3.76266972810492,0.0747051062966364,0.297709981391724
"CAMSAP1",0.519014296005392,6.71432734491648,3.76181517375458,0.0747342272840599,0.297770705329466
"HLA-H",-1.74623816612587,2.73928473734976,3.76069171176053,0.0747725327641339,0.29786799456262
"SPP1",-1.22919899833707,9.85407025880885,3.75970433423377,0.0748062178576805,0.297946845053209
"BTBD1",-0.523646862160069,6.39742219645153,3.75857157552635,0.0748448852662292,0.298045506719288
"DCHS1",1.17338307798419,7.40569101935521,3.75781689505632,0.0748706601159799,0.298092800847881
"CPSF1P1",2.04128524163642,1.70109300825149,3.75671278704047,0.0749083883587405,0.298187660266939
"AC025048.2",0.926320393392188,0.301799200860759,3.75480855654828,0.0749735112771867,0.298391514172036
"NDUFS3",-0.663275833700397,5.4204663160375,3.7534805570454,0.0750189680245152,0.298411170066616
"PARP14",0.971327822205865,6.89374142989591,3.75344809415178,0.0750200796287688,0.298411170066616
"LINC00884",0.888845554272304,0.801005628415149,3.75344487927542,0.0750201897146211,0.298411170066616
"ZNF426",0.784732278502476,5.31814927555846,3.75249638232646,0.0750526772593029,0.298485040210927
"SLC5A2",-1.11936680255526,-1.99402015919546,3.7512500264992,0.0750953927373145,0.298599551989233
"PHF1",-0.553899833363375,5.4966608159509,3.75074600925336,0.0751126748880193,0.298612910286976
"RPP40",-0.813655309674645,2.34864994730442,3.74951617633001,0.0751548645200354,0.29872526579424
"RFC3",-0.610853521339744,4.51864627268744,3.74844764502661,0.0751915438666914,0.298815681462442
"BEND3P1",-2.18998360990036,-0.705985830462083,3.74783484534983,0.0752125891053187,0.298828707451491
"PRMT1",-0.50742140188061,6.31161519906586,3.74716160849214,0.0752357181108603,0.298828707451491
"FP236241.2",1.04397905937675,-2.31555572756863,3.74713536893732,0.0752366197425426,0.298828707451491
"PFN2",-0.632505199879783,7.95504507179574,3.74510170475974,0.0753065392347628,0.299051037494388
"NFIX",1.1843235228655,8.84639833894464,3.74346210344686,0.0753629674804661,0.299219719829885
"KLHL7",-0.788214155750968,5.87094677274307,3.74219632771566,0.0754065650778625,0.299256669634784
"DHRS12",-0.686358603875794,2.20897786962661,3.74203167838267,0.0754122383924843,0.299256669634784
"EMC6",-0.742213626495132,4.07120852153939,3.74197673105221,0.0754141318246927,0.299256669634784
"AC004987.2",-0.954615013534393,1.04015978717185,3.73867714520739,0.0755279375217053,0.299624542108006
"RPL21P75",-1.30067776073543,-1.25709508812917,3.73820478811561,0.0755442464831238,0.299624542108006
"ECI2",-0.643104978725969,5.28436836034339,3.73767177252143,0.0755626548856942,0.299624542108006
"SVIL",0.547428481137735,5.22605749221263,3.73766998230225,0.075562716722408,0.299624542108006
"B3GALNT2",1.00853364817267,4.14974438113321,3.73650592056856,0.0756029379903347,0.299693072775148
"RBP1",-1.17341471880852,6.26888476291473,3.73574806227523,0.0756291377797827,0.299693072775148
"P4HA3",-1.98799142242704,1.45747895658295,3.73565049726085,0.0756325114785716,0.299693072775148
"AC005519.2",1.2906981619161,1.56126115542282,3.73555275191216,0.0756358915951081,0.299693072775148
"SLC35A5",-0.480126683317344,5.4594838201698,3.73496623816929,0.0756561775607324,0.299718082069189
"AFF4",0.695256952855614,8.08663316077733,3.7337263455375,0.0756990837796976,0.299832677545144
