	SAMPLE_ID	RAS_SCORE	TP53_SCORE	NF1_SCORE	RAS_SHUFFLE	TP53_SHUFFLE	NF1_SHUFFLE	sample_id	NF1	TP53	nf1_status	tp53_status	Kids_First_Biospecimen_ID	Kids_First_Participant_ID
494	7316-50	0.5471988204938855	0.6761004580157624	0.5231835041693704	0.4577719827475068	0.7062179133436282	0.5012953529203651	7316-50	0.0	0.0	0	0	BS_JKXA3FQC	PT_4JG5KWE8
495	7316-1926	0.5991025176882521	0.2662894365757297	0.58309636135227	0.5495367770732237	0.5785179982011562	0.467147796216164	7316-1926	0.0	0.0	0	0	BS_JMHG7GCN	PT_5CNZ47XV
496	7316-1102	0.6099583064424783	0.4543505651037316	0.5240606676033289	0.4646705988416066	0.44504886263135257	0.5123838534335609	7316-1102	1.0	1.0	1	1	BS_MB7WN0ZB	PT_5BWZA0NT
497	7316-3771	0.5547475187199823	0.6565128932557299	0.4588606855841461	0.3861629860160705	0.4962461877956397	0.4735364660780568	7316-3771	1.0	1.0	1	1	BS_MDBT7S5Z	PT_QTDY0Y9A
498		0.8559814903977333	0.9272294106261404	0.5649045567065866	0.3648666473507279	0.5080224609041432	0.451537009630512				0	0		
499		0.9110802051094341	0.1582928391282108	0.7578003066396353	0.3101304487334658	0.5977096881665026	0.4330387461936897				0	0		
500	7316-3567	0.33920072526584644	0.4861458389881517	0.4946365216861129	0.6477534004970147	0.4852631871034266	0.3860836857870546	7316-3567	0.0	0.0	0	0	BS_JSPR854S	PT_0H65S44B
501	7316-3566	0.5211660013331925	0.13013490504312766	0.5750669316287182	0.6030479907335746	0.4563446659727505	0.5083102826107653	7316-3566	0.0	0.0	0	0	BS_JVA2NQFF	PT_4TASAQKA
502	7316-493	0.6182149014258681	0.6111372529406747	0.45197935636908293	0.5834299464417202	0.3741234743974799	0.6062261306732513	7316-493	0.0	0.0	0	0	BS_JWCX8R17	PT_C4F1HPH5
503	7316-2729	0.6302962613747801	0.2815174581339993	0.5039045806050838	0.5285570223780794	0.4957926669418517	0.4177014645924271	7316-2729	1.0	1.0	1	1	BS_JWSR581E	PT_6E8JYRXM
504	7316-2672	0.3239781141656866	0.13542785925998505	0.3430522033407269	0.4510630139122444	0.5496325142207499	0.4828969330739778	7316-2672	1.0	1.0	1	1	BS_JX449BF5	PT_90W4HCNR
505	7316-1773	0.2807054347698101	0.4241652794708096	0.5360262050687865	0.2722572919253209	0.6379197023767321	0.5045149311977509	7316-1773	0.0	0.0	0	0	BS_JX7S9MY7	PT_B0JFCN5W
506	7316-2756	0.4648407377498432	0.7197883240929979	0.4787627796102032	0.6310777663514046	0.5944883441509504	0.5283801406696292	7316-2756	0.0	0.0	0	0	BS_MWWZBQ60	PT_VCD0W8HG
507		0.6720418979736714	0.4500749661030274	0.3999232755035093	0.5234706082025768	0.6052969354617683	0.4507142165014036				0	0		
508	7316-1070	0.4918178268300114	0.3763040704796261	0.5674581979105933	0.7016167145570917	0.5245048780109676	0.5175125431377207	7316-1070	0.0	0.0	0	0	BS_YK6VQ9SJ	PT_57YP9ABV
509	7316-1108	0.36507146815262537	0.5438734650089502	0.5939678041652264	0.7845705670971613	0.18416865459320614	0.4610572186400402	7316-1108	0.0	0.0	0	0	BS_M4NVX721	PT_FWD7NZQ0
510	7316-195	0.7695842379180154	0.8985591189335225	0.4897733665567047	0.3918050971434607	0.4038928938077574	0.5940318774049812	7316-195	1.0	1.0	1	1	BS_MX23ZY0Y	PT_Y5KY6KN9
511	7316-386	0.6409294712348271	0.3297322992785313	0.3777510794104903	0.28137571395874883	0.499232658240075	0.593269857748859	7316-386	0.0	0.0	0	0	BS_K25F4J3V	PT_J302B8Y5
512	7316-2732	0.6590042643088022	0.1288446644101896	0.3951438042522432	0.5092311809277901	0.5051030695015847	0.469474821415645	7316-2732	0.0	0.0	0	0	BS_K2FHZGTK	PT_AXMVG8QE
513	7316-462	0.5000260145301081	0.4254058125616368	0.5754431466920101	0.6696628946803639	0.4844737850252238	0.7308280789506697	7316-462	0.0	0.0	0	0	BS_K2VYFVKZ	PT_PFA762TK
514	7316-923	0.36151497115858205	0.6000230961392329	0.4835805298520958	0.5083197155885462	0.7599456071907537	0.5005413941476731	7316-923	1.0	1.0	1	1	BS_K5802F84	PT_NZFFMZ0B
515	7316-1664	0.5567616598483399	0.4420448561614713	0.5298909845627576	0.4122776678541412	0.6114680326291694	0.4103781839091374	7316-1664	0.0	0.0	0	0	BS_K7MVS0Z7	PT_ADTP7EHN
516		0.654988409630349	0.4759775614006714	0.4063351112303105	0.4747968458209356	0.7692156946537098	0.4782229598246542				0	0		
517	7316-2567	0.2941591902410881	0.44765401288258094	0.3882772469527469	0.5180558871121722	0.41360689632313336	0.41942032811753793	7316-2567	1.0	1.0	1	1	BS_KBT7MQ6H	PT_CYBYN18G
518	7316-3624	0.4560412866717258	0.7048988971667407	0.4464176963739187	0.4137247081275757	0.6334902663110328	0.4634335980577989	7316-3624	0.0	0.0	0	0	BS_KDSTG5YY	PT_2CJ31SBX
519	7316-935	0.86679612088535	0.4066753705067204	0.7759138854816016	0.6521016084946506	0.4239789334815072	0.5139516462368428	7316-935	0.0	0.0	0	0	BS_KE56MMY0	PT_9PJR0ZK7
520	7316-3922	0.49214923607148797	0.3994150995850452	0.5611393968308769	0.5093494771578552	0.3968866909948358	0.4767915150283805	7316-3922	1.0	1.0	1	1	BS_KEA474HN	PT_EQ5C5TEA
521	7316-2191	0.28572865761548016	0.2312464779096069	0.3563126151602768	0.35549401638845257	0.6199231496551829	0.5976219036859979	7316-2191	0.0	0.0	0	0	BS_KF0ZXDER	PT_CX58G6P6
522	7316-1456	0.5389033032632461	0.5440220904750619	0.4650639697905879	0.4933249066023757	0.4382436929669709	0.4990095666247493	7316-1456	1.0	1.0	1	1	BS_KK0JWATQ	PT_XHYBZKCX
523	7316-245	0.6847292904092919	0.10054025254974602	0.5169581752004916	0.6903436690237587	0.2322230218422479	0.5702386777002729	7316-245	1.0	1.0	1	1	BS_KK5C8VCK	PT_WWME595X
524	7316-3048	0.5372467684309544	0.5309570133415918	0.5034331006229538	0.4131175023414554	0.6675966424596149	0.4848038025727322	7316-3048	0.0	0.0	0	0	BS_YNEQJ6AH	PT_NS1F6DT8
525	7316-1116	0.5374059352710174	0.5235706829268895	0.5311936718988925	0.3976019758501342	0.25112323510755835	0.5416861747595301	7316-1116	0.0	0.0	0	0	BS_KND4B5CW	PT_2NQPX1R2
526	7316-1114	0.31762620631526506	0.7221868107671563	0.6356807126867712	0.3798413083064831	0.5153372294208731	0.5440169541689456	7316-1114	0.0	0.0	0	0	BS_MF47B9ZW	PT_7F485CXV
527	7316-1476	0.3967186298941879	0.3981302507777688	0.4417899969392193	0.4820608491969435	0.6786893596560652	0.5549135413454787	7316-1476	0.0	0.0	0	0	BS_KR4MP5ET	PT_AQWDQW27
528		0.5303119936458801	0.22836259653854105	0.39283069358822814	0.5236257749747704	0.3715802819558526	0.4366581336058936				0	0		
529		0.3733555177606238	0.9245036459655528	0.4377063262279341	0.4813039491269573	0.3848143274945735	0.496142025947397				0	0		
530		0.476165767441101	0.4357516761537864	0.5166881369196654	0.5277969424747099	0.7034670249668676	0.5415218271578768				0	0		
531	7316-3762	0.4351773538807276	0.3368250724352299	0.5241182608868585	0.4660828246499769	0.4581138509911904	0.4510184986421869	7316-3762	0.0	0.0	0	0	BS_KX6J8TRK	PT_XA8ASFJK
532	7316-2181	0.6684681341944096	0.3237487982275483	0.4232362081404701	0.6936169017752264	0.7151915366281701	0.5266449604767801	7316-2181	1.0	1.0	1	1	BS_KXCY5BN5	PT_GH693TT8
533	7316-1941	0.4846405177005144	0.3882104050254232	0.6719393379232531	0.5238370468069674	0.7070123847620953	0.6858603407777558	7316-1941	0.0	0.0	0	0	BS_ZZPBANDD	PT_9YNQJZ5G
534	7316-88	0.4984167982567548	0.25250395734314296	0.6452788780142975	0.43515710011079545	0.3284946517512837	0.2949101623289763	7316-88	0.0	0.0	0	0	BS_KXMYBQ6N	PT_0WKX8Q5X
535	7316-3935	0.5145156112019631	0.8313533297889205	0.558606363553093	0.6508049367523966	0.2841912117503469	0.6571147036253087	7316-3935	0.0	1.0	0	1	BS_NR3P3GN2	PT_DJ106XYS
536	7316-2737	0.7381884462125051	0.9504155425058526	0.5748232068373231	0.4585753781881999	0.7154487061638366	0.5005300812927896	7316-2737	1.0	0.0	1	0	BS_P0QF87WC	PT_8GN3TQRM
537	7316-1808	0.38951363580034737	0.1726073926430219	0.4043920962555005	0.5100709131483385	0.6968463258350209	0.5699475056014994	7316-1808	0.0	0.0	0	0	BS_M026T44Q	PT_BF3PGTF7
538	7316-2278	0.35589509431475025	0.6147864104031701	0.4657755580769504	0.4661839699113941	0.6343486036033136	0.5457532105029499	7316-2278	0.0	0.0	0	0	BS_M1T1K5WV	PT_C94VR1Y2
539	7316-952	0.3169602836221333	0.6484584904360866	0.5493331404667529	0.5550855157581336	0.3880340489292104	0.4603773357782547	7316-952	0.0	0.0	0	0	BS_ZR96A4FH	PT_E546ZRXA
540	7316-376	0.7522979638373221	0.4884283747554788	0.44101919448486604	0.4949244661518336	0.2309830096640504	0.5302539899175771	7316-376	0.0	0.0	0	0	BS_M4923M40	PT_MTE126WM
541	7316-441	0.38006815677249817	0.3614614464686019	0.613368932789236	0.3849001137750426	0.2335519735946607	0.4808009258353871	7316-441	0.0	0.0	0	0	BS_M4TTKPNR	PT_YKVK5HTK
542	7316-195	0.7245746780591653	0.9590328772985509	0.6888454956471626	0.4237626075948744	0.7700858055370596	0.552878593703568	7316-195	1.0	1.0	1	1	BS_P9JP6JFA	PT_Y5KY6KN9
543	7316-2189	0.4788963470170045	0.2489054197863275	0.6242588425224225	0.5725833374616495	0.2868901124691505	0.5468475489553375	7316-2189	1.0	1.0	1	1	BS_PGK832G2	PT_VTM2STE3
544	7316-325	0.3304497995998669	0.5349508999159684	0.4893536276494446	0.5105846163192599	0.3567628613674965	0.4690364720646787	7316-325	1.0	1.0	1	1	BS_PKW05VZV	PT_279D9QZ8
545	7316-1765	0.3434124032846487	0.5132530814678803	0.4024112709404545	0.5214347267934092	0.5063015851497775	0.4411093667104419	7316-1765	0.0	0.0	0	0	BS_M7QJ8VF0	PT_QD6KKKJH
546	7316-1746	0.9235742994636482	0.9153387714521216	0.6841786140012774	0.6031037425850696	0.5194734306761843	0.4998761757987779	7316-1746	0.0	1.0	0	1	BS_PNYN0AYD	PT_C2D4JXS1
547	7316-393	0.5326480804451921	0.22284444325287314	0.5813920215270759	0.5091031255671461	0.6886294881738521	0.5157303499774993	7316-393	0.0	0.0	0	0	BS_M8M56Z4Y	PT_K30AWQ8A
548	7316-2989	0.5756198618295361	0.2621749440974988	0.6549663478387256	0.2568610080522184	0.4474495506221309	0.3853784162951039	7316-2989	0.0	0.0	0	0	BS_M8WP5T16	PT_02J5CWN5
549	7316-1987	0.5596864528299286	0.2765752339941441	0.6667089261971116	0.3392300260424024	0.4044184631751784	0.5670238949391239	7316-1987	0.0	0.0	0	0	BS_M9C4RY4P	PT_NMZBRFYS
550	7316-1675	0.29759522267566074	0.6107014587974793	0.4590788480805604	0.6895077525069433	0.2831712529421753	0.5130980372313626	7316-1675	0.0	0.0	0	0	BS_39CGACC7	PT_CBAYDRF9
551	7316-3516	0.3492632297018847	0.07578308586749986	0.4376297925545885	0.4743876930479095	0.3462783826766809	0.44522048514084667	7316-3516	0.0	0.0	0	0	BS_MA2T7ET1	PT_1Z015H6V
552	7316-3555	0.5065262206870452	0.33907200820950056	0.5997348009147427	0.7243643626173463	0.673264052405895	0.4941217136618786	7316-3555	0.0	0.0	0	0	BS_MBSTWZA6	PT_9C2G356W
553	7316-3336	0.6988337314951912	0.4952425955454645	0.44445449390532377	0.6108223389507922	0.5942147819550296	0.4926201729296435	7316-3336	0.0	0.0	0	0	BS_MD3DT41J	PT_WP871F5S
554		0.5174430669160612	0.8137928449808466	0.3800022469881593	0.4948428454417888	0.6946394940773285	0.5233041952671554				0	0		
555	7316-3572	0.3479763716034416	0.6313062207612851	0.4876573379372462	0.560437594993672	0.3534485212397849	0.5395194864189528	7316-3572	0.0	0.0	0	0	BS_NT9NZYFD	PT_FC0EF5ZT
556	7316-2572	0.5711681704995575	0.3000082720544287	0.6081922946631713	0.5421839018941726	0.4590903860454922	0.5534062056843712	7316-2572	0.0	0.0	0	0	BS_MF9X3PKH	PT_XXZHRPNM
557	7316-2653	0.8691727000661846	0.3308829420481843	0.4774058978521091	0.6308280569951554	0.37284654976663	0.4681147141474155	7316-2653	0.0	0.0	0	0	BS_MGAMKKBD	PT_6R7AE0P3
558	7316-892	0.28783147053146885	0.6654723651492253	0.5072929862491492	0.30591303201636544	0.3472325171319197	0.4038352272753301	7316-892	1.0	1.0	1	1	BS_MKP2Y41Z	PT_3R0P995B
559	7316-2142	0.5652766412858355	0.5465648834471789	0.41163129654473823	0.4435498251084444	0.6572574725676613	0.5353663140623324	7316-2142	0.0	0.0	0	0	BS_MM20BVW9	PT_JXSDFPNM
560	7316-2141	0.6839979773758917	0.0974028669253986	0.4403092673744123	0.6181391421899792	0.7330386007039886	0.4862827377711356	7316-2141	0.0	0.0	0	0	BS_MMNRZ1EQ	PT_WG2Z95B5
561	7316-2285	0.4199496243166999	0.2045234858515924	0.5592275212952212	0.4154145401923201	0.5210839025090722	0.4816834886712706	7316-2285	1.0	1.0	1	1	BS_MQCKXD60	PT_FCM7XPVR
562		0.5550513101912384	0.7857226267168775	0.5201351514189865	0.4163293162313337	0.5198453304277633	0.4078892946601391				0	0		
563	7316-292	0.3082175083499821	0.2637232133297109	0.4425259081155749	0.5320129872424572	0.5346934410678026	0.4846309910803741	7316-292	1.0	1.0	1	1	BS_MT15SGJN	PT_99S5BPE3
564	7316-1790	0.3361902438283654	0.9909356650768624	0.4277070509416415	0.6105905329161296	0.5822615019375603	0.4511549426284756	7316-1790	0.0	0.0	0	0	BS_MV6ASWV9	PT_ESHACWF6
565	7316-1771	0.7560513896767956	0.5394515828573728	0.3861090202756168	0.3886792789138727	0.7217737714175952	0.5396564714427486	7316-1771	1.0	1.0	1	1	BS_MVW01FPB	PT_3KM9W8S8
566	7316-187	0.33175663321736953	0.660651816791063	0.5348383152950147	0.5445099137905093	0.4018570755481313	0.40981671166990097	7316-187	1.0	1.0	1	1	BS_4W1DBAN4	PT_5D3AVPCW
567	7316-1708	0.5202593496700441	0.8623426177750644	0.4835515337875736	0.34990121063324353	0.6547099394722564	0.4912740147314561	7316-1708	1.0	1.0	1	1	BS_Q13FQ8FV	PT_1DSX4VJM
568		0.5081019898919779	0.9867165587079824	0.5163293851634414	0.4016755022598653	0.531483140421508	0.6721109164502701				0	0		
569		0.3928095774103928	0.5837425520635329	0.486304153477894	0.3799186156490992	0.4844083925856227	0.4084197743561115				0	0		
570	7316-820	0.6883746972523035	0.4339559409547487	0.38030678656271616	0.6566300906983566	0.26765768658524497	0.4693615279941825	7316-820	1.0	1.0	1	1	BS_N0877CX1	PT_RRG1V7EP
571	7316-891	0.545100141282593	0.29382300569510844	0.6139966729093869	0.4466793484357337	0.55626119486276	0.6017772434009745	7316-891	0.0	0.0	0	0	BS_N1E0H8YQ	PT_CGPJY881
572		0.5473703184405171	0.3027658265253633	0.627301054555974	0.4923457612449542	0.5867420898826307	0.5690764751494143				0	0		
573	7316-2680	0.4338951393839729	0.1551095605018503	0.488920140117785	0.5205622708862317	0.5892889741388748	0.4291113203414842	7316-2680	0.0	0.0	0	0	BS_P277RYX5	PT_Y7F2JZMQ
574	7316-2984	0.5177416032589187	0.2384523580249335	0.588480612047282	0.4193212255045777	0.6139184943362999	0.6135802860339271	7316-2984	0.0	0.0	0	0	BS_N5B2CZMH	PT_3SW2VHD5
575	7316-2156	0.2991588078204755	0.4024468011503036	0.4197090157161669	0.6520665322918955	0.2161303345099231	0.5657923955878782	7316-2156	0.0	0.0	0	0	BS_N5DVEJXT	PT_VBVZ2NAR
576	7316-1679	0.3617615660650709	0.7746580491815329	0.4023338331854932	0.4385925371491405	0.24737704757286125	0.4572615045372033	7316-1679	1.0	1.0	1	1	BS_N6NE6B3W	PT_H0HWHRPB
577	7316-1641	0.18348602098520314	0.7665406095948943	0.4138242979547757	0.4252947681059999	0.3363352622938853	0.4789626531626758	7316-1641	0.0	0.0	0	0	BS_N8J1DP02	PT_VE0Q731Y
578	7316-156	0.3837143586123229	0.222701354877636	0.6740942578948063	0.6067380191133561	0.542909015318398	0.400027220173117	7316-156	1.0	1.0	1	1	BS_PQ6QEVE8	PT_RGX23JFP
579	7316-365	0.3065857665027154	0.4899239713500215	0.3552972037364588	0.5564586377116462	0.4744315338970293	0.46527451816466203	7316-365	0.0	0.0	0	0	BS_NB42PWZN	PT_99S5BPE3
580	7316-905	0.34227772246486515	0.5523386431991283	0.5906664403900734	0.3914387842049104	0.32466550749157314	0.5808114323734597	7316-905	0.0	0.0	0	0	BS_PQ7CQFYR	PT_R0M1QBY4
581	7316-346	0.3472690026990344	0.2781775805190063	0.6301109215867526	0.3366668050151771	0.5695968770103719	0.4299860962752521	7316-346	0.0	0.0	0	0	BS_NB5XWMJT	PT_ZR8MQRVG
582	7316-1757	0.4563654007169464	0.4897525067321697	0.5398720579701999	0.5028433951413404	0.3565857903968745	0.6562294391845727	7316-1757	0.0	0.0	0	0	BS_NDC69214	PT_229DRV7B
583	7316-2614	0.6101745165000992	0.5355007320464279	0.5108890637385708	0.6243856162554668	0.5944585047608321	0.4590468887577866	7316-2614	0.0	0.0	0	0	BS_NDFDQBCZ	PT_QPY0H50V
584	7316-1960	0.5585943401209074	0.7186491356834641	0.5337665552576689	0.4074945331572445	0.7488228561473099	0.37988179991467547	7316-1960	0.0	0.0	0	0	BS_NDN62H0S	PT_124TTG01
585		0.4970393708382802	0.33549574146688305	0.6787516274070909	0.4806437386678883	0.30214461609956683	0.5270441461200168				0	0		
586	7316-2005	0.3156557345925985	0.6793568688646054	0.5325468497835865	0.42143005727221533	0.394934289003934	0.4754249222189736	7316-2005	0.0	0.0	0	0	BS_QF5VVZX5	PT_CGWPWSXM
587	7316-101	0.29087639402222343	0.6133724867436795	0.550267347936869	0.2578106870088652	0.3631146818583719	0.5026892498694431	7316-101	1.0	1.0	1	1	BS_QV51J756	PT_CWD717Q0
588	7316-3631	0.3894228759760964	0.16164064846891926	0.448986258558529	0.4999175768108842	0.4203510203915695	0.6059987820378079	7316-3631	0.0	0.0	0	0	BS_NGHK9RZP	PT_2SCVQ2N6
589	7316-380	0.575143871639842	0.6407658997843969	0.4743035834631002	0.3635774246441816	0.6783131022225859	0.5823584340404576	7316-380	0.0	0.0	0	0	BS_NGY0TE6S	PT_W6CW60K9
590	7316-2109	0.26785374154675456	0.5039877395910544	0.4580389092194584	0.4348024175805945	0.23625794415654144	0.5620200205811949	7316-2109	0.0	0.0	0	0	BS_NH7K4CD9	PT_ZD45GXZ0
591	7316-1952	0.4228603592203502	0.3532064758138833	0.5343805884402086	0.6486555242683778	0.42128219743294026	0.3714255075771662	7316-1952	1.0	1.0	1	1	BS_RGSMX7QD	PT_4EDBZRM2
592	7316-349	0.3869680808527545	0.8237110097990954	0.5377171516599445	0.5636184141567223	0.5578846322487689	0.4724727468556217	7316-349	1.0	1.0	1	1	BS_NJ4WPQVK	PT_EV71W1JW
593	7316-3022	0.5587283699078558	0.8058921554903996	0.6421291947502447	0.5389266546942278	0.4630934124685816	0.5974546514993124	7316-3022	1.0	1.0	1	1	BS_QWTE1CWR	PT_1H2REHT2
594	7316-85	0.6936499858118552	0.06583405827436636	0.553352144645885	0.4623608947331936	0.5657542526149263	0.4661588767843329	7316-85	0.0	0.0	0	0	BS_QYPHA40N	PT_3AWKWXEV
595	7316-1711	0.3769839590880205	0.29803341093198754	0.5667865626822188	0.586580332702131	0.395842058923312	0.6843813861342697	7316-1711	0.0	0.0	0	0	BS_NPQJ20KX	PT_6MWPJ96F
596	7316-127	0.5594431555513674	0.4146503726547315	0.5632134343991029	0.2402730036330846	0.33845498159737875	0.4721699577789651	7316-127	0.0	0.0	0	0	BS_NQB91P48	PT_C1M4YF1R
597		0.5326048069936818	0.4785712376790791	0.4961866606559166	0.7444394595259092	0.4058409453366322	0.4893798183068553				0	0		
598	7316-1746	0.9110221500446004	0.7007855342025882	0.6837498233877131	0.26071982148544	0.3000630717173791	0.4542042526468409	7316-1746	0.0	1.0	0	1	BS_R5SNFB5B	PT_C2D4JXS1
599	7316-147	0.6695173330057522	0.4485140378430397	0.6405090854481592	0.2969714480179415	0.6224133465355689	0.4662924635451133	7316-147	0.0	0.0	0	0	BS_NR9FRY5T	PT_YDWBWTVN
600	7316-20	0.6555849593888523	0.41170480544721816	0.6729247491645768	0.3445633179771625	0.4168933818640353	0.5986962294828985	7316-20	0.0	0.0	0	0	BS_NRFQEQKP	PT_3RN24N9X
601	7316-2744	0.4384264449975716	0.4114185720959455	0.521255767079875	0.5666128017644023	0.2849755392998432	0.4659447607553344	7316-2744	0.0	0.0	0	0	BS_NRPG5K4K	PT_962TCBVR
602	7316-2275	0.5682386318409898	0.16880694115463804	0.5646516275544768	0.6388919384726706	0.4861024537350915	0.4246821914686996	7316-2275	1.0	1.0	1	1	BS_NS7GSHB9	PT_RMK36R2E
603	7316-2300	0.5912731222692986	0.4143663144336481	0.5532403307363548	0.5064180803305339	0.4935259492701081	0.3634492960161302	7316-2300	0.0	0.0	0	0	BS_RVSEDNJ4	PT_HGHV85PZ
604	7316-3151	0.3804551991975879	0.6937264145658723	0.4678733903486939	0.6110938930438111	0.5313060997952704	0.4275154151467556	7316-3151	0.0	0.0	0	0	BS_60K3EQ9S	PT_2D1KGV99
605	7316-397	0.3580710023083141	0.6855519032500631	0.4901482671430515	0.6117852201421802	0.1478794983844378	0.6652079240152099	7316-397	0.0	0.0	0	0	BS_NYS8TRCB	PT_76Q72M5T
606	7316-408	0.7123673311048428	0.5401160112228306	0.4530916586942219	0.3994733637390484	0.6645467337071218	0.4571590035915564	7316-408	0.0	0.0	0	0	BS_P0W5VJH4	PT_DH8A0SNQ
607	7316-2216	0.3862227041499523	0.3139803604453265	0.5911066863865044	0.4806337286996956	0.6764867016594859	0.4897049418997826	7316-2216	1.0	1.0	1	1	BS_S9929Z8B	PT_AWMZ12NP
608	7316-447	0.7856326238828251	0.8328893425248333	0.5663744463075827	0.7039427846415529	0.4663384251483409	0.5173865710190118	7316-447	0.0	0.0	0	0	BS_P39SQPTS	PT_01MZ62KG
609	7316-1101	0.7671388534221293	0.07318616276486664	0.4908442176748598	0.6989107740830496	0.6891786344959902	0.6167525413694335	7316-1101	0.0	0.0	0	0	BS_P4D8Y3S8	PT_F1086Z0A
610		0.7385128049201403	0.18747507909173908	0.6847850840076215	0.4066462559070665	0.3326298291417283	0.46492537861462707				0	0		
611	7316-966	0.4425764709340269	0.40749283110393736	0.5647587485054979	0.467159820347461	0.34107164751890323	0.5009309276441088	7316-966	0.0	0.0	0	0	BS_P78SMRBS	PT_YXZPWFVB
612	7316-2224	0.7257755221642083	0.5357466542922009	0.4307257768102937	0.5345766161692902	0.6226922718966761	0.4912688092974172	7316-2224	0.0	0.0	0	0	BS_P7EY9DXG	PT_H8Z52K09
613	7316-116	0.5523297686147429	0.8881942958824353	0.5074569709640488	0.4601037918288156	0.6495083490102133	0.4385924571758063	7316-116	1.0	1.0	1	1	BS_RXN5T5YT	PT_PR4YBBH3
614	7316-2755	0.5891847302725554	0.5468745071850246	0.5140098803834586	0.44852446955597697	0.3256925843568205	0.5286521119167934	7316-2755	0.0	0.0	0	0	BS_PEP9NZXN	PT_7TEHW6VQ
615	7316-1073	0.5482802469971698	0.4429124960966422	0.4682440701787977	0.3670591795889664	0.2146520925527136	0.3991896685949903	7316-1073	0.0	0.0	0	0	BS_PGHK1JRW	PT_TV5DYHNC
616	7316-496	0.5715263084582545	0.6785864464874827	0.5217376515772272	0.4493871065965215	0.5901701225401387	0.45764785102468497	7316-496	0.0	0.0	0	0	BS_PJPGVD62	PT_ZZRBX5JT
617	7316-399	0.6841764980748735	0.6787455961735019	0.5867403993867147	0.501060910696443	0.2321942328643533	0.3852793687829065	7316-399	0.0	1.0	0	1	BS_PK18H7E7	PT_2YT37G8P
618	7316-220	0.4667010094210826	0.14185793707888927	0.3890409023770208	0.6281138864067644	0.7583223242060971	0.5833439415482304	7316-220	0.0	0.0	0	0	BS_PKK3BZRG	PT_PHKSYE6Q
619	7316-2591	0.5341725733715131	0.24336397001205465	0.6049514783679979	0.497005843167389	0.4573010180905105	0.4142273148041426	7316-2591	0.0	0.0	0	0	BS_PN2CE34A	PT_54MH6Q46
620		0.5201724952214205	0.4509442022731639	0.6038209600138724	0.4135091139677914	0.5439593500037361	0.5086119252986585				0	0		
621	7316-903	0.6835250699526998	0.3002232320533047	0.5847702215228155	0.5415927132454997	0.6893209394500439	0.5537766303901568	7316-903	1.0	0.0	1	0	BS_S5P8VTN5	PT_858H7ABM
622	7316-2554	0.2364845939768636	0.9314560634178384	0.35663140112354713	0.668350369469385	0.5529072530848822	0.6287261222057745	7316-2554	0.0	1.0	0	1	BS_S6S7SK3P	PT_37B5JRP1
623	7316-2609	0.29075910975903063	0.7431406080519424	0.4802592053900155	0.3459524394830204	0.4877560898036187	0.472521481466574	7316-2609	0.0	0.0	0	0	BS_PRAEF32W	PT_3PK66TJY
624	7316-124	0.6696887859418874	0.5398283975285797	0.5089419316015068	0.3348504434701875	0.5444128324979632	0.6622009456980388	7316-124	0.0	0.0	0	0	BS_PRR8K9GE	PT_CEWNZVKF
625	7316-128	0.4808354874371546	0.13181023521728014	0.27675623017256895	0.4054418537857144	0.5988887671626749	0.4079985540840053	7316-128	0.0	0.0	0	0	BS_PSNBFWQV	PT_J50NZYZF
626	7316-889	0.2959028147548672	0.7707238003746669	0.4530440720835716	0.4644135302218415	0.39002082118207854	0.440894591694246	7316-889	0.0	0.0	0	0	BS_PSW27ZTE	PT_67R1AF5R
627		0.9440495206416788	0.22200176663310173	0.5448334488258175	0.3727834774067815	0.6091434619500042	0.5339924568082224				0	0		
628	7316-3152	0.4872570003803238	0.6657854145913009	0.5362825637341923	0.4202305002959497	0.5983018083574401	0.5702326613053724	7316-3152	0.0	0.0	0	0	BS_AG4H9S3J	PT_NFDHYPGT
629	7316-2071	0.3710522868221984	0.09360184713283563	0.447460055098466	0.4507980687987729	0.5684764838037109	0.5017246182419076	7316-2071	1.0	1.0	1	1	BS_Q2T9ZRM0	PT_J4MWGQFQ
630	7316-2669	0.5764967076302371	0.3710917161939927	0.6399607060269905	0.4176174301448775	0.47485655025645296	0.6162285945251966	7316-2669	0.0	0.0	0	0	BS_Q3TBCK4V	PT_BK92NM09
631	7316-2972	0.484281717038103	0.4093121159888862	0.532975651610111	0.42233306911173263	0.3973214081145493	0.5805465843909591	7316-2972	0.0	0.0	0	0	BS_Q5WZYWCT	PT_XHYBZKCX
632	7316-733	0.5457332577420974	0.23537118691732298	0.6169221644315949	0.5334956929543756	0.7779155544765414	0.4303310280845895	7316-733	0.0	0.0	0	0	BS_Q79NP5YY	PT_4Z34K4XB
633	7316-1968	0.5592640631199672	0.06807341205656725	0.5119031378273042	0.32025910933759755	0.4084029289026521	0.4568750481148735	7316-1968	1.0	1.0	1	1	BS_Q9V7A95C	PT_1DRAVX4S
634	7316-1890	0.4931216871406579	0.4634663668572353	0.6149848398290119	0.3889050608331144	0.1898899411017676	0.492572221595033	7316-1890	0.0	0.0	0	0	BS_QAG1RDXN	PT_2WVW55DA
635		0.5455673287218628	0.6062510748803794	0.538702677712432	0.6650923506511593	0.7304969617703989	0.4495569612462616				0	0		
636		0.5472720348750361	0.9551303994854854	0.5800266122595482	0.4696022620803534	0.1661346118406294	0.6048150776343152				0	0		
